state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-02-22,"60,483","60,471","60,495",70.63,70.58,70.68,"85,633","85,614","85,652"
CW,2021-02-23,"62,811","62,791","62,832",72.97,72.89,73.04,"86,082","86,057","86,107"
CW,2021-02-24,"63,125","63,006","63,243",73.30,72.90,73.71,"86,114","85,989","86,238"
CW,2021-02-25,"62,793","62,681","62,904",73.17,72.77,73.58,"85,812","85,681","85,944"
CW,2021-02-26,"62,167","62,038","62,296",72.61,72.13,73.08,"85,620","85,462","85,778"
CW,2021-02-27,"60,708","60,563","60,853",71.05,70.51,71.59,"85,444","85,261","85,626"
CW,2021-02-28,"59,085","58,931","59,238",69.29,68.72,69.86,"85,272","85,085","85,458"
CW,2021-03-01,"58,820","58,677","58,963",69.15,68.62,69.68,"85,064","84,889","85,240"
CW,2021-03-02,"61,004","60,876","61,133",71.59,71.12,72.07,"85,209","85,053","85,365"
CW,2021-03-03,"61,294","61,189","61,400",71.81,71.42,72.20,"85,357","85,229","85,485"
CW,2021-03-04,"60,975","60,965","60,986",71.67,71.63,71.70,"85,082","85,070","85,094"
CW,2021-03-05,"60,909","60,868","60,950",71.47,71.25,71.69,"85,221","85,127","85,315"
CW,2021-03-06,"59,538","59,484","59,593",70.15,69.93,70.38,"84,870","84,786","84,953"
CW,2021-03-07,"57,925","57,835","58,015",68.58,68.24,68.92,"84,460","84,345","84,574"
CW,2021-03-08,"57,664","57,643","57,686",68.36,68.30,68.42,"84,354","84,345","84,362"
CW,2021-03-09,"59,815","59,741","59,890",70.67,70.46,70.88,"84,640","84,629","84,650"
CW,2021-03-10,"60,152","60,110","60,195",71.05,70.87,71.23,"84,661","84,596","84,726"
CW,2021-03-11,"60,192","60,168","60,217",71.10,71.02,71.19,"84,653","84,624","84,682"
CW,2021-03-12,"59,735","59,722","59,749",70.61,70.57,70.66,"84,593","84,578","84,608"
CW,2021-03-13,"58,415","58,317","58,513",69.31,69.00,69.61,"84,286","84,224","84,348"
CW,2021-03-14,"56,570","56,478","56,663",67.19,66.92,67.47,"84,189","84,158","84,220"
CW,2021-03-15,"56,564","56,477","56,651",67.44,67.14,67.73,"83,878","83,798","83,959"
CW,2021-03-16,"58,789","58,746","58,833",69.89,69.76,70.02,"84,116","84,093","84,138"
CW,2021-03-17,"59,422","59,396","59,449",70.61,70.52,70.70,"84,152","84,125","84,179"
CW,2021-03-18,"59,265","59,251","59,280",70.47,70.42,70.52,"84,101","84,086","84,116"
CW,2021-03-19,"59,251","59,230","59,272",70.35,70.23,70.46,"84,228","84,177","84,278"
CW,2021-03-20,"57,980","57,959","58,002",69.10,69.00,69.20,"83,905","83,865","83,945"
CW,2021-03-21,"56,205","56,159","56,251",67.27,67.08,67.46,"83,551","83,485","83,617"
CW,2021-03-22,"56,238","56,189","56,287",67.26,67.07,67.45,"83,616","83,552","83,680"
CW,2021-03-23,"58,845","58,750","58,940",70.15,69.77,70.52,"83,888","83,760","84,016"
CW,2021-03-24,"59,610","59,259","59,961",70.46,69.14,71.77,"84,603","84,165","85,041"
AL,2021-02-22,"1,324","1,324","1,324",83.17,83.17,83.17,"1,592","1,592","1,592"
AZ,2021-02-22,"1,229","1,229","1,229",57.54,57.54,57.54,"2,136","2,136","2,136"
CA,2021-02-22,"5,746","5,746","5,746",77.47,77.47,77.47,"7,417","7,417","7,417"
CT,2021-02-22,584,584,584,55.83,55.83,55.83,"1,046","1,046","1,046"
DC,2021-02-22,279,279,279,86.11,86.11,86.11,324,324,324
GA,2021-02-22,"2,271","2,271","2,271",83.00,83.00,83.00,"2,736","2,736","2,736"
ID,2021-02-22,185,185,185,61.46,61.46,61.46,301,301,301
IN,2021-02-22,"1,315","1,315","1,315",61.11,61.11,61.11,"2,152","2,152","2,152"
KS,2021-02-22,573,573,573,71.09,71.09,71.09,806,806,806
LA,2021-02-22,"1,228","1,228","1,228",69.81,69.81,69.81,"1,759","1,759","1,759"
MD,2021-02-22,984,973,995,74.43,71.34,77.53,"1,322","1,303","1,341"
MI,2021-02-22,"1,869","1,869","1,869",71.04,71.04,71.04,"2,631","2,631","2,631"
AL,2021-02-23,"1,360","1,360","1,360",85.86,85.86,85.86,"1,584","1,584","1,584"
AZ,2021-02-23,"1,294","1,294","1,294",59.82,59.82,59.82,"2,163","2,163","2,163"
CA,2021-02-23,"5,835","5,834","5,836",78.78,78.57,78.99,"7,406","7,398","7,415"
CT,2021-02-23,597,597,597,57.07,57.07,57.07,"1,046","1,046","1,046"
DC,2021-02-23,290,290,290,89.78,89.78,89.78,323,323,323
GA,2021-02-23,"2,300","2,294","2,306",83.85,82.95,84.75,"2,743","2,732","2,754"
ID,2021-02-23,184,184,184,60.73,60.73,60.73,303,303,303
IN,2021-02-23,"1,375","1,372","1,378",63.66,63.66,63.66,"2,160","2,160","2,160"
KS,2021-02-23,602,602,603,71.64,71.64,71.64,841,841,841
LA,2021-02-23,"1,279","1,277","1,281",72.51,72.51,72.51,"1,764","1,764","1,764"
MD,2021-02-23,"1,004",994,"1,014",75.60,72.61,78.60,"1,328","1,310","1,346"
MI,2021-02-23,"1,924","1,911","1,937",72.43,71.27,73.59,"2,656","2,656","2,656"
AL,2021-02-24,"1,378","1,376","1,379",86.58,86.58,86.58,"1,591","1,591","1,591"
AZ,2021-02-24,"1,286","1,274","1,297",58.99,57.18,60.81,"2,179","2,161","2,197"
CA,2021-02-24,"5,909","5,908","5,910",78.62,78.49,78.75,"7,516","7,511","7,521"
CT,2021-02-24,602,602,602,57.55,57.55,57.55,"1,046","1,046","1,046"
DC,2021-02-24,284,284,284,82.56,82.56,82.56,344,344,344
GA,2021-02-24,"2,233","2,232","2,233",81.49,81.32,81.66,"2,740","2,737","2,743"
ID,2021-02-24,189,189,189,62.38,62.38,62.38,303,303,303
IN,2021-02-24,"1,385","1,385","1,385",64.03,64.03,64.03,"2,163","2,163","2,163"
KS,2021-02-24,605,605,605,74.78,74.78,74.78,809,809,809
LA,2021-02-24,"1,282","1,282","1,282",71.26,71.26,71.26,"1,799","1,797","1,801"
MD,2021-02-24,"1,020","1,010","1,030",77.21,74.26,80.17,"1,321","1,303","1,339"
MI,2021-02-24,"1,931","1,918","1,944",73.05,73.05,73.05,"2,644","2,644","2,644"
AL,2021-02-25,"1,373","1,373","1,373",86.14,86.14,86.14,"1,594","1,594","1,594"
AZ,2021-02-25,"1,267","1,267","1,267",57.49,57.49,57.49,"2,204","2,204","2,204"
CA,2021-02-25,"5,810","5,808","5,811",77.78,77.62,77.94,"7,469","7,462","7,476"
CT,2021-02-25,606,606,606,57.99,57.99,57.99,"1,045","1,045","1,045"
DC,2021-02-25,289,289,289,86.27,86.27,86.27,335,335,335
GA,2021-02-25,"2,229","2,124","2,333",81.17,69.32,93.01,"2,746","2,619","2,872"
ID,2021-02-25,200,200,200,66.01,66.01,66.01,303,303,303
IN,2021-02-25,"1,475","1,475","1,475",67.85,67.85,67.85,"2,174","2,174","2,174"
KS,2021-02-25,585,585,585,72.67,72.67,72.67,805,805,805
LA,2021-02-25,"1,279","1,279","1,279",71.77,71.77,71.77,"1,782","1,782","1,782"
MD,2021-02-25,"1,007",997,"1,017",75.89,73.00,78.77,"1,327","1,309","1,345"
MI,2021-02-25,"2,008","1,996","2,020",75.44,74.09,76.78,"2,662","2,649","2,675"
AL,2021-02-26,"1,354","1,354","1,354",84.84,84.84,84.84,"1,596","1,596","1,596"
AZ,2021-02-26,"1,260","1,260","1,260",57.69,57.69,57.69,"2,184","2,184","2,184"
CA,2021-02-26,"5,757","5,757","5,757",77.54,77.41,77.66,"7,425","7,420","7,430"
CT,2021-02-26,627,627,627,60.00,60.00,60.00,"1,045","1,045","1,045"
DC,2021-02-26,280,280,280,83.09,83.09,83.09,337,337,337
GA,2021-02-26,"2,235","2,107","2,362",81.69,67.17,96.21,"2,736","2,581","2,890"
ID,2021-02-26,204,204,204,67.55,67.55,67.55,302,302,302
IN,2021-02-26,"1,429","1,429","1,429",65.67,65.67,65.67,"2,176","2,176","2,176"
KS,2021-02-26,588,588,588,73.32,73.32,73.32,802,802,802
LA,2021-02-26,"1,294","1,294","1,294",71.65,71.65,71.65,"1,806","1,806","1,806"
MD,2021-02-26,"1,028","1,019","1,037",77.29,74.56,80.03,"1,330","1,313","1,347"
MI,2021-02-26,"1,940","1,928","1,952",73.48,72.13,74.84,"2,640","2,627","2,653"
AL,2021-02-27,"1,318","1,318","1,318",82.38,82.38,82.38,"1,600","1,600","1,600"
AZ,2021-02-27,"1,247","1,247","1,247",56.66,56.66,56.66,"2,201","2,201","2,201"
CA,2021-02-27,"5,666","5,661","5,672",76.94,76.94,76.94,"7,365","7,365","7,365"
CT,2021-02-27,594,594,594,56.84,56.84,56.84,"1,045","1,045","1,045"
DC,2021-02-27,288,288,288,88.89,88.89,88.89,324,324,324
GA,2021-02-27,"2,221","2,078","2,364",80.74,64.59,96.89,"2,751","2,578","2,923"
ID,2021-02-27,181,181,181,64.41,64.41,64.41,281,281,281
IN,2021-02-27,"1,316","1,316","1,317",60.50,60.50,60.50,"2,176","2,176","2,176"
KS,2021-02-27,566,566,566,70.57,70.57,70.57,802,802,802
LA,2021-02-27,"1,248","1,247","1,248",69.65,69.65,69.65,"1,791","1,791","1,791"
MD,2021-02-27,999,991,"1,007",74.94,72.52,77.37,"1,333","1,318","1,348"
MI,2021-02-27,"1,912","1,902","1,922",74.08,71.18,76.98,"2,581","2,540","2,622"
AL,2021-02-28,"1,299","1,299","1,299",80.99,80.99,80.99,"1,604","1,604","1,604"
AZ,2021-02-28,"1,173","1,173","1,173",54.31,54.31,54.31,"2,160","2,160","2,160"
CA,2021-02-28,"5,524","5,522","5,525",75.15,75.08,75.22,"7,350","7,348","7,352"
CT,2021-02-28,585,585,585,55.98,55.98,55.98,"1,045","1,045","1,045"
DC,2021-02-28,276,276,276,85.45,85.45,85.45,323,323,323
GA,2021-02-28,"2,206","2,055","2,357",80.29,63.20,97.37,"2,748","2,565","2,930"
ID,2021-02-28,179,179,179,59.08,59.08,59.08,303,303,303
IN,2021-02-28,"1,293","1,292","1,294",59.61,59.61,59.61,"2,169","2,169","2,169"
KS,2021-02-28,565,565,565,70.54,70.54,70.54,801,801,801
LA,2021-02-28,"1,202","1,202","1,202",67.26,67.26,67.26,"1,787","1,787","1,787"
MD,2021-02-28,988,981,995,74.40,72.41,76.39,"1,328","1,316","1,340"
MI,2021-02-28,"1,885","1,875","1,895",71.59,70.39,72.79,"2,633","2,620","2,646"
AL,2021-03-01,"1,294","1,294","1,294",80.93,80.93,80.93,"1,599","1,599","1,599"
AZ,2021-03-01,"1,168","1,166","1,169",54.40,54.40,54.40,"2,146","2,146","2,146"
CA,2021-03-01,"5,390","5,382","5,397",73.84,73.61,74.07,"7,299","7,299","7,299"
CT,2021-03-01,584,584,584,55.89,55.89,55.89,"1,045","1,045","1,045"
DC,2021-03-01,274,274,274,86.44,86.44,86.44,317,317,317
GA,2021-03-01,"2,222","2,079","2,365",80.84,64.69,97.00,"2,748","2,576","2,921"
ID,2021-03-01,178,178,178,58.94,58.94,58.94,302,302,302
IN,2021-03-01,"1,295","1,295","1,295",59.51,59.51,59.51,"2,176","2,176","2,176"
KS,2021-03-01,551,551,551,66.95,66.95,66.95,823,823,823
LA,2021-03-01,"1,190","1,189","1,190",67.36,67.36,67.36,"1,766","1,766","1,766"
MD,2021-03-01,962,962,962,72.44,72.44,72.44,"1,328","1,328","1,328"
MI,2021-03-01,"1,857","1,857","1,857",70.93,70.93,70.93,"2,618","2,618","2,618"
AL,2021-03-02,"1,344","1,329","1,358",84.34,84.34,84.34,"1,593","1,593","1,593"
AZ,2021-03-02,"1,245","1,245","1,245",57.45,57.45,57.45,"2,167","2,167","2,167"
CA,2021-03-02,"5,493","5,491","5,495",75.24,75.24,75.24,"7,301","7,301","7,301"
CT,2021-03-02,599,599,599,57.32,57.32,57.32,"1,045","1,045","1,045"
DC,2021-03-02,264,264,264,81.23,81.23,81.23,325,325,325
GA,2021-03-02,"2,203","2,075","2,331",80.22,65.75,94.68,"2,746","2,592","2,901"
ID,2021-03-02,167,167,167,55.12,55.12,55.12,303,303,303
IN,2021-03-02,"1,425","1,425","1,425",65.49,65.49,65.49,"2,176","2,176","2,176"
KS,2021-03-02,584,584,584,72.46,72.46,72.46,806,806,806
LA,2021-03-02,"1,235","1,235","1,235",69.38,69.38,69.38,"1,780","1,780","1,780"
MD,2021-03-02,988,981,994,74.08,72.10,76.06,"1,333","1,321","1,345"
MI,2021-03-02,"1,962","1,962","1,962",74.01,74.01,74.01,"2,651","2,651","2,651"
AL,2021-03-03,"1,362","1,362","1,362",85.71,85.71,85.71,"1,589","1,589","1,589"
AZ,2021-03-03,"1,252","1,252","1,252",57.25,57.25,57.25,"2,187","2,187","2,187"
CA,2021-03-03,"5,514","5,512","5,515",75.23,74.96,75.50,"7,329","7,318","7,340"
CT,2021-03-03,610,610,610,58.15,58.15,58.15,"1,049","1,049","1,049"
DC,2021-03-03,274,274,274,84.57,84.57,84.57,324,324,324
GA,2021-03-03,"2,252","2,148","2,356",81.71,69.91,93.51,"2,756","2,630","2,883"
ID,2021-03-03,167,167,167,55.30,55.30,55.30,302,302,302
IN,2021-03-03,"1,471","1,471","1,471",67.57,67.57,67.57,"2,177","2,177","2,177"
KS,2021-03-03,601,601,601,75.31,75.31,75.31,798,798,798
