fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
36047,"Kings County, NY",NY,Region 2,03/30/2021 12:00:00 AM,14381,561.779,245458,4.218,160,6.25,9645,1.162,0.058,9152,152571,5960.031,0,-0.034,489,11.343,0.023,195,4.523,0.119,0.727,-0.005,0.146,0.011,0.821,-0.007,0.272,0.021,0.272,-0.004,0.047,0.004
36081,"Queens County, NY",NY,Region 2,03/30/2021 12:00:00 AM,14237,631.672,245105,4.24,162,7.188,9293,1.613,0.079,12289,151359,6715.552,-0.002,0.019,541,14.34,0.101,145,3.844,-0.107,0.842,0.015,0.182,0.01,0.65,-0.036,0.346,-0.002,0.389,-0.039,0.123,-0.015
36061,"New York County, NY",NY,Region 2,03/30/2021 12:00:00 AM,8999,552.525,122759,5.817,101,6.201,4204,1.59,0.034,4130,121052,7432.403,0.002,-0.1,739,6.87,-0.011,230,2.138,-0.066,0.758,-0.007,0.099,-0.004,0.74,-0.016,0.186,-0.014,0.297,0,0.075,-0.007
36005,"Bronx County, NY",NY,Region 2,03/30/2021 12:00:00 AM,8119,572.483,164369,4.324,101,7.122,6212,1.971,0.061,4874,74768,5272.009,-0.005,0,327,8.268,0.079,47,1.188,0.429,0.718,0,0.113,-0.003,0.756,-0.022,0.255,-0.036,0.282,-0.019,0.075,-0.013
12086,"Miami-Dade County, FL",FL,Region 4,03/30/2021 12:00:00 AM,8093,297.872,444487,0.076,103,3.791,5845,0.907,0.093,12267,138378,5093.156,-0.005,0.015,509,8.423,-0.099,176,2.913,-0.124,0.834,-0.011,0.082,-0.011,0.8,-0.034,0.124,-0.029,0.27,-0.016,0.048,-0.012
17031,"Cook County, IL",IL,Region 5,03/30/2021 12:00:00 AM,7372,143.139,496856,0.381,47,0.913,9645,-0.299,0.045,6048,130697,2537.691,0.01,0.008,558,3.945,0.239,1102,7.79,-0.075,0.706,0.007,0.044,0.008,0.651,0.024,0.077,0.013,0.262,0.005,0.022,0.002
26163,"Wayne County, MI",MI,Region 5,03/30/2021 12:00:00 AM,6640,379.571,117758,0.61,33,1.886,4255,0.32,0.137,5064,34621,1979.086,0.05,-0.006,435,9.753,0.605,144,3.229,-0.04,0.8,0.003,0.085,0.03,0.768,0.014,0.135,0.05,0.306,0.002,0.039,0.014
26099,"Macomb County, MI",MI,Region 5,03/30/2021 12:00:00 AM,5657,647.275,71578,0.707,18,2.06,2025,0.636,0.183,3848,17613,2015.282,0.066,0.071,204,16.139,0.449,54,4.272,0.765,0.841,0.024,0.133,0.038,0.779,0.02,0.208,0.07,0.409,-0.027,0.047,-0.008
48201,"Harris County, TX",TX,Region 6,03/30/2021 12:00:00 AM,5416,114.908,376577,0.291,133,2.822,5778,-0.05,0.071,3942,68633,1456.148,-0.008,-0.138,731,5.968,-0.038,721,5.887,0.013,0.805,0,0.081,-0.013,0.841,-0.001,0.176,-0.025,0.412,-0.011,0.063,-0.013
26125,"Oakland County, MI",MI,Region 5,03/30/2021 12:00:00 AM,5049,401.484,87010,0.444,12,0.954,2060,-0.333,0.128,3563,25108,1996.527,0.046,0.032,493,13.34,0.767,69,1.867,0.438,0.795,0.02,0.096,0.04,0.77,0.012,0.163,0.022,0.202,0.017,0.027,-0.003
36103,"Suffolk County, NY",NY,Region 2,03/30/2021 12:00:00 AM,4949,335.162,181618,0.049,34,2.303,3243,-0.128,0.053,3350,65846,4459.295,0,0.059,337,11.459,0.021,237,8.059,0.083,0.773,-0.001,0.134,-0.002,0.659,-0.011,0.192,-0.004,0.249,-0.012,0.077,-0.004
12011,"Broward County, FL",FL,Region 4,03/30/2021 12:00:00 AM,4710,241.195,213880,0.095,31,1.587,2634,-0.311,0.103,5937,64668,3311.59,0.011,-0.034,444,9.674,-0.055,106,2.31,-0.039,0.772,-0.014,0.1,-0.009,0.807,0.004,0.207,-0.008,0.364,0.005,0.08,-0.004
36059,"Nassau County, NY",NY,Region 2,03/30/2021 12:00:00 AM,4400,324.263,166881,-0.021,25,1.842,3046,-0.138,0.054,3743,70712,5211.198,0,0.022,282,8.955,0.033,31,0.984,0.632,0.74,0.007,0.106,-0.002,0.599,0.003,0.196,0.019,0.276,0.024,0.081,0.014
6037,"Los Angeles County, CA",CA,Region 9,03/30/2021 12:00:00 AM,3850,38.35,1219029,-0.087,232,2.311,23111,-0.352,0.012,2754,303240,3020.587,-0.003,0.113,616,3.489,-0.088,681,3.857,-0.153,0.734,0.001,0.039,-0.006,0.696,-0.012,0.079,-0.014,0.256,-0.011,0.029,-0.007
42101,"Philadelphia County, PA",PA,Region 3,03/30/2021 12:00:00 AM,3668,231.556,129790,0.164,29,1.831,3259,2.625,0.07,3652,44166,2788.145,0.008,-0.056,381,6.863,0.049,504,9.079,0.169,0.824,0.01,0.073,0.016,0.841,0.014,0.118,0.048,0.272,-0.024,0.023,0.006
36085,"Richmond County, NY",NY,Region 2,03/30/2021 12:00:00 AM,3594,754.815,65516,4.454,43,9.031,1695,2.308,0.063,2282,36464,7658.204,0.001,0.056,152,15.139,0.007,4,0.398,1,0.843,0.033,0.151,0.014,0.743,-0.017,0.306,-0.006,0.272,-0.027,0.095,-0.037
34003,"Bergen County, NJ",NJ,Region 2,03/30/2021 12:00:00 AM,3570,382.964,90918,0.091,30,3.218,2730,0.364,0.109,3551,35197,3775.684,0.016,-0.092,264,10.615,0.251,179,7.197,0.041,0.72,-0.011,0.1,0.011,0.445,-0.007,0.15,-0.02,0.336,-0.013,0.069,-0.023
34013,"Essex County, NJ",NJ,Region 2,03/30/2021 12:00:00 AM,3246,406.271,84678,0.178,23,2.879,2783,-0.233,0.097,3122,32543,4073.094,0.004,-0.026,232,9.07,0.388,166,6.49,0.012,0.756,0.006,0.094,0.007,0.486,0.025,0.086,-0.001,0.277,0.006,0.061,0.001
9001,"Fairfield County, CT",CT,Region 1,03/30/2021 12:00:00 AM,2954,313.145,89346,0.484,11,1.166,2109,1.2,0.046,2336,56215,5959.196,0.001,0.04,205,11.588,0.49,13,0.735,-0.445,0.75,0.019,0.07,0.009,0.465,0.026,0.078,-0.004,0.19,0.018,0.031,0.005
36119,"Westchester County, NY",NY,Region 2,03/30/2021 12:00:00 AM,2953,305.218,119242,0.089,22,2.274,2198,-0.083,0.053,2853,51810,5355.006,0,-0.003,181,6.778,-0.095,144,5.393,-0.05,0.677,-0.02,0.079,-0.005,0.542,-0.032,0.135,-0.014,0.297,0.031,0.055,0.001
25017,"Middlesex County, MA",MA,Region 1,03/30/2021 12:00:00 AM,2950,183.037,121737,0.129,51,3.164,3638,0.214,0.02,2961,161445,10017.069,0.002,0.023,151,5.634,0.36,115,4.291,0.027,0.821,0.007,0.029,0.002,0.721,-0.015,0.135,0.004,0.177,-0.009,0.037,-0.009
