state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-29,"36,843","36,748","36,938",5.08,4.95,5.20,"712,967","707,333","718,601"
CW,2020-09-30,"36,431","36,356","36,505",5.00,4.91,5.10,"716,150","710,678","721,622"
CW,2020-10-01,"36,299","36,189","36,408",4.99,4.67,5.32,"718,983","713,667","724,298"
CW,2020-10-02,"36,000","35,872","36,129",4.95,4.62,5.28,"718,956","713,800","724,113"
CW,2020-10-03,"35,925","35,804","36,046",4.95,4.63,5.28,"717,509","712,326","722,692"
CW,2020-10-04,"36,694","36,565","36,823",5.08,4.74,5.41,"714,429","709,255","719,603"
CW,2020-10-05,"38,145","38,034","38,256",5.28,4.97,5.59,"716,051","711,238","720,864"
CW,2020-10-06,"39,960","39,859","40,061",5.49,5.22,5.77,"720,312","715,980","724,643"
CW,2020-10-07,"40,260","40,151","40,368",5.52,5.29,5.75,"724,153","720,518","727,788"
CW,2020-10-08,"40,439","40,301","40,577",5.53,5.35,5.72,"725,306","722,853","727,760"
CW,2020-10-09,"40,335","40,243","40,427",5.49,5.37,5.62,"729,245","727,149","731,341"
CW,2020-10-10,"39,871","39,744","39,997",5.44,5.25,5.63,"729,187","726,771","731,603"
CW,2020-10-11,"40,156","40,006","40,305",5.50,5.26,5.73,"726,925","724,114","729,736"
CW,2020-10-12,"41,587","41,438","41,735",5.69,5.47,5.91,"729,253","726,852","731,654"
CW,2020-10-13,"42,926","42,794","43,057",5.85,5.64,6.07,"733,629","731,225","736,032"
CW,2020-10-14,"42,738","42,600","42,876",5.81,5.59,6.03,"735,519","733,116","737,922"
CW,2020-10-15,"42,749","42,639","42,860",5.82,5.62,6.01,"734,756","732,445","737,068"
CW,2020-10-16,"42,928","42,814","43,042",5.85,5.66,6.03,"734,380","732,283","736,476"
CW,2020-10-17,"42,474","42,339","42,609",5.80,5.59,6.02,"731,989","729,713","734,265"
CW,2020-10-18,"42,631","42,508","42,754",5.84,5.65,6.02,"730,105","728,219","731,990"
CW,2020-10-19,"43,964","43,873","44,056",6.00,5.86,6.14,"732,572","731,065","734,080"
CW,2020-10-20,"45,770","45,677","45,863",6.13,6.01,6.25,"747,015","746,156","747,874"
CW,2020-10-21,"46,495","46,423","46,567",6.20,6.10,6.31,"749,136","748,165","750,107"
CW,2020-10-22,"46,365","46,296","46,434",6.18,6.08,6.27,"750,493","749,624","751,362"
CW,2020-10-23,"46,672","46,584","46,759",6.22,6.14,6.30,"750,564","749,753","751,376"
CW,2020-10-24,"46,609","46,504","46,714",6.22,6.10,6.33,"750,289","749,102","751,476"
CW,2020-10-25,"47,181","47,084","47,278",6.32,6.21,6.42,"747,402","746,190","748,614"
CW,2020-10-26,"48,807","48,733","48,881",6.53,6.46,6.60,"747,427","746,512","748,342"
CW,2020-10-27,"50,349","50,238","50,459",6.72,6.60,6.84,"749,391","748,332","750,450"
CW,2020-10-28,"50,846","50,709","50,983",6.76,6.59,6.93,"751,708","750,056","753,361"
CW,2020-10-29,"51,373","51,165","51,581",6.82,6.43,7.21,"753,464","748,638","758,290"
AL,2020-09-29,932,932,932,6.68,6.63,6.72,"13,959","13,937","13,981"
AR,2020-09-29,595,593,597,7.58,7.37,7.78,"7,839","7,799","7,879"
CA,2020-09-29,"3,265","3,240","3,290",5.40,5.05,5.75,"60,442","60,189","60,695"
CT,2020-09-29,240,240,240,2.96,2.85,3.07,"8,110","8,085","8,135"
DC,2020-09-29,154,154,154,5.44,5.44,5.44,"2,833","2,833","2,833"
GA,2020-09-29,"2,133","2,133","2,133",12.18,12.18,12.18,"17,507","17,479","17,535"
ID,2020-09-29,147,146,148,4.11,3.69,4.54,"3,573","3,557","3,589"
IN,2020-09-29,973,949,997,6.01,4.73,7.29,"16,187","16,043","16,331"
KS,2020-09-29,359,358,360,4.68,4.27,5.08,"7,143","6,757","7,529"
LA,2020-09-29,627,625,629,4.79,4.79,4.79,"12,759","12,490","13,028"
MD,2020-09-29,667,667,667,6.44,6.44,6.44,"10,360","10,360","10,360"
MI,2020-09-29,690,680,700,3.13,2.59,3.67,"22,053","21,922","22,184"
