state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-07,"39,640","39,530","39,750",5.50,5.28,5.72,"715,604","712,009","719,199"
CW,2020-10-08,"40,221","40,063","40,379",5.58,5.38,5.78,"715,090","712,739","717,441"
CW,2020-10-09,"40,132","39,999","40,264",5.54,5.38,5.71,"718,089","716,040","720,138"
CW,2020-10-10,"39,740","39,590","39,890",5.51,5.29,5.72,"717,751","715,364","720,139"
CW,2020-10-11,"39,954","39,800","40,108",5.55,5.32,5.78,"715,725","713,018","718,432"
CW,2020-10-12,"41,413","41,252","41,574",5.76,5.53,5.99,"717,845","715,518","720,172"
CW,2020-10-13,"42,764","42,602","42,926",5.92,5.68,6.16,"722,241","719,934","724,547"
CW,2020-10-14,"42,549","42,387","42,712",5.87,5.63,6.11,"724,343","722,006","726,680"
CW,2020-10-15,"42,521","42,394","42,647",5.87,5.67,6.08,"723,788","721,526","726,049"
CW,2020-10-16,"42,695","42,549","42,842",5.90,5.69,6.11,"723,311","721,264","725,358"
CW,2020-10-17,"42,268","42,116","42,421",5.86,5.64,6.09,"720,919","718,734","723,104"
CW,2020-10-18,"42,439","42,285","42,593",5.90,5.69,6.11,"719,111","717,223","720,998"
CW,2020-10-19,"43,729","43,593","43,865",6.06,5.88,6.25,"721,112","719,567","722,658"
CW,2020-10-20,"45,523","45,410","45,636",6.21,6.06,6.36,"732,960","731,696","734,225"
CW,2020-10-21,"46,213","46,134","46,291",6.28,6.15,6.41,"735,286","733,756","736,817"
CW,2020-10-22,"46,082","46,013","46,151",6.26,6.13,6.38,"736,973","735,423","738,522"
CW,2020-10-23,"46,394","46,279","46,510",6.30,6.15,6.46,"736,375","734,818","737,932"
CW,2020-10-24,"46,328","46,183","46,473",6.30,6.12,6.49,"735,619","733,820","737,418"
CW,2020-10-25,"46,930","46,808","47,051",6.40,6.24,6.57,"733,487","731,727","735,246"
CW,2020-10-26,"48,593","48,514","48,673",6.63,6.51,6.76,"733,617","731,988","735,246"
CW,2020-10-27,"50,204","50,085","50,323",6.83,6.68,6.99,"735,808","734,157","737,460"
CW,2020-10-28,"51,078","50,913","51,242",7.01,6.80,7.22,"729,176","727,272","731,080"
CW,2020-10-29,"51,806","51,645","51,966",7.16,6.84,7.47,"724,190","720,479","727,901"
CW,2020-10-30,"52,457","52,317","52,598",7.37,7.19,7.55,"712,594","711,017","714,170"
CW,2020-10-31,"52,674","52,516","52,831",7.44,7.21,7.68,"708,451","706,098","710,803"
CW,2020-11-01,"53,272","53,141","53,403",7.55,7.36,7.73,"706,495","704,604","708,385"
CW,2020-11-02,"55,609","55,517","55,702",7.85,7.71,7.99,"709,067","707,508","710,626"
CW,2020-11-03,"57,537","57,445","57,628",8.10,7.97,8.23,"711,009","709,523","712,495"
CW,2020-11-04,"58,956","58,853","59,058",8.26,8.11,8.42,"713,702","711,902","715,502"
CW,2020-11-05,"60,102","60,002","60,203",8.45,8.36,8.55,"711,425","709,701","713,149"
CW,2020-11-06,"61,154","60,911","61,397",8.60,8.30,8.91,"712,118","709,137","715,099"
AK,2020-10-07,46,46,46,3.05,3.05,3.05,"1,510","1,510","1,510"
AL,2020-10-07,923,923,923,6.59,6.50,6.69,"13,997","13,970","14,024"
AZ,2020-10-07,696,690,702,5.02,2.90,7.14,"13,744","13,093","14,395"
CA,2020-10-07,"3,147","3,112","3,182",5.13,4.53,5.72,"61,398","60,973","61,823"
CT,2020-10-07,263,263,263,3.25,3.25,3.25,"8,091","8,091","8,091"
DC,2020-10-07,153,153,153,5.29,5.29,5.29,"2,892","2,892","2,892"
DE,2020-10-07,155,155,155,6.54,6.54,6.54,"2,371","2,371","2,371"
FL,2020-10-07,"2,618","2,618","2,618",3.66,3.66,3.66,"72,506","72,506","72,506"
GA,2020-10-07,"1,751","1,749","1,753",9.23,9.08,9.38,"18,965","18,915","19,015"
ID,2020-10-07,180,180,180,5.03,5.03,5.03,"3,577","3,577","3,577"
IN,2020-10-07,"1,122","1,111","1,133",6.88,6.27,7.50,"16,301","16,186","16,416"
KS,2020-10-07,435,396,474,5.70,0.65,10.76,"7,576","7,145","8,007"
LA,2020-10-07,591,590,592,4.50,4.50,4.50,"12,858","12,572","13,144"
MA,2020-10-07,400,396,404,2.43,2.43,2.43,"16,430","16,430","16,430"
MD,2020-10-07,731,731,731,7.10,7.10,7.10,"10,303","10,303","10,303"
MI,2020-10-07,901,891,911,4.10,3.58,4.62,"21,974","21,847","22,101"
AK,2020-10-08,51,51,51,3.38,3.38,3.38,"1,510","1,510","1,510"
AL,2020-10-08,903,902,904,6.45,5.58,7.32,"13,992","13,753","14,232"
AZ,2020-10-08,706,702,709,5.16,3.08,7.24,"13,560","12,934","14,186"
CA,2020-10-08,"3,204","3,152","3,255",5.22,4.25,6.20,"61,338","60,480","62,197"
CT,2020-10-08,292,292,292,3.60,3.60,3.60,"8,101","8,101","8,101"
DC,2020-10-08,153,153,153,5.24,5.24,5.24,"2,920","2,920","2,920"
DE,2020-10-08,147,147,147,6.17,6.17,6.17,"2,381","2,381","2,381"
FL,2020-10-08,"2,598","2,527","2,670",3.64,2.57,4.70,"72,536","72,308","72,764"
GA,2020-10-08,"1,715","1,715","1,715",9.06,8.93,9.19,"18,926","18,878","18,974"
ID,2020-10-08,182,181,183,5.11,5.11,5.11,"3,559","3,559","3,559"
IN,2020-10-08,"1,182","1,174","1,190",7.25,6.72,7.77,"16,312","16,199","16,425"
KS,2020-10-08,452,450,454,5.88,5.49,6.28,"7,598","7,518","7,678"
LA,2020-10-08,594,592,596,4.49,4.28,4.70,"12,902","12,615","13,188"
MA,2020-10-08,414,414,414,2.51,2.51,2.51,"16,486","16,486","16,486"
MD,2020-10-08,758,757,758,7.35,6.82,7.88,"10,305","10,204","10,406"
MI,2020-10-08,938,936,940,4.26,4.17,4.36,"21,993","21,962","22,024"
AK,2020-10-09,64,64,64,4.14,4.14,4.14,"1,545","1,545","1,545"
AL,2020-10-09,938,938,938,6.71,6.68,6.75,"13,973","13,963","13,983"
AZ,2020-10-09,702,697,707,5.33,3.21,7.46,"13,049","12,445","13,653"
CA,2020-10-09,"3,113","3,099","3,128",5.08,4.86,5.30,"61,315","61,238","61,392"
CT,2020-10-09,282,273,291,3.48,3.48,3.48,"8,114","8,114","8,114"
DC,2020-10-09,151,151,151,5.19,5.19,5.19,"2,907","2,907","2,907"
DE,2020-10-09,171,171,171,7.14,7.14,7.14,"2,395","2,395","2,395"
FL,2020-10-09,"2,586","2,493","2,679",3.64,2.26,5.01,"72,171","71,945","72,397"
GA,2020-10-09,"1,688","1,683","1,692",8.95,8.76,9.15,"18,849","18,804","18,894"
ID,2020-10-09,191,190,192,5.33,5.09,5.58,"3,581","3,568","3,594"
IN,2020-10-09,"1,191","1,165","1,217",7.31,6.10,8.52,"16,290","16,187","16,393"
KS,2020-10-09,464,459,469,5.98,5.08,6.88,"7,609","7,479","7,739"
LA,2020-10-09,604,604,605,4.60,4.40,4.80,"12,778","12,501","13,054"
MA,2020-10-09,450,446,454,2.70,2.70,2.70,"16,650","16,650","16,650"
MD,2020-10-09,770,770,770,7.65,7.65,7.65,"10,068","10,068","10,068"
MI,2020-10-09,948,931,966,4.33,3.49,5.17,"21,924","21,733","22,115"
AK,2020-10-10,54,54,54,3.50,3.50,3.50,"1,545","1,545","1,545"
AL,2020-10-10,934,933,935,6.65,6.48,6.81,"14,055","14,012","14,098"
AZ,2020-10-10,723,715,732,5.57,3.42,7.71,"12,900","12,324","13,476"
CA,2020-10-10,"3,108","3,090","3,127",5.13,4.81,5.45,"60,590","60,347","60,833"
CT,2020-10-10,276,271,280,3.40,3.40,3.40,"8,104","8,104","8,104"
DC,2020-10-10,143,134,152,4.89,0.77,9.02,"2,922","2,716","3,128"
DE,2020-10-10,160,160,160,6.75,6.75,6.75,"2,370","2,370","2,370"
FL,2020-10-10,"2,608","2,536","2,680",3.69,2.62,4.75,"71,751","71,529","71,973"
GA,2020-10-10,"1,631","1,623","1,639",8.69,8.36,9.01,"18,774","18,718","18,831"
ID,2020-10-10,178,177,180,5.01,4.52,5.51,"3,556","3,529","3,583"
IN,2020-10-10,"1,237","1,204","1,270",7.59,6.05,9.12,"16,307","16,162","16,452"
KS,2020-10-10,462,455,469,5.98,4.79,7.16,"7,569","7,407","7,730"
LA,2020-10-10,571,570,572,4.34,4.23,4.44,"12,741","12,482","13,000"
MA,2020-10-10,433,429,438,2.60,2.60,2.60,"16,662","16,662","16,662"
MD,2020-10-10,741,737,745,7.41,7.41,7.41,"10,004","10,004","10,004"
MI,2020-10-10,863,847,879,3.96,3.17,4.75,"21,797","21,631","21,963"
AK,2020-10-11,50,50,50,3.24,3.24,3.24,"1,545","1,545","1,545"
AL,2020-10-11,938,935,942,6.67,5.90,7.43,"14,076","13,873","14,279"
AZ,2020-10-11,731,723,740,5.66,3.87,7.45,"12,785","12,317","13,254"
CA,2020-10-11,"3,076","3,054","3,097",5.13,4.73,5.52,"60,000","59,688","60,312"
CT,2020-10-11,278,277,280,3.43,3.43,3.43,"8,111","8,111","8,111"
DC,2020-10-11,139,139,139,4.88,4.88,4.88,"2,849","2,849","2,849"
DE,2020-10-11,159,159,159,6.79,6.79,6.79,"2,342","2,342","2,342"
FL,2020-10-11,"2,540","2,485","2,594",3.57,2.62,4.51,"72,219","71,303","73,135"
GA,2020-10-11,"1,614","1,598","1,631",8.59,7.67,9.50,"18,806","18,577","19,034"
ID,2020-10-11,184,182,185,5.17,4.65,5.69,"3,551","3,521","3,581"
IN,2020-10-11,"1,251","1,226","1,276",7.67,6.52,8.83,"16,299","16,206","16,392"
KS,2020-10-11,438,433,443,5.65,4.70,6.60,"7,566","7,431","7,701"
LA,2020-10-11,594,592,595,4.52,4.52,4.52,"12,677","12,424","12,930"
MA,2020-10-11,421,421,421,2.52,2.52,2.52,"16,681","16,681","16,681"
MD,2020-10-11,767,761,773,7.71,7.71,7.71,"9,954","9,954","9,954"
MI,2020-10-11,893,882,903,4.10,3.57,4.62,"21,803","21,681","21,925"
AK,2020-10-12,55,55,55,3.56,3.56,3.56,"1,545","1,536","1,554"
AL,2020-10-12,968,968,968,6.89,6.00,7.78,"14,046","13,807","14,285"
AZ,2020-10-12,714,711,717,5.55,5.34,5.75,"12,781","12,689","12,873"
CA,2020-10-12,"3,070","3,065","3,076",5.14,4.99,5.28,"59,764","59,609","59,919"
CT,2020-10-12,311,311,311,3.84,3.84,3.84,"8,094","8,094","8,094"
DC,2020-10-12,127,125,129,4.43,4.43,4.43,"2,866","2,866","2,866"
DE,2020-10-12,160,160,160,6.84,6.84,6.84,"2,340","2,340","2,340"
FL,2020-10-12,"2,601","2,529","2,673",3.66,2.60,4.72,"72,100","71,952","72,247"
GA,2020-10-12,"1,658","1,651","1,666",8.80,8.47,9.12,"18,855","18,801","18,908"
ID,2020-10-12,206,205,206,5.77,5.47,6.07,"3,563","3,545","3,581"
IN,2020-10-12,"1,284","1,283","1,285",7.88,7.88,7.88,"16,291","16,291","16,291"
KS,2020-10-12,446,444,448,5.81,5.42,6.19,"7,623","7,553","7,692"
LA,2020-10-12,618,617,619,4.84,4.84,4.84,"12,812","12,562","13,061"
MA,2020-10-12,432,428,436,2.59,2.59,2.59,"16,705","16,705","16,705"
MD,2020-10-12,769,763,775,7.44,7.44,7.44,"10,331","10,331","10,331"
MI,2020-10-12,956,946,966,4.39,3.93,4.85,"21,780","21,703","21,857"
AK,2020-10-13,56,55,57,3.59,2.71,4.47,"1,558","1,535","1,581"
AL,2020-10-13,944,943,944,6.72,6.34,7.10,"14,036","13,934","14,138"
AZ,2020-10-13,730,727,734,5.66,5.45,5.87,"12,829","12,741","12,917"
CA,2020-10-13,"3,133","3,118","3,148",5.17,4.93,5.40,"60,646","60,502","60,789"
CT,2020-10-13,323,323,323,3.98,3.98,3.98,"8,110","8,110","8,110"
DC,2020-10-13,137,137,137,4.76,4.76,4.76,"2,878","2,878","2,878"
DE,2020-10-13,168,168,168,7.06,7.06,7.06,"2,381","2,381","2,381"
FL,2020-10-13,"2,608","2,516","2,701",3.70,2.34,5.07,"71,449","71,265","71,633"
GA,2020-10-13,"1,746","1,742","1,749",9.26,9.06,9.46,"18,859","18,811","18,907"
ID,2020-10-13,216,215,216,6.05,5.74,6.36,"3,563","3,542","3,584"
IN,2020-10-13,"1,355","1,342","1,368",8.30,7.64,8.96,"16,323","16,224","16,422"
KS,2020-10-13,472,470,475,6.16,5.77,6.56,"7,585","7,520","7,649"
LA,2020-10-13,616,614,617,4.84,4.01,5.67,"12,936","12,692","13,180"
MA,2020-10-13,428,426,430,2.56,2.56,2.56,"16,719","16,719","16,719"
MD,2020-10-13,790,782,797,7.86,7.86,7.86,"10,052","10,052","10,052"
MI,2020-10-13,"1,001",998,"1,004",4.57,4.35,4.78,"21,913","21,826","22,000"
AK,2020-10-14,60,60,60,3.85,3.85,3.85,"1,558","1,558","1,558"
AL,2020-10-14,966,955,977,6.84,6.01,7.67,"14,123","13,970","14,276"
AZ,2020-10-14,735,731,739,5.63,5.42,5.84,"12,967","12,880","13,054"
CA,2020-10-14,"3,082","3,070","3,095",5.08,4.85,5.31,"60,698","60,507","60,889"
CT,2020-10-14,340,325,355,4.18,4.18,4.18,"8,126","8,126","8,126"
DC,2020-10-14,148,148,148,5.13,5.13,5.13,"2,884","2,884","2,884"
DE,2020-10-14,161,161,161,6.71,6.71,6.71,"2,399","2,399","2,399"
FL,2020-10-14,"2,538","2,466","2,610",3.59,2.51,4.67,"71,758","71,536","71,979"
GA,2020-10-14,"1,715","1,707","1,723",9.03,8.73,9.33,"18,993","18,955","19,031"
ID,2020-10-14,206,206,206,5.82,5.72,5.92,"3,539","3,532","3,546"
IN,2020-10-14,"1,347","1,321","1,373",8.29,7.10,9.48,"16,252","16,138","16,366"
KS,2020-10-14,466,466,467,6.07,5.83,6.32,"7,609","7,551","7,668"
LA,2020-10-14,588,584,593,4.62,3.76,5.48,"12,949","12,711","13,187"
MA,2020-10-14,427,423,431,2.55,2.55,2.55,"16,722","16,722","16,722"
MD,2020-10-14,789,781,797,7.80,7.80,7.80,"10,106","10,106","10,106"
MI,2020-10-14,998,994,"1,001",4.52,4.32,4.71,"22,091","22,017","22,165"
AK,2020-10-15,59,59,59,3.79,3.79,3.79,"1,558","1,558","1,558"
AL,2020-10-15,955,953,957,6.75,5.80,7.70,"14,148","13,892","14,404"
AZ,2020-10-15,760,757,763,5.80,5.61,5.99,"13,028","12,941","13,115"
CA,2020-10-15,"3,050","3,041","3,058",5.01,4.88,5.14,"60,862","60,800","60,924"
CT,2020-10-15,342,342,342,4.22,4.22,4.22,"8,112","8,112","8,112"
DC,2020-10-15,132,132,132,4.53,4.53,4.53,"2,915","2,915","2,915"
DE,2020-10-15,154,154,154,6.38,6.38,6.38,"2,412","2,412","2,412"
FL,2020-10-15,"2,542","2,517","2,568",3.61,3.21,4.02,"71,344","71,114","71,574"
GA,2020-10-15,"1,672","1,670","1,673",8.78,8.69,8.88,"19,030","19,002","19,059"
ID,2020-10-15,200,200,200,5.63,5.55,5.71,"3,552","3,546","3,558"
IN,2020-10-15,"1,320","1,307","1,333",8.10,7.43,8.77,"16,295","16,196","16,394"
KS,2020-10-15,448,446,449,5.83,5.49,6.18,"7,619","7,556","7,682"
LA,2020-10-15,558,553,562,4.36,3.55,5.18,"13,003","12,772","13,234"
MA,2020-10-15,437,435,439,2.61,2.61,2.61,"16,722","16,722","16,722"
MD,2020-10-15,797,789,805,7.85,7.85,7.85,"10,154","10,154","10,154"
MI,2020-10-15,"1,020","1,019","1,021",4.61,4.61,4.61,"22,109","22,109","22,109"
AK,2020-10-16,68,68,68,4.36,4.36,4.36,"1,558","1,558","1,558"
AL,2020-10-16,966,965,966,6.79,6.73,6.86,"14,210","14,195","14,226"
AZ,2020-10-16,765,762,768,5.87,5.69,6.06,"13,048","12,964","13,132"
CA,2020-10-16,"3,026","3,006","3,045",4.99,4.68,5.29,"60,677","60,516","60,838"
CT,2020-10-16,351,351,351,4.33,4.19,4.46,"8,110","8,084","8,136"
DC,2020-10-16,137,137,137,4.70,4.70,4.70,"2,913","2,913","2,913"
DE,2020-10-16,147,147,147,6.07,6.07,6.07,"2,423","2,423","2,423"
FL,2020-10-16,"2,504","2,432","2,575",3.54,2.46,4.62,"71,734","71,594","71,875"
GA,2020-10-16,"1,636","1,628","1,643",8.62,8.30,8.94,"18,970","18,922","19,018"
ID,2020-10-16,198,197,200,5.61,5.18,6.03,"3,535","3,522","3,548"
IN,2020-10-16,"1,362","1,344","1,380",8.35,7.46,9.24,"16,314","16,179","16,449"
KS,2020-10-16,459,458,461,5.96,5.63,6.30,"7,634","7,573","7,695"
LA,2020-10-16,570,552,587,4.46,2.95,5.97,"12,988","12,764","13,212"
MA,2020-10-16,414,414,414,2.47,2.47,2.47,"16,744","16,744","16,744"
MD,2020-10-16,789,771,808,7.84,6.43,9.26,"10,064","9,976","10,153"
MI,2020-10-16,"1,049","1,047","1,051",4.77,4.60,4.93,"22,012","21,942","22,082"
AK,2020-10-17,69,69,69,4.80,4.80,4.80,"1,437","1,437","1,437"
AL,2020-10-17,975,973,977,6.92,5.74,8.09,"14,104","13,791","14,417"
AZ,2020-10-17,763,760,767,5.89,5.16,6.63,"12,974","12,767","13,180"
CA,2020-10-17,"2,992","2,969","3,014",4.97,4.60,5.33,"60,226","60,040","60,413"
CT,2020-10-17,327,327,327,4.04,3.87,4.21,"8,098","8,064","8,132"
DC,2020-10-17,138,138,138,4.82,4.82,4.82,"2,865","2,865","2,865"
DE,2020-10-17,166,166,166,6.95,6.95,6.95,"2,387","2,387","2,387"
FL,2020-10-17,"2,475","2,421","2,529",3.48,2.54,4.43,"72,044","71,135","72,953"
GA,2020-10-17,"1,599","1,595","1,603",8.42,8.23,8.61,"18,989","18,947","19,031"
ID,2020-10-17,211,209,212,5.94,5.35,6.54,"3,546","3,512","3,580"
IN,2020-10-17,"1,392","1,362","1,422",8.54,7.17,9.90,"16,299","16,150","16,448"
KS,2020-10-17,475,469,482,6.19,5.07,7.30,"7,633","7,491","7,774"
LA,2020-10-17,533,533,533,4.18,4.18,4.18,"12,974","12,768","13,179"
MA,2020-10-17,408,404,411,2.44,2.44,2.44,"16,728","16,728","16,728"
MD,2020-10-17,725,718,732,7.27,6.51,8.03,"9,974","9,873","10,075"
MI,2020-10-17,"1,070","1,054","1,085",4.87,4.14,5.59,"21,984","21,810","22,159"
AK,2020-10-18,66,66,66,4.58,4.58,4.58,"1,440","1,440","1,440"
AL,2020-10-18,947,945,949,6.72,6.55,6.88,"14,093","14,058","14,128"
AZ,2020-10-18,790,782,799,6.17,5.22,7.12,"12,827","12,606","13,048"
CA,2020-10-18,"3,036","3,007","3,065",5.08,4.61,5.54,"59,821","59,577","60,065"
CT,2020-10-18,340,340,340,4.21,4.03,4.38,"8,084","8,050","8,118"
DC,2020-10-18,132,132,132,4.71,4.71,4.71,"2,801","2,801","2,801"
DE,2020-10-18,167,167,167,7.18,7.18,7.18,"2,327","2,327","2,327"
FL,2020-10-18,"2,425","2,353","2,497",3.40,2.30,4.50,"72,295","72,091","72,499"
GA,2020-10-18,"1,628","1,601","1,654",8.60,7.13,10.07,"18,926","18,567","19,286"
ID,2020-10-18,224,223,225,6.34,5.81,6.87,"3,534","3,504","3,564"
IN,2020-10-18,"1,377","1,352","1,402",8.45,7.33,9.58,"16,291","16,192","16,390"
KS,2020-10-18,448,408,489,5.80,0.80,10.81,"7,675","7,276","8,074"
LA,2020-10-18,541,540,542,4.27,3.71,4.82,"12,904","12,730","13,078"
MA,2020-10-18,416,416,416,2.49,2.49,2.49,"16,731","16,731","16,731"
MD,2020-10-18,724,717,731,7.26,6.50,8.02,"9,964","9,863","10,065"
MI,2020-10-18,"1,074","1,064","1,085",4.87,4.36,5.38,"22,078","21,947","22,209"
AK,2020-10-19,67,67,67,4.67,4.67,4.67,"1,435","1,435","1,435"
AL,2020-10-19,968,967,969,6.88,6.79,6.98,"14,063","14,048","14,078"
AZ,2020-10-19,793,790,796,6.12,6.03,6.20,"12,991","12,922","13,060"
CA,2020-10-19,"3,117","3,088","3,147",5.22,4.70,5.74,"59,727","59,334","60,120"
CT,2020-10-19,326,326,326,4.03,3.90,4.16,"8,084","8,058","8,110"
DC,2020-10-19,141,141,141,4.95,4.95,4.95,"2,846","2,846","2,846"
DE,2020-10-19,178,178,178,7.22,7.22,7.22,"2,465","2,465","2,465"
FL,2020-10-19,"2,433","2,340","2,525",3.44,2.03,4.85,"71,736","71,521","71,951"
GA,2020-10-19,"1,636","1,635","1,637",8.71,8.59,8.82,"18,791","18,758","18,824"
ID,2020-10-19,236,217,254,6.70,1.56,11.84,"3,514","3,299","3,729"
IN,2020-10-19,"1,422","1,420","1,424",8.72,8.72,8.72,"16,310","16,310","16,310"
KS,2020-10-19,431,407,456,5.54,2.53,8.56,"7,710","7,490","7,931"
LA,2020-10-19,558,557,559,4.41,4.05,4.76,"12,888","12,775","13,002"
MA,2020-10-19,424,424,424,2.53,2.53,2.53,"16,731","16,731","16,731"
MD,2020-10-19,764,760,768,7.59,6.55,8.64,"10,060","9,877","10,243"
MI,2020-10-19,"1,116","1,111","1,121",5.06,4.83,5.29,"22,065","22,018","22,112"
AK,2020-10-20,74,74,74,5.16,5.16,5.16,"1,435","1,435","1,435"
AL,2020-10-20,950,949,951,6.73,6.51,6.96,"14,109","14,049","14,169"
AZ,2020-10-20,799,794,804,6.07,5.69,6.46,"13,176","13,070","13,282"
CA,2020-10-20,"3,078","3,066","3,089",4.55,3.96,5.13,"67,669","66,776","68,562"
CT,2020-10-20,376,376,376,4.64,4.64,4.64,"8,095","8,095","8,095"
DC,2020-10-20,151,151,151,5.26,5.26,5.26,"2,870","2,870","2,870"
DE,2020-10-20,148,148,148,5.76,5.76,5.76,"2,568","2,568","2,568"
FL,2020-10-20,"2,495","2,420","2,569",3.56,2.42,4.70,"71,094","70,839","71,349"
GA,2020-10-20,"1,722","1,720","1,723",9.15,9.05,9.26,"18,807","18,782","18,832"
ID,2020-10-20,247,247,247,7.03,7.03,7.03,"3,514","3,514","3,514"
IN,2020-10-20,"1,502","1,488","1,515",9.25,8.58,9.92,"16,233","16,132","16,334"
