fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,02/27/2022 12:00:00 AM,0,,0,,0,,0,,0.074,2,93,,0.026,0.163,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,02/27/2022 12:00:00 AM,78,139.612,15509,-0.371,10,17.899,194,0.25,0.096,77,684,1224.293,-0.056,-0.062,5,5.618,0.25,19,21.348,3.75,0.803,0.066,0.056,-0.108,0.857,-0.254,0.19,-0.254,,,,,0.434,0.707
1003,"Baldwin County, AL",AL,4,02/27/2022 12:00:00 AM,209,93.624,54972,-0.345,5,2.24,640,-0.444,0.085,187,1901,851.573,-0.037,0.106,20,5.333,-0.512,16,4.267,0,0.788,0.002,0.058,-0.041,0.95,-0.031,0.239,-0.089,,,,,0.501,0.828
1005,"Barbour County, AL",AL,4,02/27/2022 12:00:00 AM,16,64.814,5445,-0.2,1,4.051,93,-0.667,0.055,15,149,603.581,-0.058,-0.212,0,0,,0,0,,0.551,-0.107,0.043,-0.007,0.6,-0.2,0.367,0.052,,,,,0.446,0.717
1007,"Bibb County, AL",AL,4,02/27/2022 12:00:00 AM,21,93.775,6375,-0.475,0,0,99,-1,0.083,26,249,1111.905,-0.019,0.221,2,6.667,-0.333,0,0,,0.381,-0.138,0.11,-0.086,,,,,,,,,0.343,0.613
1009,"Blount County, AL",AL,4,02/27/2022 12:00:00 AM,85,146.993,14757,-0.267,2,3.459,218,-0.333,0.15,78,459,793.761,-0.026,0.025,29,63.043,0.611,0,0,,0.413,0.009,0.09,0.034,0.81,0,0,-0.071,,,,,0.313,0.537
1011,"Bullock County, AL",AL,4,02/27/2022 12:00:00 AM,7,69.3,2280,0,0,0,49,,0.011,14,423,4187.704,-0.027,0.202,0,0,,0,0,,0.317,-0.029,0,0,,,,,,,,,0.523,0.796
1013,"Butler County, AL",AL,4,02/27/2022 12:00:00 AM,15,77.129,5035,-0.444,4,20.568,119,0.333,0.123,23,172,884.41,-0.022,0.132,3,9.574,2.119,0,0,,0.441,0.077,0.08,0.027,0.738,0.105,0,0,,,,,0.39,0.65
1015,"Calhoun County, AL",AL,4,02/27/2022 12:00:00 AM,204,179.57,31637,-0.177,10,8.802,588,0,0.104,90,794,698.913,-0.044,0.06,3,1.02,-0.935,0,0,-1,0.828,-0.057,0.038,-0.054,0.965,-0.024,0.105,-0.093,,,,,0.463,0.798
1017,"Chambers County, AL",AL,4,02/27/2022 12:00:00 AM,22,66.157,8430,-0.371,3,9.021,153,2,0.033,13,237,712.696,-0.01,0.118,1,4,-0.667,0,0,,0.8,-0.04,0.143,0.029,,,,,,,,,0.309,0.506
