fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,05/19/2022 12:00:00 AM,0,,0,,0,,0,,0.058,9,232,,0.01,4.395,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,05/19/2022 12:00:00 AM,25,44.748,15885,0.25,0,0,216,,0.088,14,201,359.77,0.046,-0.056,0,0,-1,3.328,1.834,-0.753,0.657,-0.014,0.002,-0.001,0.844,-0.04,0,-0.005,,,,,0.444,0.719
1003,"Baldwin County, AL",AL,4,05/19/2022 12:00:00 AM,165,73.913,55996,0.398,1,0.448,681,,0.131,79,709,317.604,0.034,-0.027,5.124,0.751,-0.16,2.242,0.329,5.978,0.735,-0.008,0.003,0,0.789,0.009,0.001,-0.001,,,,,0.512,0.847
1005,"Barbour County, AL",AL,4,05/19/2022 12:00:00 AM,13,52.661,5691,0.857,0,0,98,,0.013,2,85,344.325,-0.023,0.349,0.977,1.289,0.378,0,0,,0.759,0.029,0.011,0.002,0.851,0.039,0.007,0.006,,,,,0.456,0.725
1007,"Bibb County, AL",AL,4,05/19/2022 12:00:00 AM,13,58.051,6468,0.182,0,0,105,-1,0.062,2,66,294.722,0.047,-0.154,0.941,1.168,0.673,2.479,3.076,-0.13,0.797,0.018,0.006,0.001,0.853,0.003,0.006,-0.004,,,,,0.349,0.618
1009,"Blount County, AL",AL,4,05/19/2022 12:00:00 AM,27,46.692,15031,0.421,0,0,243,,0.103,8,184,318.196,0.056,0.115,2.429,1.168,0.673,6.401,3.076,-0.13,0.797,0.018,0.006,0.001,0.853,0.003,0.006,-0.004,,,,,0.318,0.542
1011,"Bullock County, AL",AL,4,05/19/2022 12:00:00 AM,9,89.1,2327,,0,0,54,,0.051,11,369,3653.104,-0.008,2.765,0,0,-1,0.602,1.834,-0.753,0.657,-0.014,0.002,-0.001,0.844,-0.04,0,-0.005,,,,,0.537,0.814
1013,"Butler County, AL",AL,4,05/19/2022 12:00:00 AM,3,15.426,5071,2,0,0,129,,0.074,0,36,185.109,0.074,-0.234,0,0,,0,0,,0.34,0.09,0,0,0.657,0.086,0,0,,,,,0.396,0.656
1015,"Calhoun County, AL",AL,4,05/19/2022 12:00:00 AM,58,51.054,32509,0.812,1,0.88,628,0,0.109,14,242,213.019,0.051,-0.09,4.49,1.931,8.737,17.961,7.723,-0.236,0.91,0.035,0.009,0.009,0.767,0.046,0,0,,,,,0.472,0.808
1017,"Chambers County, AL",AL,4,05/19/2022 12:00:00 AM,11,33.079,8517,-0.214,0,0,162,,0.038,7,162,487.159,-0.008,0.256,0.973,2.083,-0.263,2.704,5.787,0.445,0.721,0.034,0.012,-0.001,0.728,-0.027,0.005,0,,,,,0.316,0.513
1019,"Cherokee County, AL",AL,4,05/19/2022 12:00:00 AM,4,15.27,5135,-0.2,0,0,86,,0.053,3,35,133.608,-0.038,0.061,0.53,0.958,0.21,1.677,3.034,0.064,0.629,-0.002,0.005,0,0.811,0.036,0.002,-0.011,,,,,0.309,0.534
1021,"Chilton County, AL",AL,4,05/19/2022 12:00:00 AM,9,20.257,11137,1.25,0,0,207,,0.017,4,144,324.12,-0.012,0.134,1.867,1.168,0.673,4.918,3.076,-0.13,0.797,0.018,0.006,0.001,0.853,0.003,0.006,-0.004,,,,,0.365,0.663
1023,"Choctaw County, AL",AL,4,05/19/2022 12:00:00 AM,0,0,2050,,1,7.943,37,,0,0,13,103.265,0,-0.071,0.216,0.506,,0.072,0.169,,0.583,0.008,0.003,0,0.844,-0.017,0,0,,,,,0.666,0.95
1025,"Clarke County, AL",AL,4,05/19/2022 12:00:00 AM,4,16.933,7156,-0.429,0,0,101,,0.038,1,31,131.234,0.017,-0.279,0.542,0.751,-0.16,0.237,0.329,5.978,0.735,-0.008,0.003,0,0.789,0.009,0.001,-0.001,,,,,0.513,0.8
1027,"Clay County, AL",AL,4,05/19/2022 12:00:00 AM,4,30.223,4101,-0.429,0,0,82,,0.077,3,46,347.563,0.023,-0.27,0.764,3.409,1.023,0,0,,0.517,0.021,0.004,0.002,0.598,0.198,0.05,0.029,,,,,0.42,0.685
1029,"Cleburne County, AL",AL,4,05/19/2022 12:00:00 AM,4,26.828,3568,0,0,0,69,,0.05,2,25,167.673,-0.011,-0.194,0.589,1.931,8.737,2.357,7.723,-0.236,0.91,0.035,0.009,0.009,0.767,0.046,0,0,,,,,0.289,0.525
1031,"Coffee County, AL",AL,4,05/19/2022 12:00:00 AM,38,72.599,13676,0.583,0,0,231,,0.158,18,151,288.487,0.058,-0.013,2.072,1.289,0.378,0,0,,0.759,0.029,0.011,0.002,0.851,0.039,0.007,0.006,,,,,0.476,0.797
1033,"Colbert County, AL",AL,4,05/19/2022 12:00:00 AM,36,65.169,16390,1.769,1,1.81,262,0,0.163,9,101,182.835,0.075,-0.129,0.544,0.317,-0.502,1.905,1.11,2.487,0.531,-0.004,0.006,0,0.569,-0.009,0.02,0.004,,,,,0.482,0.784
1035,"Conecuh County, AL",AL,4,05/19/2022 12:00:00 AM,3,24.861,2872,2,0,0,70,,0.023,1,49,406.066,0.004,-0.14,0.534,1.746,0.194,1.054,3.445,0.159,0.68,0.01,0.009,0.002,0.683,-0.005,0.008,0.001,,,,,0.438,0.663
1037,"Coosa County, AL",AL,4,05/19/2022 12:00:00 AM,5,46.891,2980,0,0,0,58,,0.044,5,34,318.86,-0.069,-0.404,0.616,3.409,1.023,0,0,,0.517,0.021,0.004,0.002,0.598,0.198,0.05,0.029,,,,,0.408,0.656
1039,"Covington County, AL",AL,4,05/19/2022 12:00:00 AM,4,10.797,9359,-0.667,0,0,232,,0.045,0,24,64.779,0.045,-0.314,0,0,-1,2.207,1.834,-0.753,0.657,-0.014,0.002,-0.001,0.844,-0.04,0,-0.005,,,,,0.382,0.666
