fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
42029,"Chester County, PA",PA,3,06/08/2021 12:00:00 AM,3032,577.536,40700,6.185,17,3.238,821,1.429,0.013,71,5192,988.973,-0.009,-0.215,12,1.666,-0.487,36,4.999,-0.198,0.741,0.023,0.019,-0.005,0.442,-0.04,0.033,-0.03,0.084,-0.02,0.014,-0.005
48323,"Maverick County, TX",TX,6,06/08/2021 12:00:00 AM,2732,4652.43,13183,,1,1.703,357,,0.012,3,314,534.723,-0.032,-0.227,0,0,,0,0,,0.438,0.011,0.008,-0.005,0.951,0.151,0,0,0.005,-0.041,0,0
4013,"Maricopa County, AZ",AZ,9,06/08/2021 12:00:00 AM,2470,55.067,553072,-0.049,49,1.092,10120,0,0.044,2009,45771,1020.441,-0.001,-0.14,225,2.226,-0.109,590,5.837,0.143,0.661,0.007,0.023,-0.005,0.486,-0.01,0.046,-0.007,0.275,-0.015,0.024,-0.007
32003,"Clark County, NV",NV,9,06/08/2021 12:00:00 AM,1837,81.042,253297,0.71,18,0.794,4428,-0.217,0.037,681,19337,853.085,0.001,-0.171,162,2.907,0.135,270,4.845,-0.031,0.716,0.006,0.031,-0.002,0.742,0.001,0.077,-0.009,0.291,0.022,0.021,-0.002
48201,"Harris County, TX",TX,6,06/08/2021 12:00:00 AM,1748,37.086,402184,0.365,45,0.955,6487,0.216,0.035,938,36535,775.143,-0.008,-0.225,319,2.67,0.019,583,4.88,-0.011,0.802,-0.005,0.034,-0.007,0.804,0.012,0.092,-0.006,0.376,-0.001,0.032,-0.002
48029,"Bexar County, TX",TX,6,06/08/2021 12:00:00 AM,1287,64.236,224185,2.936,13,0.649,3585,-0.071,0.013,445,45675,2279.699,-0.002,-0.146,114,1.77,-0.133,84,1.304,-0.063,0.597,-0.007,0.02,-0.002,0.879,-0.026,0.096,-0.011,0.373,0.003,0.019,-0.001
17031,"Cook County, IL",IL,5,06/08/2021 12:00:00 AM,1269,24.64,555195,-0.452,56,1.087,10383,-0.349,0.014,1351,97813,1899.196,-0.005,-0.164,295,2.083,-0.14,1111,7.843,0.008,0.723,0,0.029,-0.009,0.675,0.006,0.064,-0.021,0.281,-0.003,0.024,-0.006
6037,"Los Angeles County, CA",CA,9,06/08/2021 12:00:00 AM,1259,12.541,1245429,-0.75,49,0.488,24413,-0.699,0.003,918,344379,3430.375,0,-0.174,300,1.716,-0.036,440,2.517,0.009,0.744,-0.001,0.015,-0.001,0.666,0.004,0.019,-0.004,0.224,0.003,0.007,-0.001
12086,"Miami-Dade County, FL",FL,4,06/08/2021 12:00:00 AM,1125,41.407,502548,-0.494,32,1.178,6472,-0.22,0.041,3128,82138,3023.18,-0.004,-0.174,232,3.824,-0.224,71,1.17,-0.095,0.821,-0.002,0.044,-0.013,0.756,-0.004,0.087,-0.014,0.258,-0.014,0.032,-0.002
53000,"Unallocated, WA",WA,10,06/08/2021 12:00:00 AM,1118,,2642,185.333,7,,10,,0.042,133,4281,,0.003,-0.15,,,,,,,,,,,,,,,,,,
