state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-11-15,"60,800","60,743","60,857",72.48,72.27,72.70,"83,880","83,795","83,965"
CW,2020-11-16,"61,013","60,957","61,069",72.41,72.23,72.60,"84,255","84,188","84,322"
CW,2020-11-17,"63,734","63,688","63,779",75.06,74.91,75.20,"84,913","84,875","84,951"
CW,2020-11-18,"64,652","64,597","64,706",75.92,75.73,76.12,"85,154","85,094","85,215"
CW,2020-11-19,"64,465","64,430","64,499",75.81,75.66,75.95,"85,037","84,983","85,091"
CW,2020-11-20,"64,250","64,196","64,304",76.07,75.87,76.27,"84,461","84,397","84,524"
CW,2020-11-21,"63,659","63,619","63,700",75.18,75.04,75.32,"84,673","84,631","84,715"
CW,2020-11-22,"62,317","62,276","62,357",73.76,73.62,73.90,"84,490","84,448","84,531"
CW,2020-11-23,"62,458","62,420","62,496",73.97,73.83,74.11,"84,438","84,391","84,484"
CW,2020-11-24,"64,527","64,513","64,541",76.00,75.94,76.06,"84,906","84,883","84,929"
CW,2020-11-25,"64,313","64,282","64,344",75.69,75.58,75.80,"84,972","84,937","85,006"
CW,2020-11-26,"62,991","62,937","63,044",74.38,74.19,74.56,"84,688","84,633","84,744"
CW,2020-11-27,"61,695","61,646","61,745",73.09,72.91,73.26,"84,412","84,360","84,465"
CW,2020-11-28,"62,167","62,115","62,219",73.32,73.12,73.51,"84,792","84,727","84,858"
CW,2020-11-29,"62,349","62,301","62,398",73.66,73.46,73.85,"84,650","84,582","84,717"
CW,2020-11-30,"63,106","63,038","63,174",74.53,74.29,74.78,"84,666","84,590","84,743"
CW,2020-12-01,"65,508","65,471","65,544",76.99,76.86,77.12,"85,086","85,044","85,128"
CW,2020-12-02,"66,134","66,084","66,185",77.44,77.29,77.60,"85,396","85,357","85,435"
CW,2020-12-03,"66,491","66,465","66,517",77.73,77.64,77.82,"85,546","85,517","85,574"
CW,2020-12-04,"66,519","66,460","66,577",77.60,77.44,77.76,"85,717","85,698","85,736"
CW,2020-12-05,"65,889","65,834","65,943",77.02,76.85,77.19,"85,543","85,499","85,587"
CW,2020-12-06,"64,737","64,682","64,791",75.97,75.78,76.16,"85,210","85,151","85,268"
CW,2020-12-07,"64,919","64,905","64,933",76.39,76.26,76.52,"84,983","84,923","85,044"
CW,2020-12-08,"67,063","67,011","67,115",78.22,78.04,78.39,"85,741","85,685","85,796"
CW,2020-12-09,"67,591","67,554","67,628",79.00,78.88,79.11,"85,559","85,529","85,589"
