state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-25,"503,142","501,747","504,537",68.52,68.10,68.94,"715,763","710,401","721,125"
CW,2020-09-26,"485,435","483,962","486,909",66.35,65.89,66.81,"712,786","707,440","718,132"
CW,2020-09-27,"471,206","469,791","472,621",64.59,64.12,65.05,"711,064","705,701","716,427"
CW,2020-09-28,"475,069","473,746","476,392",65.22,64.83,65.61,"710,477","705,193","715,760"
CW,2020-09-29,"499,989","498,681","501,296",68.44,68.05,68.84,"714,036","708,798","719,274"
CW,2020-09-30,"509,570","508,360","510,780",69.56,69.24,69.88,"716,075","711,018","721,132"
CW,2020-10-01,"509,236","507,971","510,501",69.84,68.70,70.98,"718,836","713,673","723,999"
CW,2020-10-02,"504,105","501,570","506,640",69.13,67.79,70.46,"718,814","713,856","723,773"
CW,2020-10-03,"485,692","484,276","487,109",66.71,65.58,67.84,"717,409","712,415","722,403"
CW,2020-10-04,"468,775","467,246","470,304",64.71,63.57,65.85,"714,369","709,364","719,375"
CW,2020-10-05,"474,069","472,755","475,383",65.51,64.47,66.54,"715,987","711,354","720,619"
CW,2020-10-06,"501,969","500,723","503,214",68.85,67.90,69.81,"720,225","715,951","724,499"
CW,2020-10-07,"513,909","512,685","515,132",70.38,69.60,71.16,"724,109","720,535","727,684"
CW,2020-10-08,"516,005","513,485","518,524",70.56,69.70,71.42,"725,266","722,922","727,610"
CW,2020-10-09,"512,620","511,629","513,612",69.71,69.37,70.05,"729,215","727,241","731,189"
CW,2020-10-10,"495,295","493,882","496,708",67.52,66.89,68.14,"729,152","726,783","731,522"
CW,2020-10-11,"480,237","478,507","481,967",65.66,64.87,66.44,"726,879","724,107","729,652"
CW,2020-10-12,"483,699","482,189","485,209",66.00,65.30,66.70,"729,190","726,862","731,518"
CW,2020-10-13,"509,008","507,271","510,744",69.10,68.30,69.89,"733,578","731,042","736,114"
CW,2020-10-14,"518,741","516,851","520,632",70.25,69.39,71.10,"735,428","732,760","738,096"
CW,2020-10-15,"517,779","515,849","519,710",70.17,69.31,71.03,"734,660","731,988","737,331"
CW,2020-10-16,"513,881","511,991","515,771",69.68,68.85,70.51,"734,295","731,762","736,827"
CW,2020-10-17,"495,940","493,948","497,933",67.48,66.59,68.36,"731,721","729,056","734,386"
CW,2020-10-18,"480,001","478,216","481,786",65.47,64.69,66.25,"729,838","727,539","732,136"
CW,2020-10-19,"485,206","483,755","486,658",65.98,65.35,66.61,"732,106","730,252","733,959"
CW,2020-10-20,"510,280","509,745","510,815",68.99,68.76,69.21,"736,470","735,669","737,271"
CW,2020-10-21,"520,852","520,221","521,484",70.21,69.92,70.49,"738,671","737,662","739,679"
CW,2020-10-22,"521,491","520,651","522,331",70.17,69.80,70.53,"739,971","738,778","741,164"
CW,2020-10-23,"518,079","516,514","519,644",69.89,69.19,70.59,"738,057","735,858","740,257"
CW,2020-10-24,"502,159","499,452","504,866",66.83,65.63,68.04,"748,330","744,575","752,085"
CW,2020-10-25,"488,450","485,112","491,788",64.92,63.42,66.42,"749,368","744,624","754,112"
DC,2020-09-25,"2,371","2,371","2,371",82.33,82.33,82.33,"2,880","2,880","2,880"
DC,2020-09-26,"2,337","2,337","2,337",83.40,83.40,83.40,"2,802","2,802","2,802"
DC,2020-09-27,"2,297","2,297","2,297",82.69,82.69,82.69,"2,778","2,778","2,778"
DC,2020-09-28,"2,307","2,307","2,307",80.83,80.83,80.83,"2,854","2,854","2,854"
DC,2020-09-29,"2,386","2,386","2,386",84.22,84.22,84.22,"2,833","2,833","2,833"
DC,2020-09-30,"2,408","2,408","2,408",83.01,83.01,83.01,"2,901","2,901","2,901"
