fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
6037,"Los Angeles County, CA",CA,Region 9,02/19/2021 12:00:00 AM,14917,148.589,1176843,-0.35,866,8.626,19670,-0.161,0.055,8308,151101,1505.124,-0.011,-0.644,1554,8.524,-0.266,988,5.419,-0.032,0.761,-0.024,0.159,-0.054,0.825,-0.044,0.347,-0.087,0.377,-0.036,0.155,-0.043
36081,"Queens County, NY",NY,Region 2,02/19/2021 12:00:00 AM,8706,386.271,200984,-0.03,157,6.966,8577,-0.06,0.086,10739,124249,5512.725,-0.002,-0.164,477,12.683,-0.234,154,4.095,0.147,0.799,-0.038,0.214,-0.025,0.674,-0.014,0.426,-0.02,0.447,0.031,0.168,-0.006
36047,"Kings County, NY",NY,Region 2,02/19/2021 12:00:00 AM,8670,338.685,199125,-0.105,184,7.188,8892,-0.094,0.064,7845,123170,4811.51,-0.011,-0.104,488,11.256,-0.21,148,3.414,-0.036,0.73,-0.014,0.171,-0.011,0.813,-0.004,0.295,-0.025,0.26,0.01,0.064,0.001
12086,"Miami-Dade County, FL",FL,Region 4,02/19/2021 12:00:00 AM,8431,310.312,399593,-0.193,149,5.484,5270,-0.051,0.107,14297,133062,4897.495,-0.003,-0.125,637,10.459,-0.17,183,3.005,-0.152,0.838,-0.01,0.12,-0.011,0.832,-0.003,0.192,-0.008,0.291,0.005,0.066,-0.001
48201,"Harris County, TX",TX,Region 6,02/19/2021 12:00:00 AM,7280,154.456,340559,0.035,88,1.867,4790,-0.663,,2293,23313,494.619,,-0.803,939,7.634,-0.277,560,4.553,-0.366,0.793,-0.028,0.135,-0.02,0.845,-0.022,0.298,-0.031,0.427,-0.022,0.107,-0.014
19153,"Polk County, IA",IA,Region 7,02/19/2021 12:00:00 AM,7222,1473.393,57051,6.691,15,3.06,537,0.25,0.094,752,8018,1635.789,-0.001,-0.098,55,3.548,-0.019,9,0.581,0.499,0.673,-0.023,0.033,-0.011,0.802,-0.017,0.063,-0.023,0.276,-0.007,0.018,-0.003
4013,"Maricopa County, AZ",AZ,Region 9,02/19/2021 12:00:00 AM,6417,143.064,502454,-0.477,351,7.825,8765,-0.336,0.081,7586,93213,2078.136,-0.009,-0.197,790,7.704,-0.267,1063,10.367,-0.137,0.672,-0.025,0.112,-0.041,0.6,-0.048,0.2,-0.068,0.429,-0.063,0.152,-0.048
36005,"Bronx County, NY",NY,Region 2,02/19/2021 12:00:00 AM,6132,432.377,136615,-0.157,123,8.673,5728,0.034,0.089,5538,62200,4385.82,-0.008,-0.179,421,10.976,-0.193,41,1.069,-0.087,0.772,0.016,0.18,-0.01,0.798,-0.007,0.34,-0.019,0.322,0.012,0.11,0.008
6073,"San Diego County, CA",CA,Region 9,02/19/2021 12:00:00 AM,5011,150.105,255802,-0.255,190,5.691,3169,-0.059,0.103,2333,22746,681.359,0.035,-0.737,448,7.655,-0.171,238,4.066,-0.015,0.722,-0.013,0.137,-0.034,0.844,-0.038,0.378,-0.067,0.362,-0.025,0.155,-0.033
12011,"Broward County, FL",FL,Region 4,02/19/2021 12:00:00 AM,4992,255.636,188216,-0.155,81,4.148,2310,0.025,0.112,6882,61310,3139.63,-0.003,-0.168,584,12.744,-0.011,165,3.601,0.145,0.803,0.002,0.131,-0.009,0.843,-0.026,0.248,-0.032,0.39,-0.017,0.106,-0.017
