fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
6037,"Los Angeles County, CA",CA,Region 9,03/02/2021 12:00:00 AM,10837,107.948,1194333,-0.215,1500,14.942,21569,0.758,0.025,5764,229573,2286.787,-0.011,-0.106,1014,5.638,-0.251,888,4.938,-0.144,0.741,-0.009,0.096,-0.038,0.769,-0.026,0.218,-0.077,0.334,-0.025,0.093,-0.039
48201,"Harris County, TX",TX,Region 6,03/02/2021 12:00:00 AM,9877,209.555,353450,0.867,226,4.795,5110,0.823,0.107,6960,65293,1385.285,-0.012,0.911,897,7.23,-0.11,741,5.973,-0.086,0.843,0.022,0.119,-0.015,0.851,0.001,0.241,-0.037,0.457,0.003,0.097,-0.013
36047,"Kings County, NY",NY,Region 2,03/02/2021 12:00:00 AM,8666,338.528,212124,0.02,171,6.68,9144,-0.017,0.058,9356,161226,6298.129,-0.006,0.276,504,11.643,0.056,159,3.673,0.313,0.732,-0.005,0.155,-0.009,0.779,-0.028,0.255,-0.027,0.255,0.008,0.055,-0.003
12086,"Miami-Dade County, FL",FL,Region 4,03/02/2021 12:00:00 AM,8409,309.503,412908,-0.03,143,5.263,5481,0.092,0.097,10069,103817,3821.1,-0.01,-0.26,569,9.381,-0.166,191,3.149,-0.092,0.826,-0.006,0.102,-0.014,0.827,0.009,0.18,0.003,0.287,0.003,0.068,0.004
36081,"Queens County, NY",NY,Region 2,03/02/2021 12:00:00 AM,7745,343.633,212927,-0.066,154,6.833,8804,0.048,0.076,12076,158296,7023.335,-0.014,0.282,495,13.105,0.011,169,4.474,-0.063,0.83,0.025,0.199,-0.007,0.654,-0.026,0.382,-0.002,0.428,-0.011,0.16,0.008
36005,"Bronx County, NY",NY,Region 2,03/02/2021 12:00:00 AM,5495,387.461,145226,-0.076,101,7.122,5897,-0.185,0.074,5995,81546,5749.936,-0.015,0.315,425,10.808,0.094,40,1.017,-0.024,0.747,-0.035,0.158,-0.016,0.761,-0.094,0.336,-0.028,0.326,-0.004,0.106,-0.008
12011,"Broward County, FL",FL,Region 4,03/02/2021 12:00:00 AM,5049,258.555,196114,0.009,56,2.868,2408,-0.273,0.105,5302,50456,2583.806,-0.007,-0.221,593,13.085,0.013,119,2.626,-0.127,0.793,-0.003,0.13,-0.002,0.828,0.003,0.228,-0.003,0.383,0.009,0.097,0.003
4013,"Maricopa County, AZ",AZ,Region 9,03/02/2021 12:00:00 AM,4974,110.893,511636,-0.268,243,5.418,9152,-0.399,0.063,5850,93205,2077.958,-0.017,0.077,512,5.025,-0.197,888,8.715,-0.096,0.663,-0.001,0.066,-0.025,0.57,-0.024,0.117,-0.049,0.382,-0.016,0.096,-0.028
36059,"Nassau County, NY",NY,Region 2,03/02/2021 12:00:00 AM,4480,330.159,149251,0.097,47,3.464,2926,-0.041,0.053,4032,76616,5646.3,-0.008,0.154,292,9.256,-0.041,35,1.109,-0.294,0.728,0.016,0.134,-0.018,0.599,-0.001,0.204,-0.029,0.295,-0.027,0.09,-0.022
17031,"Cook County, IL",IL,Region 5,03/02/2021 12:00:00 AM,4453,86.462,475386,0.096,109,2.116,9400,0.009,0.031,3754,119475,2319.798,-0.004,0.09,396,2.764,-0.1,1192,8.32,-0.011,0.703,0.015,0.039,-0.006,0.642,0.005,0.08,-0.015,0.267,-0.012,0.03,-0.004
36061,"New York County, NY",NY,Region 2,03/02/2021 12:00:00 AM,4301,264.075,104444,-0.039,77,4.728,3917,0.085,0.032,4279,134583,8263.186,-0.006,0.205,864,7.985,-0.012,284,2.625,0.093,0.752,0.009,0.122,-0.007,0.741,0.001,0.21,-0.03,0.296,0,0.092,-0.002
36103,"Suffolk County, NY",NY,Region 2,03/02/2021 12:00:00 AM,4170,282.405,163316,0.043,52,3.522,3095,-0.212,0.052,3393,65193,4415.072,-0.011,0.141,309,10.349,0.099,103,3.45,0.135,0.753,0.006,0.15,-0.013,0.664,-0.018,0.249,-0.014,0.271,-0.009,0.127,0.003
48113,"Dallas County, TX",TX,Region 6,03/02/2021 12:00:00 AM,3976,150.862,281681,0.725,152,5.767,3453,0.617,0.096,2793,28951,1098.495,-0.022,0.891,349,5.535,-0.116,1200,19.032,0.036,0.897,0.026,0.089,-0.024,0.921,0.007,0.181,-0.057,0.389,-0.022,0.056,-0.022
48439,"Tarrant County, TX",TX,Region 6,03/02/2021 12:00:00 AM,3879,184.493,243067,0.203,103,4.899,2897,-0.391,0.133,3071,23118,1099.54,-0.028,1.225,304,7.226,-0.339,533,12.669,-0.138,0.872,0.008,0.112,-0.051,0.927,-0.005,0.254,-0.105,0.361,-0.011,0.062,-0.027
48215,"Hidalgo County, TX",TX,Region 6,03/02/2021 12:00:00 AM,3661,421.431,77702,0.495,42,4.835,2645,-0.067,0.124,682,5515,634.852,0.006,0.313,149,5.873,-0.093,123,4.848,-0.009,0.513,-0.029,0.079,-0.028,0.597,-0.19,0.267,-0.136,0.352,-0.019,0.152,-0.011
6073,"San Diego County, CA",CA,Region 9,03/02/2021 12:00:00 AM,3196,95.736,261001,-0.232,99,2.966,3317,-0.438,0.032,1477,46031,1378.863,-0.014,-0.029,287,4.951,-0.2,215,3.709,-0.067,0.723,0.005,0.091,-0.028,0.773,-0.03,0.248,-0.073,0.316,-0.021,0.093,-0.034
48121,"Denton County, TX",TX,Region 6,03/02/2021 12:00:00 AM,3180,358.428,65171,0.743,35,3.945,650,0.667,0.108,1005,9274,1045.303,-0.037,0.988,100,10.361,-0.155,65,6.735,0.236,0.767,-0.008,0.136,-0.032,0.932,-0.045,0.407,0.004,0.253,-0.01,0.051,0.005
48029,"Bexar County, TX",TX,Region 6,03/02/2021 12:00:00 AM,3104,154.925,197065,-0.501,154,7.686,2931,0.77,0.105,2573,24412,1218.435,-0.002,0.777,422,6.025,-0.046,88,1.256,-0.056,0.622,0.028,0.082,-0.025,0.902,0.018,0.269,-0.056,0.411,-0.021,0.088,-0.021
12099,"Palm Beach County, FL",FL,Region 4,03/02/2021 12:00:00 AM,3075,205.442,121226,0.023,72,4.81,2486,0.22,0.089,2715,30379,2029.637,0,-0.174,300,8.073,-0.085,56,1.507,-0.179,0.781,0.001,0.082,-0.01,0.722,0.021,0.162,-0.002,0.289,-0.008,0.052,-0.002
36119,"Westchester County, NY",NY,Region 2,03/02/2021 12:00:00 AM,3025,312.66,108193,0.018,35,3.618,2105,-0.103,0.055,3315,60648,6268.488,-0.011,0.154,200,7.678,-0.057,121,4.645,0.075,0.707,0.01,0.103,-0.014,0.623,-0.023,0.186,-0.008,0.342,-0.007,0.08,-0.001
34003,"Bergen County, NJ",NJ,Region 2,03/02/2021 12:00:00 AM,2967,318.279,78445,0.236,21,2.253,2621,-0.533,0.079,2830,35738,3833.718,-0.009,0.116,188,7.589,0.291,182,7.346,0.02,0.706,0.014,0.078,0.001,0.404,-0.014,0.114,-0.018,0.31,-0.036,0.069,-0.011
12057,"Hillsborough County, FL",FL,Region 4,03/02/2021 12:00:00 AM,2463,167.327,111990,-0.027,53,3.601,1518,0.128,0.064,1466,23063,1566.814,-0.009,-0.169,316,7.701,0.046,147,3.582,-0.046,0.807,-0.001,0.052,-0.001,0.737,0.001,0.073,-0.007,0.252,-0.024,0.027,-0.004
12095,"Orange County, FL",FL,Region 4,03/02/2021 12:00:00 AM,2333,167.426,114841,-0.021,32,2.296,1106,0.6,0.053,1219,23090,1657.036,-0.008,-0.237,346,7.321,-0.109,255,5.396,0.087,0.862,-0.025,0.063,-0.015,0.846,0.012,0.128,-0.013,0.383,-0.017,0.04,-0.005
