fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,04/28/2022 12:00:00 AM,0,,0,,0,,0,,0.038,3,64,,-0.008,0.73,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,04/28/2022 12:00:00 AM,67,119.923,15826,7.375,1,1.79,216,0,0.056,5,185,331.132,0.046,-0.393,2.46,1.303,4.669,35.016,18.55,-0.239,0.669,0.005,0.004,0,0.823,-0.018,0.003,-0.006,,,,,0.442,0.715
1003,"Baldwin County, AL",AL,4,04/28/2022 12:00:00 AM,57,25.534,55633,0.425,0,0,680,-1,0.05,24,514,230.252,0.028,-0.348,4.803,0.714,-0.445,1.601,0.238,0.248,0.739,0.004,0.004,0.002,0.779,0.025,0.009,0.008,,,,,0.51,0.842
1005,"Barbour County, AL",AL,4,04/28/2022 12:00:00 AM,6,24.305,5665,5,0,0,98,,0.026,2,69,279.511,0.026,-0.169,0.533,0.704,0.206,0,0,,0.715,-0.004,0.008,-0.001,0.791,0.013,0,0,,,,,0.454,0.722
1007,"Bibb County, AL",AL,4,04/28/2022 12:00:00 AM,11,49.12,6439,,1,4.465,104,,0.031,1,75,334.911,0.02,-0.242,0.47,0.581,0.083,3.202,3.953,0.33,0.785,0.013,0.003,-0.002,0.853,-0.015,0.004,-0.001,,,,,0.348,0.616
1009,"Blount County, AL",AL,4,04/28/2022 12:00:00 AM,10,17.293,14977,-0.286,0,0,243,-1,0.043,8,157,271.504,0.008,-0.23,1.215,0.581,0.083,8.269,3.953,0.33,0.785,0.013,0.003,-0.002,0.853,-0.015,0.004,-0.001,,,,,0.317,0.541
1011,"Bullock County, AL",AL,4,04/28/2022 12:00:00 AM,6,59.4,2318,-0.25,0,0,54,,0.021,1,180,1782.002,0.014,-0.022,0.445,1.303,4.669,6.331,18.55,-0.239,0.669,0.005,0.004,0,0.823,-0.018,0.003,-0.006,,,,,0.535,0.811
1013,"Butler County, AL",AL,4,04/28/2022 12:00:00 AM,3,15.426,5064,-0.5,0,0,129,,0.022,2,39,200.535,-0.139,-0.204,2,6.965,,0,0,,0.328,-0.059,0.02,0.02,0.469,-0.122,0,0,,,,,0.395,0.654
1015,"Calhoun County, AL",AL,4,04/28/2022 12:00:00 AM,25,22.006,32399,0.923,2,1.76,626,1,0.091,9,176,154.923,0.066,-0.315,2.449,1.18,-0.538,22.452,10.815,0.411,0.885,-0.034,0.005,0.003,0.73,0.035,0,0,,,,,0.47,0.805
1017,"Chambers County, AL",AL,4,04/28/2022 12:00:00 AM,4,12.029,8486,-0.2,0,0,162,,0.038,2,96,288.687,0.032,-0.497,1.622,3.444,0.625,1.73,3.673,0.2,0.686,0.014,0.014,0.006,0.784,0.021,0.045,0.029,,,,,0.315,0.512
1019,"Cherokee County, AL",AL,4,04/28/2022 12:00:00 AM,2,7.635,5126,-0.667,0,0,86,,0.062,3,25,95.434,0.036,-0.359,0.088,0.161,0.022,0.794,1.446,-0.425,0.606,-0.022,0.002,0,0.608,-0.072,0.01,0.002,,,,,0.307,0.53
1021,"Chilton County, AL",AL,4,04/28/2022 12:00:00 AM,15,33.762,11116,-0.348,0,0,207,-1,0.066,4,133,299.361,0.047,-0.218,0.933,0.581,0.083,6.353,3.953,0.33,0.785,0.013,0.003,-0.002,0.853,-0.015,0.004,-0.001,,,,,0.364,0.662
