fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
36081,"Queens County, NY",NY,Region 2,04/01/2021 12:00:00 AM,8683,385.251,247653,-0.074,111,4.925,9328,-0.035,0.081,12265,152337,6758.944,0.004,-0.001,525,13.934,0.081,142,3.769,-0.097,0.836,0.004,0.184,0.014,0.643,-0.031,0.335,-0.017,0.381,-0.041,0.117,-0.017
36047,"Kings County, NY",NY,Region 2,04/01/2021 12:00:00 AM,8415,328.723,247752,-0.119,122,4.766,9677,0.184,0.058,8861,154976,6053.979,0.002,-0.008,478,11.018,-0.087,222,5.117,0.334,0.728,-0.001,0.145,0.005,0.804,-0.034,0.256,-0.009,0.268,-0.006,0.046,0
12086,"Miami-Dade County, FL",FL,Region 4,04/01/2021 12:00:00 AM,8338,306.889,447042,0.074,111,4.085,5878,0.947,0.096,12775,140195,5160.033,0,0.027,502,8.31,-0.083,148,2.45,-0.271,0.831,-0.01,0.081,-0.009,0.791,-0.031,0.125,-0.016,0.268,-0.015,0.047,-0.008
17031,"Cook County, IL",IL,Region 5,04/01/2021 12:00:00 AM,7917,153.721,499429,0.379,61,1.184,9672,-0.09,0.048,6421,131614,2555.496,0.01,0.008,562,3.952,0.142,1098,7.72,-0.063,0.707,0.008,0.045,0.007,0.657,0.027,0.083,0.017,0.26,0.001,0.023,0.004
26163,"Wayne County, MI",MI,Region 5,04/01/2021 12:00:00 AM,7276,415.928,120222,0.468,27,1.543,4264,-0.25,0.147,5819,36728,2099.531,0.046,0.047,466,10.423,0.398,149,3.333,-0.011,0.801,0.002,0.095,0.031,0.758,-0.002,0.149,0.049,0.307,0.004,0.046,0.019
26099,"Macomb County, MI",MI,Region 5,04/01/2021 12:00:00 AM,6163,705.171,73604,0.543,24,2.746,2035,1.4,0.195,4554,19833,2269.295,0.063,0.242,210,16.613,0.251,63,4.984,0.72,0.84,0.026,0.147,0.041,0.777,0.02,0.231,0.083,0.422,0,0.05,0
48201,"Harris County, TX",TX,Region 6,04/01/2021 12:00:00 AM,5649,119.852,377720,0.464,125,2.652,5826,-0.101,0.077,4166,69675,1478.256,0.002,-0.025,733,6.003,0.022,696,5.7,-0.07,0.802,-0.002,0.079,-0.01,0.842,0.001,0.17,-0.022,0.408,-0.015,0.06,-0.012
26125,"Oakland County, MI",MI,Region 5,04/01/2021 12:00:00 AM,5185,412.299,88629,0.281,16,1.272,2066,0.143,0.139,4003,27488,2185.778,0.041,0.12,573,15.524,0.688,70,1.897,0.322,0.796,0.012,0.11,0.044,0.78,0.028,0.164,0.012,0.208,0.021,0.026,-0.005
36103,"Suffolk County, NY",NY,Region 2,04/01/2021 12:00:00 AM,5129,347.352,183206,0.078,40,2.709,3257,0.25,0.057,3607,64139,4343.692,0.005,-0.022,341,11.59,0.049,222,7.545,-0.036,0.767,-0.005,0.132,-0.003,0.66,-0.002,0.187,-0.009,0.245,-0.013,0.074,-0.007
36005,"Bronx County, NY",NY,Region 2,04/01/2021 12:00:00 AM,5097,359.397,165792,-0.01,79,5.57,6239,0.145,0.065,5058,78794,5555.889,0.003,0.037,330,8.273,0.025,41,1.028,0.004,0.706,-0.007,0.11,-0.002,0.736,-0.031,0.242,-0.034,0.28,-0.017,0.068,-0.019
