state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-27,"69,546","69,307","69,785",10.15,9.87,10.43,"685,203","683,350","687,056"
CW,2020-07-28,"70,659","70,476","70,841",10.27,10.07,10.47,"687,978","686,712","689,244"
CW,2020-07-29,"69,483","69,253","69,713",10.11,9.86,10.36,"687,440","686,023","688,856"
CW,2020-07-30,"68,250","68,042","68,458",9.89,9.66,10.11,"690,435","689,206","691,664"
CW,2020-07-31,"67,189","66,988","67,389",9.77,9.55,9.98,"687,952","686,705","689,199"
CW,2020-08-01,"65,740","65,515","65,964",9.60,9.34,9.85,"685,052","683,446","686,658"
CW,2020-08-02,"65,599","65,397","65,801",9.61,9.38,9.85,"682,407","680,920","683,894"
CW,2020-08-03,"65,619","65,443","65,795",9.62,9.42,9.81,"682,271","681,133","683,409"
CW,2020-08-04,"65,956","65,781","66,130",9.64,9.44,9.83,"684,447","683,304","685,590"
CW,2020-08-05,"64,968","64,828","65,107",9.44,9.28,9.60,"688,105","687,105","689,106"
CW,2020-08-06,"63,423","63,243","63,602",9.21,9.01,9.40,"688,942","687,843","690,041"
CW,2020-08-07,"62,445","62,267","62,623",9.06,8.87,9.26,"688,930","687,896","689,964"
CW,2020-08-08,"60,528","60,360","60,697",8.75,8.56,8.95,"691,365","690,088","692,641"
CW,2020-08-09,"59,803","59,632","59,974",8.68,8.47,8.89,"689,063","687,654","690,471"
CW,2020-08-10,"60,223","60,077","60,369",8.74,8.56,8.93,"688,923","687,591","690,255"
CW,2020-08-11,"60,567","60,390","60,744",8.76,8.57,8.95,"691,316","690,472","692,160"
CW,2020-08-12,"59,233","59,159","59,307",8.54,8.43,8.64,"693,815","692,887","694,743"
CW,2020-08-13,"58,496","58,340","58,653",8.40,8.22,8.58,"696,377","695,320","697,435"
CW,2020-08-14,"56,384","56,211","56,558",8.09,7.90,8.28,"696,710","695,855","697,566"
CW,2020-08-15,"54,823","54,627","55,018",7.88,7.65,8.12,"695,384","693,829","696,939"
CW,2020-08-16,"54,305","54,121","54,489",7.84,7.62,8.06,"692,389","691,030","693,748"
CW,2020-08-17,"54,937","54,809","55,065",7.94,7.79,8.09,"691,805","690,933","692,676"
CW,2020-08-18,"55,086","54,915","55,257",7.92,7.73,8.11,"695,353","694,384","696,321"
CW,2020-08-19,"54,052","53,879","54,225",7.76,7.57,7.95,"696,825","695,943","697,707"
CW,2020-08-20,"52,590","52,423","52,758",7.51,7.32,7.69,"700,600","699,811","701,388"
CW,2020-08-21,"51,263","51,005","51,521",7.31,7.02,7.61,"700,898","699,463","702,332"
CW,2020-08-22,"49,322","49,160","49,484",7.07,6.87,7.27,"697,641","696,499","698,782"
CW,2020-08-23,"48,783","48,587","48,979",7.02,6.78,7.25,"695,077","693,739","696,415"
CW,2020-08-24,"49,121","48,940","49,303",7.05,6.84,7.26,"696,652","695,552","697,751"
CW,2020-08-25,"49,327","49,201","49,452",7.06,6.91,7.22,"698,618","697,636","699,600"
CW,2020-08-26,"48,272","48,026","48,518",6.88,6.59,7.17,"701,681","700,058","703,304"
AL,2020-07-27,"1,840","1,840","1,840",15.00,13.59,16.41,"12,267","12,044","12,490"
AL,2020-07-28,"1,899","1,899","1,899",15.38,14.27,16.48,"12,350","12,177","12,524"
AL,2020-07-29,"1,925","1,925","1,925",15.50,14.40,16.61,"12,417","12,243","12,591"
AL,2020-07-30,"1,890","1,873","1,908",15.15,13.81,16.50,"12,477","12,296","12,659"
AL,2020-07-31,"1,903","1,903","1,903",15.33,14.18,16.48,"12,413","12,232","12,594"
AL,2020-08-01,"1,796","1,796","1,797",14.59,13.40,15.78,"12,313","12,122","12,505"
AL,2020-08-02,"1,784","1,776","1,791",14.59,13.45,15.73,"12,225","12,050","12,400"
AL,2020-08-03,"1,814","1,797","1,831",14.80,13.46,16.15,"12,254","12,073","12,435"
AL,2020-08-04,"1,810","1,809","1,811",14.66,13.53,15.79,"12,347","12,165","12,528"
AL,2020-08-05,"1,759","1,759","1,759",14.14,13.03,15.25,"12,440","12,259","12,621"
AL,2020-08-06,"1,745","1,745","1,745",14.09,12.96,15.23,"12,381","12,200","12,561"
AL,2020-08-07,"1,695","1,695","1,695",13.68,12.60,14.77,"12,386","12,205","12,567"
AL,2020-08-08,"1,657","1,649","1,665",13.42,12.37,14.46,"12,350","12,183","12,517"
AL,2020-08-09,"1,649","1,640","1,658",13.52,12.35,14.68,"12,200","12,019","12,380"
AL,2020-08-10,"1,675","1,675","1,675",13.74,13.43,14.05,"12,191","12,140","12,242"
AL,2020-08-11,"1,639","1,638","1,641",13.36,12.28,14.44,"12,269","12,097","12,441"
AL,2020-08-12,"1,581","1,579","1,583",12.65,11.58,13.71,"12,499","12,319","12,679"
AL,2020-08-13,"1,574","1,572","1,577",12.61,11.61,13.60,"12,488","12,315","12,661"
AL,2020-08-14,"1,513","1,513","1,513",12.30,11.26,13.35,"12,299","12,116","12,481"
AL,2020-08-15,"1,475","1,467","1,483",11.82,10.74,12.90,"12,480","12,295","12,665"
AL,2020-08-16,"1,522","1,513","1,530",12.59,11.43,13.75,"12,084","11,898","12,269"
AL,2020-08-17,"1,510","1,510","1,511",12.19,11.14,13.25,"12,388","12,207","12,569"
AL,2020-08-18,"1,529","1,529","1,529",12.08,11.05,13.10,"12,662","12,482","12,843"
AL,2020-08-19,"1,470","1,469","1,471",11.68,10.68,12.68,"12,586","12,405","12,767"
AL,2020-08-20,"1,408","1,406","1,409",11.23,10.24,12.21,"12,536","12,355","12,717"
AL,2020-08-21,"1,396","1,394","1,397",11.21,10.94,11.47,"12,453","12,405","12,502"
AL,2020-08-22,"1,356","1,348","1,364",10.83,9.88,11.78,"12,523","12,357","12,689"
AL,2020-08-23,"1,368","1,361","1,376",11.01,10.05,11.97,"12,430","12,264","12,596"
AL,2020-08-24,"1,388","1,386","1,390",11.19,10.26,12.13,"12,400","12,227","12,573"
AL,2020-08-25,"1,371","1,370","1,372",11.00,10.06,11.94,"12,467","12,294","12,640"
AL,2020-08-26,"1,291","1,291","1,291",10.25,9.41,11.10,"12,589","12,423","12,755"
AK,2020-07-27,56,56,56,3.14,3.14,3.14,"1,786","1,665","1,907"
AK,2020-07-28,50,50,50,2.82,0.53,5.10,"1,776","1,655","1,897"
AK,2020-07-29,51,51,51,2.87,0.56,5.18,"1,777","1,656","1,898"
AK,2020-07-30,46,46,46,2.59,0.40,4.78,"1,776","1,655","1,897"
AK,2020-07-31,48,44,51,2.67,-0.75,6.10,"1,776","1,655","1,897"
AK,2020-08-01,52,52,52,2.95,0.59,5.31,"1,763","1,642","1,884"
AK,2020-08-02,36,36,36,2.04,0.08,4.00,"1,765","1,644","1,886"
AK,2020-08-03,40,40,40,2.25,0.21,4.30,"1,776","1,655","1,897"
AK,2020-08-04,42,42,42,2.37,0.27,4.46,"1,775","1,654","1,896"
AK,2020-08-05,50,50,50,2.82,0.51,5.13,"1,774","1,652","1,895"
AK,2020-08-06,58,58,58,3.27,0.78,5.76,"1,772","1,650","1,894"
AK,2020-08-07,49,49,49,2.77,0.48,5.06,"1,770","1,649","1,892"
AK,2020-08-08,56,56,56,3.18,2.68,3.69,"1,759","1,734","1,784"
AK,2020-08-09,48,48,48,2.73,2.26,3.20,"1,759","1,734","1,784"
AK,2020-08-10,53,53,53,3.00,0.61,5.39,"1,769","1,647","1,891"
AK,2020-08-11,50,49,51,2.83,0.47,5.19,"1,769","1,647","1,891"
AK,2020-08-12,56,56,56,3.17,0.71,5.62,"1,769","1,647","1,891"
AK,2020-08-13,56,56,56,3.16,0.71,5.61,"1,770","1,648","1,892"
AK,2020-08-14,42,42,42,2.37,0.25,4.50,"1,769","1,647","1,891"
AK,2020-08-15,45,45,45,2.56,0.34,4.78,"1,759","1,637","1,881"
AK,2020-08-16,38,38,39,2.19,0.08,4.30,"1,759","1,637","1,881"
AK,2020-08-17,47,47,47,2.66,0.39,4.92,"1,769","1,647","1,891"
AK,2020-08-18,54,54,54,3.05,3.05,3.05,"1,769","1,647","1,891"
AK,2020-08-19,52,51,52,2.89,0.56,5.22,"1,782","1,660","1,904"
AK,2020-08-20,49,49,49,2.77,0.48,5.06,"1,769","1,647","1,891"
AK,2020-08-21,42,42,42,2.37,0.16,4.59,"1,769","1,642","1,896"
AK,2020-08-22,39,39,39,2.20,0.16,4.24,"1,772","1,650","1,894"
AK,2020-08-23,46,46,46,2.60,0.38,4.81,"1,772","1,650","1,894"
AK,2020-08-24,50,50,50,2.82,0.51,5.12,"1,776","1,654","1,898"
AK,2020-08-25,47,47,47,2.66,0.41,4.90,"1,770","1,648","1,892"
AK,2020-08-26,49,49,49,2.75,0.48,5.02,"1,782","1,660","1,904"
CA,2020-07-27,"8,548","8,388","8,708",13.84,11.76,15.93,"61,746","60,454","63,038"
CA,2020-07-28,"8,548","8,544","8,552",13.84,13.52,14.17,"61,746","61,492","62,000"
CA,2020-07-29,"8,356","8,352","8,361",13.52,13.36,13.69,"61,806","61,673","61,938"
CA,2020-07-30,"8,184","8,180","8,188",13.19,13.01,13.38,"62,035","61,913","62,157"
CA,2020-07-31,"8,016","8,009","8,022",12.96,12.82,13.11,"61,846","61,740","61,953"
CA,2020-08-01,"7,962","7,892","8,033",12.94,12.10,13.78,"61,520","61,059","61,980"
CA,2020-08-02,"8,013","7,999","8,026",13.23,12.59,13.87,"60,572","60,057","61,087"
CA,2020-08-03,"7,862","7,858","7,867",13.12,12.88,13.35,"59,948","59,786","60,110"
CA,2020-08-04,"7,745","7,741","7,749",12.84,12.46,13.21,"60,339","60,064","60,615"
CA,2020-08-05,"7,708","7,704","7,712",12.75,12.53,12.97,"60,453","60,302","60,604"
CA,2020-08-06,"7,477","7,477","7,477",12.41,12.17,12.66,"60,240","60,059","60,421"
CA,2020-08-07,"7,268","7,256","7,281",12.01,11.67,12.35,"60,524","60,272","60,775"
CA,2020-08-08,"7,081","7,035","7,127",11.79,11.21,12.37,"60,063","59,747","60,380"
CA,2020-08-09,"7,007","6,993","7,020",11.73,11.33,12.13,"59,730","59,413","60,047"
CA,2020-08-10,"7,053","7,042","7,064",11.90,11.55,12.24,"59,271","59,011","59,531"
CA,2020-08-11,"6,854","6,850","6,858",11.49,11.21,11.77,"59,659","59,430","59,888"
CA,2020-08-12,"6,712","6,698","6,725",11.13,10.85,11.41,"60,291","60,096","60,487"
CA,2020-08-13,"6,847","6,836","6,858",11.25,10.70,11.79,"60,868","60,414","61,321"
CA,2020-08-14,"6,525","6,497","6,553",10.77,10.46,11.08,"60,609","60,507","60,711"
CA,2020-08-15,"6,508","6,448","6,567",10.67,9.90,11.44,"60,982","60,532","61,432"
CA,2020-08-16,"6,526","6,522","6,531",10.75,10.30,11.21,"60,685","60,274","61,096"
CA,2020-08-17,"6,738","6,731","6,744",11.09,10.80,11.38,"60,762","60,518","61,006"
CA,2020-08-18,"6,732","6,725","6,738",11.06,10.71,11.41,"60,880","60,578","61,183"
CA,2020-08-19,"6,634","6,623","6,645",10.84,10.56,11.12,"61,182","60,955","61,409"
CA,2020-08-20,"6,400","6,388","6,411",10.37,9.97,10.77,"61,703","61,356","62,050"
CA,2020-08-21,"6,090","6,061","6,120",9.85,9.52,10.19,"61,818","61,696","61,941"
CA,2020-08-22,"5,883","5,850","5,916",9.61,9.24,9.97,"61,246","61,139","61,353"
CA,2020-08-23,"5,816","5,776","5,855",9.54,9.07,10.02,"60,932","60,721","61,143"
CA,2020-08-24,"5,834","5,774","5,893",9.57,8.76,10.38,"60,962","60,525","61,398"
CA,2020-08-25,"5,766","5,756","5,776",9.36,9.13,9.59,"61,601","61,397","61,804"
CA,2020-08-26,"5,628","5,593","5,663",9.11,8.70,9.52,"61,769","61,625","61,913"
AZ,2020-07-27,"2,553","2,550","2,556",28.41,26.80,30.03,"8,985","8,863","9,107"
AZ,2020-07-28,"2,500","2,497","2,503",27.29,25.77,28.80,"9,162","9,042","9,282"
AZ,2020-07-29,"2,361","2,356","2,366",25.65,24.25,27.06,"9,203","9,088","9,318"
AZ,2020-07-30,"2,282","2,280","2,284",24.86,23.52,26.20,"9,179","9,065","9,293"
AZ,2020-07-31,"2,289","2,284","2,294",25.05,23.65,26.46,"9,136","9,020","9,253"
AZ,2020-08-01,"2,172","2,150","2,194",23.93,22.25,25.60,"9,077","8,958","9,196"
AZ,2020-08-02,"2,076","2,067","2,085",23.34,21.77,24.91,"8,895","8,762","9,028"
AZ,2020-08-03,"2,010","2,008","2,013",22.66,21.38,23.95,"8,871","8,758","8,984"
AZ,2020-08-04,"1,940","1,936","1,945",21.33,19.88,22.78,"9,097","8,981","9,213"
AZ,2020-08-05,"1,908","1,906","1,909",21.22,19.99,22.44,"8,992","8,878","9,106"
AZ,2020-08-06,"1,805","1,803","1,807",19.95,16.94,22.97,"9,046","8,933","9,159"
AZ,2020-08-07,"1,673","1,670","1,677",18.52,17.33,19.70,"9,037","8,922","9,152"
AZ,2020-08-08,"1,628","1,625","1,631",18.32,17.10,19.53,"8,888","8,768","9,008"
AZ,2020-08-09,"1,554","1,531","1,576",17.73,16.02,19.44,"8,762","8,643","8,881"
AZ,2020-08-10,"1,557","1,556","1,559",17.82,16.67,18.98,"8,737","8,623","8,851"
AZ,2020-08-11,"1,424","1,421","1,428",16.17,15.04,17.30,"8,809","8,695","8,923"
AZ,2020-08-12,"1,380","1,378","1,381",15.57,14.50,16.63,"8,862","8,748","8,976"
AZ,2020-08-13,"1,314","1,301","1,326",14.83,13.48,16.18,"8,858","8,740","8,976"
AZ,2020-08-14,"1,268","1,266","1,271",14.40,13.98,14.83,"8,806","8,782","8,831"
AZ,2020-08-15,"1,212","1,199","1,226",13.85,12.50,15.21,"8,752","8,632","8,871"
AZ,2020-08-16,"1,217","1,191","1,243",14.16,11.45,16.87,"8,596","8,363","8,829"
AZ,2020-08-17,"1,157","1,154","1,160",13.44,13.11,13.77,"8,611","8,601","8,621"
AZ,2020-08-18,"1,150","1,147","1,152",12.99,12.51,13.48,"8,848","8,814","8,881"
AZ,2020-08-19,"1,106","1,102","1,109",12.51,12.15,12.86,"8,840","8,825","8,855"
AZ,2020-08-20,"1,078","1,074","1,083",9.95,9.61,10.29,"10,840","10,827","10,853"
AZ,2020-08-21,"1,084","1,081","1,088",9.99,9.66,10.32,"10,849","10,824","10,874"
AZ,2020-08-22,"1,010","1,001","1,019",9.40,8.37,10.42,"10,750","10,613","10,888"
AZ,2020-08-23,980,972,989,9.18,8.21,10.16,"10,674","10,540","10,808"
AZ,2020-08-24,978,976,981,9.19,8.65,9.74,"10,644","10,608","10,679"
AZ,2020-08-25,938,935,942,8.75,8.40,9.10,"10,725","10,693","10,757"
AZ,2020-08-26,890,888,892,8.29,7.97,8.61,"10,733","10,709","10,757"
GA,2020-07-27,"4,384","4,366","4,402",32.27,31.06,33.47,"13,587","13,465","13,709"
GA,2020-07-28,"4,385","4,358","4,412",31.85,30.43,33.27,"13,769","13,627","13,911"
GA,2020-07-29,"4,428","4,405","4,450",31.77,30.85,32.70,"13,936","13,854","14,017"
GA,2020-07-30,"4,423","4,393","4,453",31.71,30.18,33.24,"13,949","13,800","14,098"
GA,2020-07-31,"4,245","4,218","4,272",30.37,28.96,31.77,"13,980","13,838","14,121"
GA,2020-08-01,"4,195","4,140","4,250",30.24,28.30,32.19,"13,871","13,719","14,022"
GA,2020-08-02,"4,148","4,103","4,193",29.82,28.17,31.46,"13,910","13,776","14,044"
GA,2020-08-03,"4,239","4,223","4,256",30.34,29.19,31.48,"13,974","13,853","14,094"
GA,2020-08-04,"4,288","4,261","4,315",30.66,28.69,32.63,"13,986","13,799","14,173"
GA,2020-08-05,"4,080","4,071","4,090",29.20,28.40,29.99,"13,976","13,900","14,052"
GA,2020-08-06,"3,998","3,983","4,014",28.63,26.88,30.38,"13,967","13,852","14,082"
GA,2020-08-07,"3,920","3,898","3,943",28.38,27.24,29.52,"13,813","13,701","13,926"
GA,2020-08-08,"3,895","3,841","3,949",28.37,26.56,30.18,"13,730","13,608","13,852"
GA,2020-08-09,"3,893","3,842","3,944",28.61,26.86,30.36,"13,608","13,485","13,731"
GA,2020-08-10,"3,988","3,971","4,004",29.05,27.90,30.20,"13,728","13,641","13,815"
GA,2020-08-11,"4,036","3,999","4,073",29.45,28.11,30.80,"13,704","13,604","13,804"
GA,2020-08-12,"3,808","3,806","3,809",27.61,26.93,28.28,"13,793","13,727","13,859"
GA,2020-08-13,"3,730","3,702","3,758",27.15,25.87,28.42,"13,739","13,621","13,857"
GA,2020-08-14,"3,536","3,509","3,563",25.81,24.72,26.90,"13,697","13,605","13,788"
GA,2020-08-15,"3,504","3,456","3,551",25.64,24.12,27.17,"13,663","13,587","13,739"
GA,2020-08-16,"3,506","3,449","3,564",25.97,23.95,27.99,"13,502","13,362","13,642"
GA,2020-08-17,"3,533","3,501","3,564",26.02,24.95,27.08,"13,577","13,526","13,628"
GA,2020-08-18,"3,563","3,539","3,586",25.87,24.81,26.93,"13,773","13,676","13,870"
GA,2020-08-19,"3,496","3,455","3,537",25.75,24.37,27.14,"13,576","13,497","13,655"
GA,2020-08-20,"3,421","3,402","3,441",25.04,24.35,25.73,"13,664","13,639","13,688"
GA,2020-08-21,"3,336","3,310","3,361",24.50,23.64,25.36,"13,615","13,569","13,660"
GA,2020-08-22,"3,232","3,182","3,283",23.76,22.12,25.40,"13,607","13,534","13,679"
GA,2020-08-23,"3,275","3,219","3,331",24.07,22.19,25.95,"13,604","13,499","13,709"
GA,2020-08-24,"3,288","3,262","3,315",24.05,22.99,25.10,"13,676","13,587","13,764"
GA,2020-08-25,"3,148","3,123","3,174",23.04,21.90,24.19,"13,664","13,561","13,766"
GA,2020-08-26,"3,067","3,031","3,103",22.25,20.97,23.54,"13,783","13,697","13,869"
AR,2020-07-27,708,685,731,10.15,7.91,12.38,"6,978","6,886","7,070"
AR,2020-07-28,762,737,786,10.77,8.15,13.38,"7,074","6,906","7,241"
AR,2020-07-29,761,739,783,10.67,8.76,12.58,"7,134","7,099","7,170"
AR,2020-07-30,866,843,888,12.07,10.26,13.87,"7,174","7,138","7,209"
AR,2020-07-31,872,850,894,12.25,10.48,14.01,"7,120","7,109","7,132"
AR,2020-08-01,801,778,824,11.30,9.07,13.54,"7,084","6,963","7,205"
AR,2020-08-02,717,694,739,10.18,7.93,12.43,"7,040","6,935","7,145"
AR,2020-08-03,724,702,746,10.28,8.32,12.24,"7,047","7,029","7,065"
AR,2020-08-04,738,716,760,10.34,8.42,12.25,"7,137","7,126","7,149"
AR,2020-08-05,771,749,793,10.88,8.98,12.79,"7,084","7,075","7,093"
AR,2020-08-06,741,719,763,10.33,8.41,12.24,"7,175","7,159","7,191"
AR,2020-08-07,702,679,725,9.87,7.71,12.03,"7,113","7,058","7,168"
AR,2020-08-08,695,672,717,9.84,7.79,11.89,"7,059","7,021","7,097"
AR,2020-08-09,663,641,685,9.49,7.26,11.72,"6,986","6,896","7,076"
AR,2020-08-10,669,647,691,9.45,7.30,11.60,"7,077","6,992","7,162"
AR,2020-08-11,700,678,722,9.75,7.72,11.79,"7,175","7,125","7,226"
AR,2020-08-12,732,709,754,10.10,8.03,12.17,"7,242","7,156","7,327"
AR,2020-08-13,698,676,720,9.61,7.65,11.57,"7,261","7,255","7,268"
AR,2020-08-14,690,668,713,9.39,7.36,11.41,"7,356","7,313","7,399"
AR,2020-08-15,675,671,679,9.28,8.41,10.15,"7,277","7,185","7,369"
AR,2020-08-16,651,646,655,8.95,8.08,9.82,"7,272","7,181","7,363"
AR,2020-08-17,706,706,707,9.62,9.47,9.76,"7,348","7,335","7,360"
AR,2020-08-18,674,670,678,9.05,8.59,9.52,"7,446","7,410","7,482"
AR,2020-08-19,706,704,709,9.39,9.15,9.63,"7,522","7,511","7,534"
AR,2020-08-20,698,696,700,9.32,9.12,9.51,"7,489","7,480","7,497"
AR,2020-08-21,712,708,715,9.57,9.26,9.88,"7,437","7,423","7,451"
AR,2020-08-22,697,690,704,9.39,8.65,10.13,"7,421","7,367","7,475"
AR,2020-08-23,630,621,638,8.57,7.34,9.80,"7,347","7,228","7,466"
AR,2020-08-24,558,556,559,7.50,7.30,7.69,"7,435","7,434","7,436"
AR,2020-08-25,558,557,559,7.43,7.36,7.51,"7,508","7,502","7,514"
AR,2020-08-26,562,560,564,7.30,7.09,7.51,"7,699","7,690","7,708"
CO,2020-07-27,415,415,415,5.16,4.85,5.47,"8,048","7,997","8,099"
CO,2020-07-28,408,407,410,5.07,4.56,5.58,"8,054","7,971","8,137"
CO,2020-07-29,386,385,388,4.79,4.42,5.16,"8,074","8,020","8,128"
CO,2020-07-30,378,374,383,4.68,4.00,5.36,"8,085","8,001","8,169"
CO,2020-07-31,384,379,389,4.74,4.11,5.38,"8,085","8,033","8,137"
CO,2020-08-01,345,336,355,4.27,2.78,5.76,"8,088","7,903","8,272"
CO,2020-08-02,351,342,361,4.34,2.86,5.83,"8,088","7,904","8,272"
CO,2020-08-03,329,323,335,4.07,3.29,4.84,"8,087","8,035","8,139"
CO,2020-08-04,372,368,377,4.60,3.99,5.22,"8,085","8,030","8,140"
CO,2020-08-05,319,314,323,3.94,3.29,4.60,"8,088","8,035","8,141"
CO,2020-08-06,322,317,327,3.98,3.33,4.64,"8,092","8,040","8,145"
CO,2020-08-07,332,328,337,4.11,3.48,4.74,"8,088","8,034","8,141"
CO,2020-08-08,342,331,352,4.22,2.56,5.88,"8,089","7,869","8,309"
CO,2020-08-09,336,326,345,4.16,2.66,5.65,"8,075","7,890","8,259"
CO,2020-08-10,333,329,338,4.14,3.51,4.76,"8,055","8,002","8,108"
CO,2020-08-11,319,315,324,3.96,3.32,4.59,"8,072","8,019","8,125"
CO,2020-08-12,324,318,329,4.01,3.24,4.78,"8,066","8,010","8,123"
CO,2020-08-13,287,282,292,3.55,2.89,4.21,"8,080","8,027","8,133"
CO,2020-08-14,275,267,282,3.41,2.36,4.45,"8,068","8,016","8,119"
CO,2020-08-15,269,257,280,3.34,1.54,5.14,"8,048","7,852","8,245"
CO,2020-08-16,288,279,297,3.57,2.07,5.08,"8,046","7,851","8,240"
CO,2020-08-17,271,266,275,3.36,2.70,4.02,"8,065","8,014","8,116"
CO,2020-08-18,262,257,267,3.23,2.56,3.91,"8,098","8,082","8,115"
CO,2020-08-19,271,266,275,3.36,2.73,3.98,"8,068","8,057","8,079"
CO,2020-08-20,257,254,260,3.19,2.72,3.66,"8,060","8,039","8,081"
CO,2020-08-21,255,247,263,3.16,1.84,4.49,"8,062","7,888","8,237"
CO,2020-08-22,252,242,262,3.14,1.48,4.80,"8,022","7,834","8,211"
CO,2020-08-23,249,239,259,3.10,1.50,4.70,"8,032","7,843","8,220"
CO,2020-08-24,246,246,246,3.05,2.96,3.15,"8,053","8,048","8,058"
CO,2020-08-25,266,261,271,3.29,2.55,4.04,"8,074","8,010","8,138"
CO,2020-08-26,257,248,266,3.18,1.48,4.88,"8,078","7,818","8,338"
CT,2020-07-27,143,143,143,1.76,1.29,2.24,"8,112","7,966","8,258"
CT,2020-07-28,153,149,157,1.88,1.04,2.73,"8,109","8,001","8,217"
CT,2020-07-29,162,158,166,1.99,1.21,2.78,"8,114","8,022","8,206"
CT,2020-07-30,176,175,176,2.16,2.09,2.23,"8,121","8,111","8,131"
CT,2020-07-31,173,173,173,2.12,2.12,2.12,"8,170","8,170","8,170"
CT,2020-08-01,165,152,177,2.03,-1.08,5.14,"8,121","7,472","8,769"
CT,2020-08-02,169,157,181,2.08,-1.04,5.20,"8,108","7,458","8,759"
