fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,04/17/2022 12:00:00 AM,0,,0,,0,,0,,0.033,1,88,,0.022,-0.312,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,04/17/2022 12:00:00 AM,8,14.319,15752,-0.906,1,1.79,214,-0.5,0.014,6,326,583.508,-0.013,-0.003,0,0,-1,34.003,17.792,-0.042,0.653,-0.004,0.003,-0.002,0.825,0.018,0.005,0.002,,,,,0.441,0.713
1003,"Baldwin County, AL",AL,4,04/17/2022 12:00:00 AM,58,25.982,55547,-0.159,2,0.896,679,0,0.023,29,967,433.178,-0.009,-0.349,3.843,0.572,0.001,1.601,0.238,-0.583,0.743,-0.008,0.004,0,0.779,-0.003,0.003,0,,,,,0.508,0.838
1005,"Barbour County, AL",AL,4,04/17/2022 12:00:00 AM,0,0,5658,-1,0,0,98,-1,0,0,97,392.935,0,-0.205,0.533,0.706,-0.124,0,0,-1,0.73,-0.012,0.01,-0.001,0.791,0.038,0.003,-0.012,,,,,0.453,0.721
1007,"Bibb County, AL",AL,4,04/17/2022 12:00:00 AM,6,26.793,6428,0.2,2,8.931,103,,0.032,7,91,406.359,-0.011,-0.389,0.38,0.468,-0.322,1.484,1.829,-0.24,0.773,0.003,0.005,0,0.86,0.006,0.008,-0.002,,,,,0.347,0.615
1009,"Blount County, AL",AL,4,04/17/2022 12:00:00 AM,30,51.88,14959,0.071,3,5.188,242,0.5,0.025,13,226,390.828,-0.051,0.242,0.981,0.468,-0.322,3.831,1.829,-0.24,0.773,0.003,0.005,0,0.86,0.006,0.008,-0.002,,,,,0.317,0.54
1011,"Bullock County, AL",AL,4,04/17/2022 12:00:00 AM,0,0,2304,-1,1,9.9,54,0,0.023,4,407,4029.304,0.02,2.256,0,0,-1,6.148,17.792,-0.042,0.653,-0.004,0.003,-0.002,0.825,0.018,0.005,0.002,,,,,0.533,0.805
1013,"Butler County, AL",AL,4,04/17/2022 12:00:00 AM,4,20.568,5056,3,0,0,129,-1,0.128,0,37,190.251,0.128,-0.537,0,0,,0,0,,0.428,0.093,0,0,0.714,0.531,0,0,,,,,0.394,0.653
1015,"Calhoun County, AL",AL,4,04/17/2022 12:00:00 AM,8,7.042,32363,,4,3.521,624,1,0.013,3,301,264.953,0.007,-0.297,4.899,2.135,-0.185,19.594,8.541,0.193,0.94,0.009,0.003,-0.001,0.792,0.014,0,0,,,,,0.469,0.804
1017,"Chambers County, AL",AL,4,04/17/2022 12:00:00 AM,7,21.05,8478,1.333,1,3.007,162,,0.005,1,104,312.744,0.005,0.106,0.433,0.943,0.949,2.271,4.949,-0.07,0.675,0.022,0.005,-0.003,0.759,-0.013,0.003,-0.002,,,,,0.314,0.51
1019,"Cherokee County, AL",AL,4,04/17/2022 12:00:00 AM,5,19.087,5120,0,1,3.817,86,,0,2,46,175.599,-0.08,-0.193,0.088,0.154,-0.672,1.148,2.008,-0.248,0.653,0.037,0.002,-0.001,0.687,-0.054,0.008,-0.002,,,,,0.307,0.529
1021,"Chilton County, AL",AL,4,04/17/2022 12:00:00 AM,22,49.518,11082,0.375,5,11.254,207,4,0.025,2,180,405.15,0.006,0.023,0.754,0.468,-0.322,2.943,1.829,-0.24,0.773,0.003,0.005,0,0.86,0.006,0.008,-0.002,,,,,0.363,0.661
