state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-02-23,"62,823","62,809","62,837",73.05,72.99,73.11,"86,005","85,982","86,028"
CW,2021-02-24,"63,086","62,978","63,194",73.34,72.97,73.71,"86,018","85,905","86,131"
CW,2021-02-25,"62,748","62,646","62,849",73.21,72.84,73.57,"85,714","85,594","85,834"
CW,2021-02-26,"62,124","61,999","62,250",72.64,72.18,73.10,"85,519","85,366","85,673"
CW,2021-02-27,"60,663","60,522","60,804",71.08,70.56,71.61,"85,343","85,166","85,519"
CW,2021-02-28,"59,040","58,888","59,191",69.32,68.76,69.88,"85,170","84,986","85,355"
CW,2021-03-01,"58,774","58,635","58,913",69.18,68.66,69.69,"84,963","84,793","85,134"
CW,2021-03-02,"60,959","60,834","61,085",71.63,71.17,72.09,"85,108","84,956","85,260"
CW,2021-03-03,"61,250","61,154","61,347",71.84,71.49,72.20,"85,256","85,139","85,373"
CW,2021-03-04,"60,929","60,920","60,939",71.70,71.66,71.73,"84,981","84,970","84,992"
CW,2021-03-05,"60,866","60,829","60,904",71.51,71.31,71.71,"85,120","85,034","85,206"
CW,2021-03-06,"59,490","59,440","59,541",70.18,69.97,70.39,"84,768","84,691","84,846"
CW,2021-03-07,"57,882","57,800","57,964",68.61,68.30,68.93,"84,358","84,253","84,464"
CW,2021-03-08,"57,628","57,609","57,648",68.40,68.34,68.46,"84,252","84,245","84,260"
CW,2021-03-09,"59,770","59,703","59,838",70.70,70.51,70.89,"84,538","84,529","84,548"
CW,2021-03-10,"60,097","60,058","60,135",71.07,70.91,71.23,"84,560","84,500","84,620"
CW,2021-03-11,"60,138","60,116","60,160",71.13,71.04,71.21,"84,552","84,526","84,578"
CW,2021-03-12,"59,684","59,672","59,696",70.64,70.60,70.68,"84,492","84,478","84,506"
CW,2021-03-13,"58,368","58,279","58,457",69.33,69.05,69.61,"84,185","84,128","84,242"
CW,2021-03-14,"56,523","56,439","56,607",67.22,66.97,67.47,"84,088","84,059","84,117"
CW,2021-03-15,"56,515","56,436","56,595",67.46,67.19,67.73,"83,778","83,704","83,851"
CW,2021-03-16,"58,745","58,706","58,785",69.92,69.80,70.04,"84,014","83,994","84,035"
CW,2021-03-17,"59,380","59,359","59,401",70.65,70.58,70.72,"84,051","84,032","84,070"
CW,2021-03-18,"59,224","59,211","59,238",70.51,70.46,70.55,"84,000","83,986","84,014"
CW,2021-03-19,"59,210","59,191","59,228",70.38,70.28,70.49,"84,126","84,082","84,171"
CW,2021-03-20,"57,937","57,918","57,955",69.13,69.05,69.22,"83,804","83,769","83,839"
CW,2021-03-21,"56,165","56,124","56,207",67.30,67.13,67.47,"83,450","83,390","83,510"
CW,2021-03-22,"56,191","56,148","56,233",67.29,67.12,67.45,"83,508","83,451","83,565"
CW,2021-03-23,"58,798","58,753","58,842",70.14,69.96,70.32,"83,828","83,767","83,890"
CW,2021-03-24,"59,542","59,462","59,621",70.67,70.37,70.98,"84,252","84,149","84,354"
CW,2021-03-25,"59,198","58,885","59,511",70.13,68.92,71.34,"84,417","84,002","84,832"
AL,2021-02-23,"1,360","1,360","1,360",85.86,85.86,85.86,"1,584","1,584","1,584"
AZ,2021-02-23,"1,293","1,293","1,293",59.78,59.78,59.78,"2,163","2,163","2,163"
CA,2021-02-23,"5,834","5,834","5,834",78.89,78.89,78.89,"7,395","7,395","7,395"
CT,2021-02-23,597,597,597,57.07,57.07,57.07,"1,046","1,046","1,046"
DC,2021-02-23,290,290,290,89.78,89.78,89.78,323,323,323
GA,2021-02-23,"2,302","2,296","2,308",83.92,83.10,84.74,"2,743","2,733","2,753"
ID,2021-02-23,184,184,184,60.73,60.73,60.73,303,303,303
IN,2021-02-23,"1,370","1,370","1,370",63.43,63.43,63.43,"2,160","2,160","2,160"
KS,2021-02-23,601,601,601,71.46,71.46,71.46,841,841,841
LA,2021-02-23,"1,340","1,340","1,340",75.96,75.96,75.96,"1,764","1,764","1,764"
MD,2021-02-23,"1,004",994,"1,014",75.60,72.58,78.62,"1,328","1,310","1,346"
MI,2021-02-23,"1,933","1,933","1,933",72.78,72.78,72.78,"2,656","2,656","2,656"
AL,2021-02-24,"1,378","1,377","1,378",86.58,86.58,86.58,"1,591","1,591","1,591"
AZ,2021-02-24,"1,286","1,275","1,296",58.99,57.32,60.67,"2,179","2,162","2,196"
CA,2021-02-24,"5,909","5,908","5,910",78.62,78.50,78.74,"7,516","7,511","7,521"
CT,2021-02-24,602,602,602,57.55,57.55,57.55,"1,046","1,046","1,046"
DC,2021-02-24,284,284,284,82.56,82.56,82.56,344,344,344
GA,2021-02-24,"2,233","2,232","2,233",81.49,81.33,81.65,"2,740","2,738","2,742"
ID,2021-02-24,189,189,189,62.38,62.38,62.38,303,303,303
IN,2021-02-24,"1,385","1,385","1,385",64.03,64.03,64.03,"2,163","2,163","2,163"
KS,2021-02-24,605,605,605,74.78,74.78,74.78,809,809,809
LA,2021-02-24,"1,282","1,282","1,282",71.26,71.26,71.26,"1,799","1,798","1,800"
MD,2021-02-24,"1,020","1,010","1,030",77.21,74.22,80.21,"1,321","1,303","1,339"
MI,2021-02-24,"1,936","1,924","1,948",73.22,73.22,73.22,"2,644","2,644","2,644"
AL,2021-02-25,"1,373","1,373","1,373",86.14,86.14,86.14,"1,594","1,594","1,594"
AZ,2021-02-25,"1,267","1,267","1,267",57.49,57.49,57.49,"2,204","2,204","2,204"
CA,2021-02-25,"5,810","5,809","5,810",77.78,77.63,77.94,"7,469","7,463","7,475"
CT,2021-02-25,606,606,606,57.99,57.99,57.99,"1,045","1,045","1,045"
DC,2021-02-25,289,289,289,86.27,86.27,86.27,335,335,335
GA,2021-02-25,"2,229","2,134","2,324",81.17,70.37,91.97,"2,746","2,630","2,861"
ID,2021-02-25,200,200,200,66.01,66.01,66.01,303,303,303
IN,2021-02-25,"1,475","1,475","1,475",67.85,67.85,67.85,"2,174","2,174","2,174"
KS,2021-02-25,585,585,585,72.67,72.67,72.67,805,805,805
LA,2021-02-25,"1,279","1,279","1,279",71.77,71.77,71.77,"1,782","1,782","1,782"
MD,2021-02-25,"1,007",997,"1,017",75.89,73.03,78.74,"1,327","1,310","1,344"
