state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-24,"35,485","35,399","35,571",4.87,4.75,4.99,"716,358","710,485","722,231"
CW,2020-09-25,"35,385","35,288","35,482",4.85,4.71,4.99,"717,075","711,321","722,830"
CW,2020-09-26,"34,955","34,843","35,068",4.82,4.66,4.98,"713,468","707,766","719,171"
CW,2020-09-27,"34,844","34,732","34,957",4.82,4.65,4.98,"711,745","706,062","717,428"
CW,2020-09-28,"35,834","35,745","35,922",4.96,4.83,5.09,"711,153","705,703","716,603"
CW,2020-09-29,"36,989","36,899","37,079",5.10,4.96,5.23,"714,585","709,170","720,000"
CW,2020-09-30,"36,499","36,432","36,567",5.02,4.92,5.12,"716,361","711,164","721,557"
CW,2020-10-01,"36,343","36,228","36,459",5.00,4.68,5.33,"719,130","713,943","724,317"
CW,2020-10-02,"36,021","35,908","36,135",4.96,4.64,5.27,"718,814","713,857","723,772"
CW,2020-10-03,"35,931","35,822","36,040",4.95,4.64,5.26,"717,409","712,454","722,364"
CW,2020-10-04,"36,676","36,562","36,790",5.08,4.75,5.40,"714,369","709,370","719,369"
CW,2020-10-05,"38,125","38,028","38,222",5.27,4.97,5.58,"715,987","711,323","720,650"
CW,2020-10-06,"39,948","39,858","40,039",5.49,5.22,5.77,"720,225","715,938","724,512"
CW,2020-10-07,"40,255","40,156","40,354",5.52,5.28,5.76,"724,109","720,493","727,726"
CW,2020-10-08,"40,429","40,301","40,558",5.53,5.35,5.71,"725,254","722,897","727,611"
CW,2020-10-09,"40,337","40,251","40,423",5.49,5.37,5.62,"729,215","727,258","731,173"
CW,2020-10-10,"39,880","39,751","40,008",5.44,5.24,5.64,"729,152","726,796","731,509"
CW,2020-10-11,"40,166","40,009","40,323",5.50,5.25,5.74,"726,998","724,233","729,763"
CW,2020-10-12,"41,553","41,377","41,729",5.69,5.43,5.94,"729,151","726,646","731,656"
CW,2020-10-13,"42,861","42,687","43,035",5.84,5.58,6.11,"733,596","730,963","736,229"
CW,2020-10-14,"42,678","42,497","42,858",5.80,5.53,6.07,"735,452","732,755","738,149"
CW,2020-10-15,"42,766","42,612","42,921",5.82,5.57,6.07,"734,689","732,026","737,352"
CW,2020-10-16,"42,948","42,789","43,108",5.85,5.60,6.09,"734,330","731,830","736,830"
CW,2020-10-17,"42,373","42,202","42,545",5.79,5.53,6.06,"731,174","728,506","733,843"
CW,2020-10-18,"42,420","42,252","42,589",5.81,5.56,6.07,"729,373","726,819","731,927"
CW,2020-10-19,"40,991","40,850","41,132",5.60,5.38,5.83,"731,664","729,298","734,029"
CW,2020-10-20,"41,840","41,713","41,967",5.69,5.50,5.87,"735,931","734,148","737,714"
CW,2020-10-21,"42,284","42,179","42,389",5.73,5.56,5.90,"738,257","736,344","740,170"
CW,2020-10-22,"41,982","41,874","42,090",5.68,5.50,5.86,"739,547","737,470","741,623"
CW,2020-10-23,"41,327","41,125","41,528",5.60,5.32,5.89,"737,317","734,499","740,135"
CW,2020-10-24,"41,070","40,778","41,362",5.49,5.06,5.91,"748,711","744,343","753,079"
AL,2020-09-24,890,890,890,6.37,6.33,6.41,"13,978","13,956","14,000"
AR,2020-09-24,575,572,578,7.31,6.99,7.63,"7,865","7,820","7,910"
CA,2020-09-24,"3,293","3,279","3,307",5.43,5.20,5.66,"60,660","60,500","60,820"
CT,2020-09-24,185,185,185,2.26,2.13,2.40,"8,179","8,142","8,216"
DC,2020-09-24,152,152,152,5.26,5.26,5.26,"2,888","2,888","2,888"
GA,2020-09-24,"2,164","2,144","2,184",11.78,9.44,14.12,"18,376","17,773","18,979"
ID,2020-09-24,117,117,117,3.26,3.26,3.26,"3,588","3,588","3,588"
IN,2020-09-24,857,845,869,5.31,4.54,6.07,"16,152","15,997","16,307"
KS,2020-09-24,339,333,345,4.36,3.53,5.20,"7,150","6,749","7,551"
LA,2020-09-24,569,569,569,4.33,4.33,4.33,"12,734","12,444","13,024"
MD,2020-09-24,677,677,677,6.57,6.57,6.57,"10,301","10,301","10,301"
MI,2020-09-24,572,566,578,2.59,2.28,2.91,"22,065","22,055","22,075"
AL,2020-09-25,870,860,880,6.25,5.64,6.85,"13,927","13,897","13,957"
AR,2020-09-25,572,552,591,7.28,5.07,9.49,"7,848","7,662","8,034"
CA,2020-09-25,"3,218","3,198","3,238",5.28,4.91,5.64,"60,981","60,680","61,282"
CT,2020-09-25,189,189,189,2.32,2.19,2.45,"8,145","8,109","8,181"
DC,2020-09-25,144,144,144,5.00,5.00,5.00,"2,880","2,880","2,880"
GA,2020-09-25,"2,133","2,114","2,152",11.63,9.41,13.86,"18,336","17,759","18,913"
ID,2020-09-25,127,127,127,3.54,3.54,3.54,"3,585","3,585","3,585"
IN,2020-09-25,916,914,918,5.67,5.56,5.77,"16,157","16,139","16,175"
KS,2020-09-25,360,323,397,4.62,-0.88,10.12,"7,167","6,579","7,755"
LA,2020-09-25,566,566,566,4.28,4.18,4.38,"12,719","12,428","13,010"
MD,2020-09-25,646,646,646,6.30,6.30,6.30,"10,251","10,251","10,251"
MI,2020-09-25,555,544,566,2.53,1.90,3.15,"21,980","21,866","22,093"
AL,2020-09-26,918,914,921,6.62,6.35,6.90,"13,851","13,802","13,900"
AR,2020-09-26,583,578,588,7.49,6.92,8.05,"7,784","7,725","7,843"
CA,2020-09-26,"3,140","3,132","3,148",5.17,5.03,5.32,"60,694","60,586","60,801"
CT,2020-09-26,201,201,201,2.47,2.35,2.60,"8,125","8,093","8,157"
DC,2020-09-26,144,144,144,5.14,5.14,5.14,"2,802","2,802","2,802"
GA,2020-09-26,"2,072","2,047","2,098",11.32,9.23,13.42,"18,297","17,775","18,820"
ID,2020-09-26,128,126,129,3.54,3.54,3.54,"3,599","3,599","3,599"
IN,2020-09-26,922,907,938,5.71,4.77,6.65,"16,145","15,972","16,318"
KS,2020-09-26,376,336,416,4.84,-1.14,10.82,"7,148","6,512","7,783"
LA,2020-09-26,570,570,570,4.34,4.34,4.34,"12,788","12,498","13,078"
MD,2020-09-26,629,629,629,6.18,6.18,6.18,"10,177","10,177","10,177"
MI,2020-09-26,538,534,542,2.46,2.19,2.73,"21,845","21,742","21,947"
