state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,28,193,6,34,187,6,41,221,30524,227,25475,227,3520,221,345,227,380,221,9,217,30,217,2912,227,714,220,695,226,3419,221,2923,227,101,220,46,220,3637,227,0.834589175730573,227,25475,30524,0.139510919107447,221,3520,25231,0.11675345782613,221,3520,30149,0.202151755379388,220,714,3532,0.800659884520209,227,2912,3637,2021/10/05,,2,224,13,223,24,223,50,223,60,223,58,221,67,224,63,224,8,217,1,217,26,216,31,216,30,216,45,216,70,215,78,216,89,216,10,207,47,221,5033,4618,3499,913,202,153,3,217,8,218,0,218,0,218,30,3,218,218
PR,0,6,59,0,6,59,3,64,9339,65,5814,65,122,64,8,65,8,64,0,64,6,64,464,65,30,64,24,65,108,64,97,65,14,64,4,64,656,65,0.622550594282043,65,5814,9339,0.021482655397077,64,122,5679,0.013324595893403,64,122,9156,0.047923322683706,64,30,626,0.707317073170732,65,464,656,2021/10/05,,0,65,1,65,1,65,0,65,3,65,1,65,0,65,1,65,1,65,0,64,0,64,0,64,1,64,1,64,2,64,1,64,3,64,0,64,1,64,0,0,1109,0,0,9,2,64,4,64,0,64,0,64,26,4,64,64
RI,7,6,2,7,6,2,4,14,2462,15,2141,15,83,14,7,15,4,14,0,14,0,14,136,15,11,14,11,15,82,14,73,15,1,14,0,14,153,15,0.86961819658814,15,2141,2462,0.039655996177735,14,83,2093,0.034497090606816,14,83,2406,0.075862068965517,14,11,145,0.888888888888889,15,136,153,2021/10/05,,0,15,1,15,0,15,0,15,1,15,1,15,3,15,1,15,0,15,0,14,0,14,0,14,0,14,2,14,1,14,0,14,1,14,0,14,1,14,94,266,34,1,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,53,5,30,53,5,11,86,11794,88,9324,88,1364,86,142,88,53,86,3,86,7,86,1065,88,384,86,382,88,1349,86,1295,88,15,86,9,86,1409,88,0.790571477022215,88,9324,11794,0.147971360381862,86,1364,9218,0.117313150425733,86,1364,11627,0.280496712929145,86,384,1369,0.755855216465578,88,1065,1409,2021/10/05,,1,88,7,88,16,88,12,88,27,88,26,88,25,88,27,88,1,83,0,86,3,86,7,86,5,86,12,86,7,86,9,86,7,86,3,81,42,86,4262,2382,2158,1055,0,183,0,86,1,86,0,86,0,86,10,1,86,86
SD,1,61,3,1,61,3,40,62,2843,65,1790,65,197,62,27,65,12,62,1,62,2,62,151,65,59,62,61,65,193,62,189,65,4,62,3,62,243,65,0.629616602180795,65,1790,2843,0.112507138777841,62,197,1751,0.070939863161685,62,197,2777,0.254310344827586,62,59,232,0.621399176954732,65,151,243,2021/10/05,,0,65,0,65,3,65,7,65,3,65,5,65,5,65,4,65,0,65,0,62,0,62,0,62,0,62,2,62,1,62,3,62,4,62,2,62,0,62,760,71,626,202,2,132,0,62,0,62,0,62,0,62,4,0,62,62
TN,29,94,21,45,78,21,33,127,18426,144,12674,137,1918,127,120,130,66,127,4,127,0,127,1643,144,569,127,570,130,1892,127,1809,130,26,127,23,127,2265,144,0.706387247798462,137,12674,17942,0.158643507030604,127,1918,12090,0.112235941248757,127,1918,17089,0.262332872291378,127,569,2169,0.725386313465784,144,1643,2265,2021/10/05,,1,130,6,130,13,130,15,130,13,130,22,130,27,130,11,130,12,130,2,127,5,127,2,127,9,127,4,127,17,127,15,127,7,127,5,127,68,127,651,66,44,461,0,250,3,70,2,70,0,127,0,127,16,5,70,71
TX,10,97,488,12,95,488,60,590,70826,595,54239,595,7619,590,667,595,495,590,23,590,106,590,6694,595,2342,590,2301,595,7394,590,6841,595,225,590,172,590,7411,595,0.765806342303674,595,54239,70826,0.142097802976612,590,7619,53618,0.108771378808212,590,7619,70046,0.323748963229195,590,2342,7234,0.903251922817434,595,6694,7411,2021/10/05,,4,595,39,595,71,595,83,595,106,595,133,595,107,595,83,595,41,595,6,590,41,590,58,590,54,590,69,590,73,590,78,590,58,590,58,590,132,590,195,220,88,120,0,36,4,143,7,143,0,143,0,143,58,6,143,143
UT,1,48,9,1,48,9,2,57,6216,58,4189,58,578,57,84,58,1,57,3,57,0,57,467,58,214,57,216,58,569,57,550,58,9,57,0,57,616,58,0.673906048906049,58,4189,6216,0.139816158684083,57,578,4134,0.094121478586549,57,578,6141,0.353135313531353,57,214,606,0.758116883116883,58,467,616,2021/10/05,,1,58,9,58,11,58,8,58,12,58,17,58,11,58,15,58,0,58,0,57,0,57,1,57,0,57,0,57,0,57,0,57,0,57,0,57,3,57,557,248,96,78,0,8,1,56,1,56,0,56,0,56,4,1,56,56
VA,19,67,20,21,65,20,51,103,18273,106,13554,106,1692,103,141,106,168,103,8,103,16,103,1477,106,417,103,412,106,1664,103,1484,106,28,103,10,103,1960,106,0.741750123132491,106,13554,18273,0.126315789473684,103,1692,13395,0.093807174142041,103,1692,18037,0.218668065023597,103,417,1907,0.753571428571429,106,1477,1960,2021/10/05,,1,106,12,106,10,106,24,106,25,106,28,106,23,106,15,106,3,106,0,103,10,103,18,103,17,103,33,103,24,103,37,103,29,103,0,103,24,103,2045,3933,989,821,0,32,7,98,1,98,0,98,0,98,22,10,98,98
VI,2,0,0,2,0,0,0,2,168,2,116,2,9,2,1,2,0,2,0,2,0,2,16,2,9,2,9,2,9,2,9,2,0,2,0,2,20,2,0.69047619047619,2,116,168,0.077586206896552,2,9,116,0.053571428571429,2,9,168,0.45,2,9,20,0.8,2,16,20,2021/10/05,,0,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,211,17,135,2,0,10,0,2,0,2,0,2,0,2,0,0,2,2
