fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,05/08/2022 12:00:00 AM,0,,0,,0,,0,,0.154,0,112,,0.154,0.231,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,05/08/2022 12:00:00 AM,13,23.269,15840,-0.8,0,0,216,-1,0.039,13,257,460.005,-0.007,0.195,0.145,0.08,-0.936,16.785,9.318,-0.432,0.675,-0.001,0.005,0,0.873,0.062,0.005,0.001,,,,,0.443,0.717
1003,"Baldwin County, AL",AL,4,05/08/2022 12:00:00 AM,87,38.973,55730,0.673,0,0,680,,0.082,50,817,365.984,0.034,0.527,5.444,0.81,0.891,1.921,0.286,0.502,0.771,0.024,0.003,0,0.857,0.024,0,-0.007,,,,,0.51,0.844
1005,"Barbour County, AL",AL,4,05/08/2022 12:00:00 AM,4,16.204,5672,-0.5,0,0,98,,0.033,2,113,457.749,0.017,0.468,0.622,0.81,0.389,0,0,,0.694,-0.023,0.008,0.001,0.778,-0.02,0.007,0.002,,,,,0.455,0.723
1007,"Bibb County, AL",AL,4,05/08/2022 12:00:00 AM,2,8.931,6444,-0.833,0,0,104,,0,3,119,531.392,-0.047,0.608,0.669,0.829,0.12,2.298,2.846,-0.314,0.783,-0.005,0.004,0.001,0.852,0.01,0.009,0.005,,,,,0.348,0.617
1009,"Blount County, AL",AL,4,05/08/2022 12:00:00 AM,5,8.647,14985,-0.615,0,0,243,,0.048,12,216,373.534,-0.016,0.565,1.729,0.829,0.12,5.933,2.846,-0.314,0.783,-0.005,0.004,0.001,0.852,0.01,0.009,0.005,,,,,0.318,0.542
1011,"Bullock County, AL",AL,4,05/08/2022 12:00:00 AM,0,0,2318,-1,0,0,54,,0.03,1,369,3653.104,0.022,0.809,0.026,0.08,-0.936,3.035,9.318,-0.432,0.675,-0.001,0.005,0,0.873,0.062,0.005,0.001,,,,,0.535,0.811
1013,"Butler County, AL",AL,4,05/08/2022 12:00:00 AM,3,15.426,5067,2,0,0,129,,0.025,2,55,282.805,0.005,0.17,0,0,-1,0,0,,0.471,0.058,0.029,-0.021,0.595,-0.058,0,0,,,,,0.396,0.655
1015,"Calhoun County, AL",AL,4,05/08/2022 12:00:00 AM,22,19.365,32421,0.1,0,0,626,,0.046,10,245,215.66,-0.031,0.339,0,0,-1,17.961,8.605,-0.248,0.88,-0.027,0.001,-0.003,0.722,-0.002,0.006,0.003,,,,,0.47,0.806
1017,"Chambers County, AL",AL,4,05/08/2022 12:00:00 AM,6,18.043,8492,1,0,0,162,,0.017,8,184,553.317,-0.031,0.786,0.865,1.875,0.172,1.622,3.516,-0.038,0.665,-0.022,0.012,-0.002,0.76,-0.063,0,-0.03,,,,,0.315,0.513
1019,"Cherokee County, AL",AL,4,05/08/2022 12:00:00 AM,1,3.817,5127,-0.5,0,0,86,,0.032,1,49,187.051,0.014,0.324,0.265,0.487,2.059,0.794,1.462,2.059,0.637,0.026,0.002,0,0.72,0.137,0.002,-0.003,,,,,0.308,0.532
1021,"Chilton County, AL",AL,4,05/08/2022 12:00:00 AM,4,9.003,11124,-0.692,0,0,207,,0,5,191,429.909,-0.045,0.282,1.328,0.829,0.12,4.559,2.846,-0.314,0.783,-0.005,0.004,0.001,0.852,0.01,0.009,0.005,,,,,0.364,0.663
1023,"Choctaw County, AL",AL,4,05/08/2022 12:00:00 AM,0,0,2050,-1,0,0,36,,0,0,8,63.548,0,0.143,0.072,0.165,-0.503,0,0,,0.589,-0.001,0.005,0.003,0.931,0.001,0,0,,,,,0.664,0.95
1025,"Clarke County, AL",AL,4,05/08/2022 12:00:00 AM,2,8.467,7145,1,1,4.233,101,,0.024,0,60,254.001,0.024,0.053,0.576,0.81,0.891,0.203,0.286,0.502,0.771,0.024,0.003,0,0.857,0.024,0,-0.007,,,,,0.512,0.799
1027,"Clay County, AL",AL,4,05/08/2022 12:00:00 AM,4,30.223,4090,3,0,0,82,,0.018,4,69,521.345,-0.052,0.38,0,0,-1,0,0,,0.464,-0.014,0,-0.002,0.392,0.077,0,0,,,,,0.418,0.682
1029,"Cleburne County, AL",AL,4,05/08/2022 12:00:00 AM,1,6.707,3560,0,0,0,69,,0.036,2,32,214.621,-0.075,3,0,0,-1,2.357,8.605,-0.248,0.88,-0.027,0.001,-0.003,0.722,-0.002,0.006,0.003,,,,,0.289,0.523
1031,"Coffee County, AL",AL,4,05/08/2022 12:00:00 AM,16,30.568,13615,0.455,0,0,231,,0.064,11,175,334.34,0.006,0.277,1.319,0.81,0.389,0,0,,0.694,-0.023,0.008,0.001,0.778,-0.02,0.007,0.002,,,,,0.474,0.796
1033,"Colbert County, AL",AL,4,05/08/2022 12:00:00 AM,10,18.102,16343,0,0,0,260,,0.047,5,154,278.778,0.012,0.426,0.817,0.478,-0.57,0.817,0.478,,0.519,-0.014,0.004,0.001,0.516,-0.004,0.008,0.006,,,,,0.481,0.784
1035,"Conecuh County, AL",AL,4,05/08/2022 12:00:00 AM,7,58.009,2868,,0,0,70,,0.018,2,38,314.908,0.002,-0.415,0.419,1.397,0.395,0.693,2.313,-0.03,0.682,0.003,0.007,0.001,0.727,0.068,0.006,0,,,,,0.437,0.662
1037,"Coosa County, AL",AL,4,05/08/2022 12:00:00 AM,2,18.756,2970,0,0,0,58,,0.062,4,54,506.424,0.008,0.317,0,0,-1,0,0,,0.464,-0.014,0,-0.002,0.392,0.077,0,0,,,,,0.407,0.656
1039,"Covington County, AL",AL,4,05/08/2022 12:00:00 AM,10,26.991,9343,0.667,0,0,232,,0.029,0,41,110.664,0.029,1.158,0.096,0.08,-0.936,11.131,9.318,-0.432,0.675,-0.001,0.005,0,0.873,0.062,0.005,0.001,,,,,0.382,0.665
1041,"Crenshaw County, AL",AL,4,05/08/2022 12:00:00 AM,1,7.261,3830,-0.95,0,0,99,,0.05,2,21,152.483,-0.045,0.05,0.036,0.08,-0.936,4.137,9.318,-0.432,0.675,-0.001,0.005,0,0.873,0.062,0.005,0.001,,,,,0.345,0.643
1043,"Cullman County, AL",AL,4,05/08/2022 12:00:00 AM,31,37.007,24619,0.069,1,1.194,367,,0.028,31,942,1124.534,-0.023,0.979,2.504,0.829,0.12,8.595,2.846,-0.314,0.783,-0.005,0.004,0.001,0.852,0.01,0.009,0.005,,,,,0.383,0.706
1045,"Dale County, AL",AL,4,05/08/2022 12:00:00 AM,22,44.741,12920,0.833,0,0,231,,0.058,16,423,860.246,0.037,0.188,1.239,0.81,0.389,0,0,,0.694,-0.023,0.008,0.001,0.778,-0.02,0.007,0.002,,,,,0.481,0.748
1047,"Dallas County, AL",AL,4,05/08/2022 12:00:00 AM,6,16.131,8424,-0.143,0,0,244,,0.007,1,640,1720.615,0.005,0.445,0,0,,0,0,,0.367,-0.036,0,-0.002,0.444,-0.071,0,0,,,,,0.456,0.733
1049,"DeKalb County, AL",AL,4,05/08/2022 12:00:00 AM,10,13.983,18772,0.429,1,1.398,328,0,0.044,3,132,184.582,0.013,-0.175,0.723,0.487,2.059,2.169,1.462,2.059,0.637,0.026,0.002,0,0.72,0.137,0.002,-0.003,,,,,0.34,0.606
1051,"Elmore County, AL",AL,4,05/08/2022 12:00:00 AM,26,32.016,23392,-0.623,0,0,347,,0.077,23,362,445.763,0.029,0.515,0.267,0.231,-0.5,0,0,,0.645,-0.021,0.006,0.005,0.77,0.11,0.01,0.01,,,,,0.466,0.863
