state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/04/09,59928,59912,59944,71.53,71.47,71.59,83778,83756,83800,
CW,2021/04/10,58668,58626,58710,70.22,70.08,70.35,83552,83520,83585,
CW,2021/04/11,57317,57228,57405,68.7,68.36,69.03,83432,83325,83540,
CW,2021/04/12,57585,57531,57640,69.1,68.89,69.31,83334,83264,83405,
CW,2021/04/13,59982,59917,60048,71.65,71.4,71.91,83712,83624,83800,
CW,2021/04/14,60737,60648,60827,72.4,72.05,72.75,83890,83771,84008,
CW,2021/04/15,60614,60531,60697,72.35,72.02,72.68,83779,83667,83891,
CW,2021/04/16,60494,60415,60572,72.2,71.89,72.51,83788,83680,83895,
CW,2021/04/17,59358,59257,59460,70.98,70.6,71.37,83624,83499,83750,
CW,2021/04/18,57469,57368,57569,69.03,68.66,69.41,83246,83129,83364,
CW,2021/04/19,57437,57346,57527,69.03,68.89,69.17,83204,83082,83327,
CW,2021/04/20,60273,60176,60369,72.1,71.94,72.25,83600,83471,83729,
CW,2021/04/21,60623,60525,60721,72.57,72.39,72.75,83534,83399,83670,
CW,2021/04/22,60592,60494,60690,72.63,72.47,72.8,83423,83290,83555,
CW,2021/04/23,60201,60105,60296,72.15,72,72.29,83441,83311,83570,
CW,2021/04/24,58747,58644,58851,70.52,70.24,70.81,83304,83136,83472,
CW,2021/04/25,57380,57292,57469,69.07,69.01,69.14,83074,82952,83196,
CW,2021/04/26,57570,57468,57672,69.36,69.15,69.56,83004,82875,83134,
CW,2021/04/27,59979,59886,60071,71.87,71.53,72.21,83456,83343,83570,
CW,2021/04/28,60979,60898,61060,72.59,72.27,72.9,84008,83895,84120,
CW,2021/04/29,60387,60303,60470,72.22,71.89,72.54,83617,83500,83735,
CW,2021/04/30,60252,60167,60338,72,71.67,72.32,83689,83575,83803,
CW,2021/05/01,58578,58494,58662,70.26,69.94,70.58,83373,83263,83483,
CW,2021/05/02,56907,56812,57002,68.4,68.03,68.77,83196,83066,83325,
CW,2021/05/03,57244,57172,57315,68.98,68.71,69.25,82988,82893,83083,
CW,2021/05/04,59672,59570,59773,71.52,71,72.03,83435,83220,83649,
CW,2021/05/05,60258,60168,60348,72.09,71.77,72.41,83585,83480,83689,
CW,2021/05/06,60034,59898,60171,71.6,71.09,72.11,83848,83680,84017,
CW,2021/05/07,59470,59316,59623,71.19,70.62,71.77,83532,83341,83723,
CW,2021/05/08,57958,57782,58135,69.6,68.92,70.27,83277,83051,83503,
CW,2021/05/09,56553,56349,56757,68.05,67.27,68.83,83105,82845,83365,
AL,2021/04/09,1298,1295,1301,82.36,82.36,82.36,1576,1576,1576,POINT (-86.844516 32.756889)
AR,2021/04/09,691,691,691,68.15,68.15,68.15,1014,1014,1014,POINT (-92.439162 34.899825)
CT,2021/04/09,631,631,631,60.91,60.91,60.91,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/09,275,275,275,84.88,84.88,84.88,324,324,324,POINT (-77.016275 38.904785)
GA,2021/04/09,2144,2144,2144,77.01,77.01,77.01,2784,2784,2784,POINT (-83.426574 32.638481)
ID,2021/04/09,185,185,185,59.68,59.68,59.68,310,310,310,POINT (-114.659366 44.389073)
IN,2021/04/09,1492,1492,1492,67.6,67.6,67.6,2207,2204,2210,POINT (-86.2818 39.919991)
KS,2021/04/09,537,537,537,67.97,67.97,67.97,790,790,790,POINT (-98.38018 38.484729)
LA,2021/04/09,1136,1136,1136,64.88,64.88,64.88,1751,1751,1751,POINT (-91.840238 30.921314)
MD,2021/04/09,1021,1021,1021,77.17,77.17,77.17,1323,1323,1323,POINT (-76.687282 38.946466)
MI,2021/04/09,2103,2103,2103,82.57,82.57,82.57,2547,2547,2547,POINT (-85.730977 44.874798)
AL,2021/04/10,1252,1249,1255,79.54,79.54,79.54,1574,1574,1574,POINT (-86.844516 32.756889)
AR,2021/04/10,664,663,665,66.27,66.27,66.27,1002,1002,1002,POINT (-92.439162 34.899825)
CT,2021/04/10,603,603,603,58.2,58.2,58.2,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/10,263,263,263,80.92,80.92,80.92,325,325,325,POINT (-77.016275 38.904785)
GA,2021/04/10,2094,2093,2095,75.05,74.92,75.19,2790,2789,2791,POINT (-83.426574 32.638481)
ID,2021/04/10,185,184,186,62.29,62.29,62.29,297,297,297,POINT (-114.659366 44.389073)
IN,2021/04/10,1467,1433,1501,66.96,66.96,66.96,2191,2191,2191,POINT (-86.2818 39.919991)
KS,2021/04/10,532,531,533,67.26,67.26,67.26,791,791,791,POINT (-98.38018 38.484729)
LA,2021/04/10,1113,1113,1113,63.93,63.93,63.93,1741,1741,1741,POINT (-91.840238 30.921314)
MD,2021/04/10,985,985,985,75.42,75.42,75.42,1306,1302,1310,POINT (-76.687282 38.946466)
MI,2021/04/10,2095,2095,2095,85.48,85.48,85.48,2451,2451,2451,POINT (-85.730977 44.874798)
AL,2021/04/11,1263,1261,1265,79.94,79.94,79.94,1580,1580,1580,POINT (-86.844516 32.756889)
AR,2021/04/11,645,645,645,64.5,64.5,64.5,1000,1000,1000,POINT (-92.439162 34.899825)
CT,2021/04/11,610,610,610,58.88,58.88,58.88,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/11,256,256,256,80,80,80,320,320,320,POINT (-77.016275 38.904785)
GA,2021/04/11,2104,2100,2108,74.93,74.54,75.32,2808,2805,2811,POINT (-83.426574 32.638481)
ID,2021/04/11,180,180,180,61.02,61.02,61.02,295,295,295,POINT (-114.659366 44.389073)
IN,2021/04/11,1472,1471,1472,67.52,65.27,69.76,2180,2150,2209,POINT (-86.2818 39.919991)
KS,2021/04/11,520,519,520,65.93,65.93,65.93,788,788,788,POINT (-98.38018 38.484729)
LA,2021/04/11,1073,1073,1073,62.09,62.09,62.09,1728,1728,1728,POINT (-91.840238 30.921314)
MD,2021/04/11,985,985,985,73.34,73.34,73.34,1343,1339,1347,POINT (-76.687282 38.946466)
MI,2021/04/11,2132,2130,2134,85.52,85.52,85.52,2493,2493,2493,POINT (-85.730977 44.874798)
AL,2021/04/12,1281,1281,1281,80.97,80.97,80.97,1582,1582,1582,POINT (-86.844516 32.756889)
AR,2021/04/12,671,671,671,66.37,66.37,66.37,1011,1011,1011,POINT (-92.439162 34.899825)
CT,2021/04/12,601,601,601,58.01,58.01,58.01,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/12,262,262,262,81.37,81.37,81.37,322,322,322,POINT (-77.016275 38.904785)
GA,2021/04/12,2121,2119,2123,75.91,75.69,76.13,2794,2792,2796,POINT (-83.426574 32.638481)
ID,2021/04/12,182,182,182,61.69,61.69,61.69,295,295,295,POINT (-114.659366 44.389073)
IN,2021/04/12,1439,1439,1439,65.98,65.98,65.98,2181,2181,2181,POINT (-86.2818 39.919991)
KS,2021/04/12,536,536,536,67.76,67.76,67.76,791,791,791,POINT (-98.38018 38.484729)
LA,2021/04/12,1075,1075,1075,61.92,61.92,61.92,1736,1736,1736,POINT (-91.840238 30.921314)
MD,2021/04/12,975,975,975,73.58,73.58,73.58,1325,1321,1329,POINT (-76.687282 38.946466)
MI,2021/04/12,2117,2117,2117,82.89,82.89,82.89,2554,2554,2554,POINT (-85.730977 44.874798)
AL,2021/04/13,1315,1315,1315,83.28,83.28,83.28,1579,1579,1579,POINT (-86.844516 32.756889)
AR,2021/04/13,695,695,695,68.74,68.74,68.74,1011,1011,1011,POINT (-92.439162 34.899825)
CT,2021/04/13,593,593,593,57.24,57.24,57.24,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/13,258,258,258,81.13,81.13,81.13,318,318,318,POINT (-77.016275 38.904785)
GA,2021/04/13,2146,2146,2147,77.18,77.18,77.18,2781,2781,2781,POINT (-83.426574 32.638481)
ID,2021/04/13,180,179,181,60.81,60.81,60.81,296,296,296,POINT (-114.659366 44.389073)
IN,2021/04/13,1572,1572,1572,71.72,71.72,71.72,2192,2192,2192,POINT (-86.2818 39.919991)
KS,2021/04/13,559,559,559,70.85,70.85,70.85,789,789,789,POINT (-98.38018 38.484729)
LA,2021/04/13,1125,1125,1125,64.66,64.66,64.66,1740,1740,1740,POINT (-91.840238 30.921314)
MD,2021/04/13,1030,1030,1030,76.81,76.81,76.81,1341,1337,1345,POINT (-76.687282 38.946466)
MI,2021/04/13,2186,2186,2186,84.24,84.24,84.24,2595,2595,2595,POINT (-85.730977 44.874798)
AL,2021/04/14,1356,1355,1357,85.77,85.77,85.77,1581,1581,1581,POINT (-86.844516 32.756889)
AR,2021/04/14,678,676,679,67.55,67.55,67.55,1003,1003,1003,POINT (-92.439162 34.899825)
CT,2021/04/14,613,613,613,59.17,59.17,59.17,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/14,272,272,272,88.03,88.03,88.03,309,309,309,POINT (-77.016275 38.904785)
GA,2021/04/14,2177,2177,2177,79.02,79.02,79.02,2755,2755,2755,POINT (-83.426574 32.638481)
ID,2021/04/14,200,200,200,67.57,67.57,67.57,296,296,296,POINT (-114.659366 44.389073)
IN,2021/04/14,1566,1566,1566,71.74,71.74,71.74,2183,2183,2183,POINT (-86.2818 39.919991)
KS,2021/04/14,578,578,578,72.61,72.61,72.61,796,796,796,POINT (-98.38018 38.484729)
LA,2021/04/14,1129,1129,1129,64.66,64.66,64.66,1746,1746,1746,POINT (-91.840238 30.921314)
MD,2021/04/14,1033,1033,1033,77.44,77.44,77.44,1334,1334,1334,POINT (-76.687282 38.946466)
MI,2021/04/14,2269,2269,2269,86.24,86.24,86.24,2631,2631,2631,POINT (-85.730977 44.874798)
AL,2021/04/15,1312,1312,1312,82.88,82.88,82.88,1583,1583,1583,POINT (-86.844516 32.756889)
AR,2021/04/15,682,682,682,68.75,68.75,68.75,992,992,992,POINT (-92.439162 34.899825)
CT,2021/04/15,608,608,608,58.69,58.69,58.69,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/15,261,261,261,80.8,80.8,80.8,323,323,323,POINT (-77.016275 38.904785)
GA,2021/04/15,2196,2194,2199,80.22,79.97,80.47,2738,2736,2740,POINT (-83.426574 32.638481)
ID,2021/04/15,204,204,204,68.92,68.92,68.92,296,296,296,POINT (-114.659366 44.389073)
IN,2021/04/15,1558,1558,1558,71.21,71.21,71.21,2188,2188,2188,POINT (-86.2818 39.919991)
KS,2021/04/15,581,581,581,73.27,73.27,73.27,793,793,793,POINT (-98.38018 38.484729)
LA,2021/04/15,1152,1141,1163,65.64,65.64,65.64,1755,1755,1755,POINT (-91.840238 30.921314)
MD,2021/04/15,1020,1020,1020,78.83,78.83,78.83,1294,1294,1294,POINT (-76.687282 38.946466)
MI,2021/04/15,2231,2231,2231,84.83,84.83,84.83,2630,2630,2630,POINT (-85.730977 44.874798)
AL,2021/04/16,1299,1298,1300,82.16,82.16,82.16,1581,1581,1581,POINT (-86.844516 32.756889)
AR,2021/04/16,688,688,689,68.51,68.51,68.51,1005,1005,1005,POINT (-92.439162 34.899825)
CT,2021/04/16,602,602,602,58.11,58.11,58.11,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/16,273,273,273,84,84,84,325,325,325,POINT (-77.016275 38.904785)
GA,2021/04/16,2160,2160,2160,79.24,79.24,79.24,2726,2726,2726,POINT (-83.426574 32.638481)
ID,2021/04/16,188,188,188,62.88,62.88,62.88,299,299,299,POINT (-114.659366 44.389073)
IN,2021/04/16,1549,1549,1549,70.89,70.89,70.89,2185,2185,2185,POINT (-86.2818 39.919991)
KS,2021/04/16,583,581,585,73.43,73.43,73.43,794,794,794,POINT (-98.38018 38.484729)
LA,2021/04/16,1114,1113,1115,63.06,62.28,63.84,1766,1758,1775,POINT (-91.840238 30.921314)
MD,2021/04/16,997,997,997,77.05,77.05,77.05,1294,1294,1294,POINT (-76.687282 38.946466)
MI,2021/04/16,2247,2246,2249,83.14,83.14,83.14,2703,2703,2703,POINT (-85.730977 44.874798)
AL,2021/04/17,1254,1254,1254,79.22,79.22,79.22,1583,1583,1583,POINT (-86.844516 32.756889)
AR,2021/04/17,663,663,663,66.77,66.77,66.77,993,993,993,POINT (-92.439162 34.899825)
CT,2021/04/17,582,582,582,56.18,56.18,56.18,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/17,271,271,271,83.38,83.38,83.38,325,325,325,POINT (-77.016275 38.904785)
GA,2021/04/17,2113,2065,2161,77.66,72.61,82.7,2721,2673,2769,POINT (-83.426574 32.638481)
ID,2021/04/17,192,192,192,64.21,64.21,64.21,299,299,299,POINT (-114.659366 44.389073)
IN,2021/04/17,1552,1518,1586,71.19,71.19,71.19,2180,2180,2180,POINT (-86.2818 39.919991)
KS,2021/04/17,556,555,558,67.95,67.95,67.95,819,819,819,POINT (-98.38018 38.484729)
LA,2021/04/17,1073,1072,1074,60.48,60.48,60.48,1774,1774,1774,POINT (-91.840238 30.921314)
MD,2021/04/17,975,975,975,74.31,74.31,74.31,1312,1312,1312,POINT (-76.687282 38.946466)
MI,2021/04/17,2199,2197,2200,84.47,82.91,86.02,2603,2581,2625,POINT (-85.730977 44.874798)
AL,2021/04/18,1230,1228,1231,77.57,77.57,77.57,1585,1585,1585,POINT (-86.844516 32.756889)
AR,2021/04/18,614,614,614,62.91,62.91,62.91,976,976,976,POINT (-92.439162 34.899825)
CT,2021/04/18,571,571,571,55.12,55.12,55.12,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/18,244,213,275,77.46,77.46,77.46,315,315,315,POINT (-77.016275 38.904785)
GA,2021/04/18,2107,2106,2108,77.01,76.88,77.14,2736,2735,2737,POINT (-83.426574 32.638481)
ID,2021/04/18,192,192,192,64.21,64.21,64.21,299,299,299,POINT (-114.659366 44.389073)
IN,2021/04/18,1461,1461,1461,67.02,66.95,67.09,2180,2179,2181,POINT (-86.2818 39.919991)
KS,2021/04/18,504,503,505,64.04,64.04,64.04,787,787,787,POINT (-98.38018 38.484729)
LA,2021/04/18,1088,1081,1096,61.15,61.15,61.15,1780,1780,1780,POINT (-91.840238 30.921314)
MD,2021/04/18,972,972,972,73.92,73.92,73.92,1315,1315,1315,POINT (-76.687282 38.946466)
MI,2021/04/18,2190,2190,2190,81.96,81.96,81.96,2672,2672,2672,POINT (-85.730977 44.874798)
AL,2021/04/19,1239,1238,1240,78.42,78.42,78.42,1580,1580,1580,POINT (-86.844516 32.756889)
AR,2021/04/19,618,616,619,63.46,63.46,63.46,973,973,973,POINT (-92.439162 34.899825)
CT,2021/04/19,572,570,575,55.26,55.26,55.26,1036,1036,1036,POINT (-72.738288 41.575155)
DC,2021/04/19,223,223,223,69.04,69.04,69.04,323,323,323,POINT (-77.016275 38.904785)
GA,2021/04/19,2138,2138,2138,77.89,77.89,77.89,2745,2745,2745,POINT (-83.426574 32.638481)
ID,2021/04/19,187,187,187,62.54,62.54,62.54,299,299,299,POINT (-114.659366 44.389073)
IN,2021/04/19,1466,1466,1466,67.59,67.59,67.59,2169,2169,2169,POINT (-86.2818 39.919991)
KS,2021/04/19,534,532,536,68.03,68.03,68.03,785,785,785,POINT (-98.38018 38.484729)
LA,2021/04/19,1100,1099,1101,61.38,61.38,61.38,1792,1792,1792,POINT (-91.840238 30.921314)
MD,2021/04/19,969,969,969,75.88,75.88,75.88,1277,1277,1277,POINT (-76.687282 38.946466)
MI,2021/04/19,2197,2197,2197,81.73,81.73,81.73,2688,2688,2688,POINT (-85.730977 44.874798)
AL,2021/04/20,1298,1296,1300,81.79,81.79,81.79,1587,1587,1587,POINT (-86.844516 32.756889)
AR,2021/04/20,677,677,677,68.04,68.04,68.04,995,995,995,POINT (-92.439162 34.899825)
CT,2021/04/20,623,623,623,60.02,60.02,60.02,1038,1038,1038,POINT (-72.738288 41.575155)
DC,2021/04/20,241,241,241,76.75,76.75,76.75,314,314,314,POINT (-77.016275 38.904785)
GA,2021/04/20,2188,2187,2189,79.42,79.29,79.55,2755,2754,2756,POINT (-83.426574 32.638481)
ID,2021/04/20,204,204,204,67.77,67.77,67.77,301,301,301,POINT (-114.659366 44.389073)
IN,2021/04/20,1541,1539,1543,70.62,70.62,70.62,2182,2182,2182,POINT (-86.2818 39.919991)
KS,2021/04/20,580,580,580,73.79,73.79,73.79,786,786,786,POINT (-98.38018 38.484729)
