state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-01-24,"66,538","66,529","66,547",76.16,76.14,76.19,"87,297","87,095","87,499"
CW,2021-01-25,"66,664","66,636","66,692",76.11,76.04,76.19,"87,508","87,306","87,710"
CW,2021-01-26,"68,459","68,454","68,464",77.82,77.80,77.83,"87,905","87,704","88,107"
CW,2021-01-27,"68,556","68,533","68,579",78.04,77.93,78.15,"87,753","87,554","87,952"
CW,2021-01-28,"68,120","68,110","68,129",77.53,77.50,77.57,"87,761","87,568","87,954"
CW,2021-01-29,"67,830","67,811","67,850",77.23,77.17,77.29,"87,762","87,575","87,949"
CW,2021-01-30,"66,165","66,133","66,198",75.90,75.79,76.01,"87,103","86,914","87,293"
CW,2021-01-31,"65,000","64,963","65,036",74.92,74.79,75.06,"86,682","86,494","86,870"
CW,2021-02-01,"64,691","64,663","64,720",74.52,74.43,74.60,"86,743","86,559","86,927"
CW,2021-02-02,"66,161","66,154","66,168",76.01,75.99,76.03,"86,976","86,795","87,157"
CW,2021-02-03,"66,236","66,180","66,291",76.24,76.05,76.42,"86,816","86,628","87,004"
CW,2021-02-04,"65,966","65,941","65,992",75.91,75.83,75.99,"86,826","86,645","87,007"
CW,2021-02-05,"65,766","65,755","65,776",75.76,75.73,75.79,"86,724","86,547","86,900"
CW,2021-02-06,"64,614","64,604","64,623",74.87,74.84,74.90,"86,226","86,056","86,396"
CW,2021-02-07,"63,048","63,042","63,053",73.11,72.78,73.44,"86,174","86,009","86,340"
CW,2021-02-08,"62,814","62,796","62,832",72.84,72.51,73.17,"86,175","86,010","86,340"
CW,2021-02-09,"64,682","64,672","64,693",74.58,74.26,74.91,"86,657","86,495","86,819"
CW,2021-02-10,"65,167","65,144","65,190",75.19,74.88,75.51,"86,594","86,439","86,749"
CW,2021-02-11,"64,602","64,584","64,621",74.72,74.43,75.01,"86,391","86,248","86,534"
CW,2021-02-12,"64,170","64,155","64,185",74.26,74.01,74.52,"86,330","86,202","86,457"
CW,2021-02-13,"62,950","62,899","63,001",73.17,72.90,73.44,"85,952","85,835","86,069"
CW,2021-02-14,"61,193","60,998","61,387",71.19,70.51,71.87,"85,886","85,673","86,099"
CW,2021-02-15,"60,986","60,956","61,015",71.42,71.18,71.65,"85,324","85,214","85,434"
CW,2021-02-16,"62,309","62,288","62,329",72.65,72.39,72.91,"85,692","85,564","85,820"
CW,2021-02-17,"62,970","62,893","63,047",73.42,73.03,73.81,"85,698","85,534","85,863"
CW,2021-02-18,"62,840","62,814","62,865",73.27,72.95,73.59,"85,712","85,554","85,870"
CW,2021-02-19,"62,616","62,579","62,654",73.08,72.74,73.42,"85,613","85,449","85,777"
CW,2021-02-20,"61,301","61,248","61,354",71.75,71.37,72.12,"85,374","85,195","85,553"
CW,2021-02-21,"59,917","59,858","59,975",70.26,69.86,70.67,"85,203","85,011","85,395"
CW,2021-02-22,"60,085","59,997","60,173",70.54,70.19,70.89,"85,115","84,899","85,331"
CW,2021-02-23,"62,143","61,796","62,490",72.48,71.21,73.75,"85,674","85,214","86,134"
AK,2021-01-24,69,69,69,57.50,57.50,57.50,120,120,120
AL,2021-01-24,"1,492","1,492","1,492",92.50,92.50,92.50,"1,613","1,609","1,617"
AR,2021-01-24,753,753,753,68.85,68.85,68.85,"1,037","1,037","1,037"
AZ,2021-01-24,"1,625","1,625","1,625",72.13,72.13,72.13,"2,253","2,253","2,253"
CA,2021-01-24,"7,700","7,700","7,700",90.41,90.41,90.41,"8,517","8,517","8,517"
CO,2021-01-24,797,797,797,60.06,60.06,60.06,"1,327","1,327","1,327"
CT,2021-01-24,635,635,635,60.42,60.42,60.42,"1,051","1,051","1,051"
DC,2021-01-24,269,269,269,86.50,86.50,86.50,311,311,311
DE,2021-01-24,157,157,157,81.77,81.77,81.77,192,192,192
FL,2021-01-24,"5,233","5,233","5,233",81.61,81.61,81.61,"6,412","6,412","6,412"
GA,2021-01-24,"2,543","2,543","2,543",91.72,91.72,91.72,"2,765","2,765","2,765"
HI,2021-01-24,146,146,146,64.89,64.89,64.89,225,225,225
IA,2021-01-24,423,423,423,62.85,62.85,62.85,673,673,673
ID,2021-01-24,197,197,197,66.78,66.78,66.78,295,295,295
IL,2021-01-24,"2,101","2,101","2,101",60.15,60.15,60.15,"3,493","3,493","3,493"
IN,2021-01-24,"1,467","1,467","1,467",68.62,68.62,68.62,"2,138","2,138","2,138"
KS,2021-01-24,694,694,694,87.74,87.74,87.74,791,791,791
KY,2021-01-24,"1,198","1,198","1,198",67.99,67.99,67.99,"1,762","1,762","1,762"
LA,2021-01-24,"1,399","1,399","1,399",77.34,77.34,77.34,"1,809","1,809","1,809"
MA,2021-01-24,"1,157","1,157","1,157",78.92,78.92,78.92,"1,466","1,466","1,466"
MD,2021-01-24,"1,022","1,022","1,022",77.72,77.72,77.72,"1,315","1,315","1,315"
ME,2021-01-24,237,237,237,71.30,71.30,71.30,331,331,331
MI,2021-01-24,"1,881","1,881","1,881",72.37,72.37,72.37,"2,599","2,599","2,599"
MN,2021-01-24,599,599,599,67.68,67.68,67.68,885,885,885
MS,2021-01-24,701,701,701,81.42,81.42,81.42,861,861,861
MT,2021-01-24,124,124,124,58.49,58.49,58.49,212,212,212
NJ,2021-01-24,"1,514","1,514","1,514",51.87,51.87,51.87,"2,919","2,919","2,919"
NV,2021-01-24,743,743,743,78.54,78.54,78.54,946,946,946
AK,2021-01-25,74,74,74,59.20,59.20,59.20,125,125,125
AL,2021-01-25,"1,516","1,516","1,516",94.04,94.04,94.04,"1,612","1,609","1,615"
AR,2021-01-25,773,773,773,69.77,69.77,69.77,"1,042","1,042","1,042"
