state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/05/06,59902,59817,59987,71.64,71.48,71.81,83613,83489,83737,
CW,2021/05/07,59270,59197,59343,71.27,71.22,71.32,83166,83055,83277,
CW,2021/05/08,57692,57617,57766,69.56,69.46,69.66,82940,82830,83049,
CW,2021/05/09,56399,56316,56482,67.98,67.74,68.23,82960,82840,83079,
CW,2021/05/10,56295,56225,56365,68.04,67.76,68.31,82744,82643,82845,
CW,2021/05/11,58620,58542,58698,70.45,70.14,70.75,83210,83099,83320,
CW,2021/05/12,59230,59133,59328,71.06,70.71,71.41,83353,83239,83467,
CW,2021/05/13,58851,58782,58921,70.65,70.37,70.93,83295,83189,83401,
CW,2021/05/14,58158,58083,58232,69.88,69.6,70.16,83227,83127,83327,
CW,2021/05/15,56993,56910,57076,68.79,68.47,69.1,82857,82750,82964,
CW,2021/05/16,55615,55542,55688,67.28,67.01,67.54,82664,82578,82749,
CW,2021/05/17,55949,55905,55993,67.69,67.53,67.85,82654,82591,82716,
CW,2021/05/18,58321,58280,58362,70.11,69.94,70.28,83188,83119,83257,
CW,2021/05/19,59130,59053,59206,70.98,70.72,71.25,83304,83233,83374,
CW,2021/05/20,58912,58828,58995,70.87,70.58,71.16,83132,83053,83211,
CW,2021/05/21,58346,58282,58410,70.1,69.83,70.37,83235,83135,83335,
CW,2021/05/22,57177,57108,57245,69.14,68.88,69.41,82700,82613,82786,
CW,2021/05/23,55156,55077,55234,67.05,66.8,67.3,82263,82162,82364,
CW,2021/05/24,55559,55486,55633,67.6,67.35,67.85,82189,82075,82303,
CW,2021/05/25,57935,57864,58005,70.03,69.83,70.23,82731,82637,82826,
CW,2021/05/26,58566,58499,58634,70.66,70.48,70.84,82888,82797,82978,
CW,2021/05/27,58510,58445,58574,70.53,70.33,70.73,82961,82857,83065,
CW,2021/05/28,57711,57607,57814,69.88,69.61,70.15,82588,82514,82662,
CW,2021/05/29,55967,55902,56032,68.1,67.95,68.26,82181,82099,82264,
CW,2021/05/30,54241,54160,54323,65.95,65.71,66.19,82251,82152,82350,
CW,2021/05/31,53541,53444,53638,65.08,64.78,65.38,82270,82159,82382,
CW,2021/06/01,54299,54237,54360,66.09,65.98,66.19,82168,82093,82244,
CW,2021/06/02,56877,56791,56963,68.94,68.6,69.29,82502,82341,82662,
CW,2021/06/03,57864,57745,57983,70.17,69.68,70.65,82470,82271,82668,
CW,2021/06/04,57650,57392,57909,69.4,68.41,70.39,83077,82734,83420,
CW,2021/06/05,56537,56002,57072,68.39,66.31,70.48,82669,81973,83365,
AL,2021/05/06,1329,1329,1329,83.74,83.74,83.74,1587,1587,1587,POINT (-86.844516 32.756889)
AR,2021/05/06,672,672,672,66.93,66.93,66.93,1004,1004,1004,POINT (-92.439162 34.899825)
CA,2021/05/06,4686,4627,4745,70.21,70.21,70.21,6674,6588,6760,POINT (-119.662127 37.211164)
CT,2021/05/06,581,581,581,56.41,56.41,56.41,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/06,257,257,257,81.07,81.07,81.07,317,317,317,POINT (-77.016275 38.904785)
GA,2021/05/06,2189,2189,2189,80.18,80.18,80.18,2730,2730,2730,POINT (-83.426574 32.638481)
ID,2021/05/06,211,211,211,71.28,71.28,71.28,296,296,296,POINT (-114.659366 44.389073)
IN,2021/05/06,1711,1711,1711,69.75,69.75,69.75,2453,2453,2453,POINT (-86.2818 39.919991)
KS,2021/05/06,581,581,581,72.53,72.53,72.53,801,801,801,POINT (-98.38018 38.484729)
LA,2021/05/06,1081,1081,1081,60.63,60.63,60.63,1783,1783,1783,POINT (-91.840238 30.921314)
MD,2021/05/06,954,954,954,74.94,74.94,74.94,1273,1273,1273,POINT (-76.687282 38.946466)
MI,2021/05/06,2215,2215,2215,84,84,84,2637,2637,2637,POINT (-85.730977 44.874798)
AL,2021/05/07,1330,1330,1330,83.39,83.39,83.39,1595,1595,1595,POINT (-86.844516 32.756889)
AR,2021/05/07,676,676,676,67,67,67,1009,1009,1009,POINT (-92.439162 34.899825)
CA,2021/05/07,4667,4608,4726,69.98,69.46,70.5,6669,6583,6755,POINT (-119.662127 37.211164)
CT,2021/05/07,572,572,572,55.53,55.53,55.53,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/07,259,259,259,78.48,78.48,78.48,330,330,330,POINT (-77.016275 38.904785)
GA,2021/05/07,2206,2206,2206,80.75,80.75,80.75,2732,2732,2732,POINT (-83.426574 32.638481)
ID,2021/05/07,206,206,206,70.07,70.07,70.07,294,294,294,POINT (-114.659366 44.389073)
IN,2021/05/07,1529,1529,1529,68.23,68.23,68.23,2241,2241,2241,POINT (-86.2818 39.919991)
KS,2021/05/07,572,572,572,72.22,72.22,72.22,792,792,792,POINT (-98.38018 38.484729)
LA,2021/05/07,1044,1043,1045,59.15,59.15,59.15,1765,1765,1765,POINT (-91.840238 30.921314)
MD,2021/05/07,946,946,946,73.79,73.79,73.79,1282,1282,1282,POINT (-76.687282 38.946466)
