fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
36047,"Kings County, NY",NY,Region 2,03/18/2021 12:00:00 AM,7318,285.87,229782,-0.096,144,5.625,9452,0.333,0.057,8997,155484,6073.824,0.002,-0.041,438,10.146,-0.029,196,4.54,0.278,0.729,0.009,0.133,-0.006,0.803,-0.036,0.243,-0.028,0.268,-0.004,0.045,-0.009
12086,"Miami-Dade County, FL",FL,Region 4,03/18/2021 12:00:00 AM,7228,266.035,430942,-0.06,91,3.349,5710,-0.157,0.097,12208,129022,4748.798,0,-0.048,576,9.444,0.036,199,3.263,0.165,0.844,0.016,0.095,0.003,0.847,0.034,0.174,-0.006,0.291,-0.003,0.065,-0.004
36081,"Queens County, NY",NY,Region 2,03/18/2021 12:00:00 AM,7115,315.681,229594,-0.061,105,4.659,9102,-0.245,0.08,11951,143165,6351.997,0.006,-0.101,504,13.301,0.084,142,3.747,-0.074,0.814,-0.011,0.178,0.005,0.675,0.014,0.325,-0.002,0.417,0.001,0.14,0
48201,"Harris County, TX",TX,Region 6,03/18/2021 12:00:00 AM,5497,116.627,368213,-0.126,161,3.416,5562,-0.148,0.075,3310,70871,1503.631,-0.005,-0.143,874,7.125,0.039,700,5.706,0.009,0.816,-0.006,0.099,-0.006,0.836,-0.013,0.215,-0.017,0.426,-0.025,0.082,-0.002
17031,"Cook County, IL",IL,Region 5,03/18/2021 12:00:00 AM,4670,90.676,485771,0.095,50,0.971,9544,-0.351,0.032,3898,124237,2412.26,0.003,0.04,406,2.841,0.075,1187,8.306,0.035,0.699,0.006,0.034,-0.001,0.632,-0.006,0.064,0.001,0.258,-0.003,0.019,-0.003
6037,"Los Angeles County, CA",CA,Region 9,03/18/2021 12:00:00 AM,4624,46.06,1212648,-0.53,347,3.456,22666,-0.356,0.017,3293,308056,3068.56,-0.004,0.129,782,4.42,-0.033,901,5.092,0.181,0.719,-0.008,0.052,-0.013,0.711,-0.015,0.112,-0.035,0.274,-0.017,0.044,-0.015
36103,"Suffolk County, NY",NY,Region 2,03/18/2021 12:00:00 AM,4557,308.614,173321,0.079,40,2.709,3185,0,0.053,3281,59936,4059.052,0,-0.049,307,10.363,0.065,172,5.806,0.803,0.768,0.023,0.131,0.005,0.67,0.028,0.191,-0.017,0.272,0.01,0.092,-0.009
36059,"Nassau County, NY",NY,Region 2,03/18/2021 12:00:00 AM,4534,334.138,159401,0.047,26,1.916,3000,-0.333,0.055,3753,67118,4946.335,0,-0.077,288,9.14,0.263,32,1.016,-0.135,0.734,0.012,0.112,0.001,0.588,0.008,0.187,0,0.26,-0.044,0.074,-0.006
12011,"Broward County, FL",FL,Region 4,03/18/2021 12:00:00 AM,4216,215.898,206185,-0.048,52,2.663,2572,-0.416,0.099,5848,63301,3241.587,-0.005,-0.041,452,10.031,-0.008,132,2.929,-0.186,0.788,0.004,0.106,-0.006,0.802,-0.01,0.212,0.011,0.369,0.001,0.09,-0.003
36005,"Bronx County, NY",NY,Region 2,03/18/2021 12:00:00 AM,4032,284.303,155544,-0.186,87,6.135,6091,0.036,0.066,4863,72757,5130.21,-0.004,-0.075,286,7.248,-0.318,21,0.532,-0.666,0.736,-0.018,0.127,-0.018,0.819,-0.026,0.319,-0.039,0.294,-0.012,0.089,-0.013
