fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,06/05/2022 12:00:00 AM,0,,0,,0,,0,,0.231,9,124,,0.167,0.278,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,06/05/2022 12:00:00 AM,39,69.806,15978,-0.188,0,0,216,,0.18,28,216,386.619,0.08,-0.278,1.447,0.802,2.331,3.328,1.844,0.352,0.682,0.001,0.011,0.002,0.816,-0.026,0.012,-0.012,,,,,0.446,0.721
1003,"Baldwin County, AL",AL,4,06/05/2022 12:00:00 AM,319,142.899,56648,0.07,0,0,683,-1,0.191,153,872,390.622,0.042,-0.191,14.09,2.069,0.471,5.444,0.799,0.003,0.744,-0.003,0.011,0.003,0.751,0.001,0.013,0.009,,,,,0.514,0.85
1005,"Barbour County, AL",AL,4,06/05/2022 12:00:00 AM,19,76.967,5714,5.333,0,0,99,-1,0.07,3,81,328.121,0.049,-0.147,3.554,4.689,1.661,0,0,,0.758,-0.003,0.025,0.01,0.837,0.02,0.029,0.02,,,,,0.458,0.726
1007,"Bibb County, AL",AL,4,06/05/2022 12:00:00 AM,21,93.775,6512,-0.045,0,0,105,,0.267,3,72,321.515,0.224,-0.41,1.104,1.38,0.043,2.207,2.76,0.243,0.762,-0.025,0.015,0.006,0.834,0.006,0.014,0.004,,,,,0.349,0.619
1009,"Blount County, AL",AL,4,06/05/2022 12:00:00 AM,23,39.774,15084,0.045,1,1.729,244,,0.162,23,219,378.722,0.064,-0.192,2.85,1.38,0.043,5.7,2.76,0.243,0.762,-0.025,0.015,0.006,0.834,0.006,0.014,0.004,,,,,0.32,0.543
1011,"Bullock County, AL",AL,4,06/05/2022 12:00:00 AM,3,29.7,2337,-0.5,0,0,54,,0.124,13,129,1277.101,-0.029,-0.168,0.262,0.802,2.331,0.602,1.844,0.352,0.682,0.001,0.011,0.002,0.816,-0.026,0.012,-0.012,,,,,0.545,0.818
1013,"Butler County, AL",AL,4,06/05/2022 12:00:00 AM,11,56.561,5094,0.1,0,0,129,,0.16,7,33,169.683,0.046,-0.431,0,0,,0,0,,0.413,0.02,0,0,0.571,0,0,0,,,,,0.397,0.658
1015,"Calhoun County, AL",AL,4,06/05/2022 12:00:00 AM,46,40.491,32604,0,0,0,628,,0.111,26,316,278.157,0.018,0.093,9.389,3.948,3.55,22.86,9.614,0.385,0.895,0.023,0.011,-0.001,0.838,0.077,0.042,0.036,,,,,0.473,0.81
1017,"Chambers County, AL",AL,4,06/05/2022 12:00:00 AM,18,54.129,8553,0.059,0,0,162,,0.102,9,87,261.623,-0.004,-0.163,1.298,2.899,3.092,1.622,3.623,0.181,0.703,0.015,0.013,0.006,0.846,0.025,0.016,-0.007,,,,,0.317,0.514
1019,"Cherokee County, AL",AL,4,06/05/2022 12:00:00 AM,12,45.809,5161,0,0,0,86,,0.138,1,39,148.878,0.07,-0.391,0.53,0.96,0.008,1.059,1.919,-0.516,0.615,-0.074,0.007,0,0.756,-0.075,0,0,,,,,0.31,0.535
1021,"Chilton County, AL",AL,4,06/05/2022 12:00:00 AM,14,31.512,11172,-0.263,0,0,207,,0.096,9,120,270.1,-0.008,-0.348,2.19,1.38,0.043,4.379,2.76,0.243,0.762,-0.025,0.015,0.006,0.834,0.006,0.014,0.004,,,,,0.366,0.665
1023,"Choctaw County, AL",AL,4,06/05/2022 12:00:00 AM,3,23.83,2061,-0.625,0,0,37,,0,1,12,95.321,-0.154,-0.143,0.433,1.023,-0.239,0.072,0.171,-0.662,0.576,-0.028,0.004,-0.001,0.837,0.042,0,-0.049,,,,,0.668,0.95
1025,"Clarke County, AL",AL,4,06/05/2022 12:00:00 AM,8,33.867,7172,0,0,0,101,,0.093,4,63,266.701,0.057,0.8,1.491,2.069,0.471,0.576,0.799,0.003,0.744,-0.003,0.011,0.003,0.751,0.001,0.013,0.009,,,,,0.514,0.801
1027,"Clay County, AL",AL,4,06/05/2022 12:00:00 AM,6,45.334,4115,-0.25,0,0,82,,0.172,3,37,279.562,0.07,-0.479,0.127,0.568,,0,0,-1,0.502,-0.005,0.002,-0.002,0.642,0.106,0,-0.014,,,,,0.422,0.69
1029,"Cleburne County, AL",AL,4,06/05/2022 12:00:00 AM,1,6.707,3573,-0.75,0,0,69,,0.067,1,19,127.431,0.027,-0.441,1.232,3.948,3.55,3,9.614,0.385,0.895,0.023,0.011,-0.001,0.838,0.077,0.042,0.036,,,,,0.29,0.526
