fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
17031,"Cook County, IL",IL,5,05/05/2021 12:00:00 AM,7099,10465.643,539005,-0.029,81,194.321,10008,0.012,0.043,6777,159639,3099.646,-0.003,-0.022,696,4.877,-0.07,1129,7.912,-0.049,0.73,-0.002,0.065,-0.002,0.687,0.008,0.132,0.004,0.275,0.002,0.044,0.004
12086,"Miami-Dade County, FL",FL,4,05/05/2021 12:00:00 AM,6147,17944.599,487544,-0.161,67,228.456,6207,-0.173,0.091,10059,122156,4496.088,-0.014,-0.078,523,8.566,0.015,169,2.768,-0.027,0.831,-0.011,0.083,-0.008,0.792,0.006,0.127,-0.014,0.265,-0.009,0.045,-0.004
26163,"Wayne County, MI",MI,5,05/05/2021 12:00:00 AM,4248,9006.41,157553,-0.3,120,269.015,4706,0.143,0.125,4789,44472,2542.212,-0.017,-0.176,576,13.464,-0.146,181,4.231,0.086,0.864,0.01,0.165,-0.029,0.849,-0.007,0.335,-0.028,0.39,-0.021,0.14,-0.021
4013,"Maricopa County, AZ",AZ,9,05/05/2021 12:00:00 AM,3770,12030.818,539632,0.129,42,220.47,9889,-0.288,0.054,3617,67204,1498.279,0,-0.071,303,3.098,0.036,613,6.267,-0.023,0.668,0.007,0.029,0.001,0.518,-0.004,0.072,0.005,0.294,0.001,0.038,0.004
12011,"Broward County, FL",FL,4,05/05/2021 12:00:00 AM,3687,12207.532,238386,-0.16,50,150.35,2936,-0.315,0.092,5256,61943,3172.045,-0.014,-0.031,395,8.485,-0.181,99,2.127,0.077,0.782,-0.017,0.098,-0.012,0.865,0.012,0.216,0.01,0.374,0.008,0.089,-0.001
36047,"Kings County, NY",NY,2,05/05/2021 12:00:00 AM,3096,10721.656,274464,-0.272,92,398.804,10209,0,0.029,3745,133475,5214.065,-0.007,-0.073,202,4.65,-0.316,45,1.036,-0.382,0.715,0.004,0.086,-0.014,0.766,0,0.186,-0.004,0.223,0,0.032,-0.002
53033,"King County, WA",WA,10,05/05/2021 12:00:00 AM,2910,4610.433,103863,0.042,12,67.65,1524,0.333,0.051,1800,49374,2191.69,0.004,-0.025,124,2.876,-0.21,284,6.587,-0.055,0.754,0.001,0.042,-0.001,0.591,-0.012,0.105,-0.006,0.259,0.001,0.042,0.005
26125,"Oakland County, MI",MI,5,05/05/2021 12:00:00 AM,2747,8960.038,112680,-0.282,41,176.688,2222,0.206,0.096,2369,28984,2304.737,-0.005,-0.227,419,11.283,-0.209,69,1.858,-0.249,0.807,0.002,0.128,-0.046,0.834,0.004,0.233,-0.044,0.274,-0.013,0.086,-0.003
12057,"Hillsborough County, FL",FL,4,05/05/2021 12:00:00 AM,2613,9300.27,136897,-0.153,31,117.19,1725,0.148,0.066,1835,31055,2109.761,-0.011,0.031,329,8.039,-0.096,170,4.154,-0.026,0.823,0,0.064,-0.001,0.784,-0.004,0.105,0.004,0.289,0.007,0.054,0.001
36081,"Queens County, NY",NY,2,05/05/2021 12:00:00 AM,2446,12055.196,271707,-0.318,86,433.479,9770,0.075,0.035,4500,135424,6008.542,-0.01,-0.021,198,5.232,-0.307,114,3.012,-0.079,0.744,-0.049,0.083,-0.024,0.58,-0.041,0.181,-0.042,0.351,-0.011,0.084,-0.013
