state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-19,"75,703","75,395","76,011",11.07,10.57,11.57,"684,019","679,737","688,301"
CW,2020-07-20,"72,787","72,629","72,946",10.64,10.24,11.05,"683,788","679,881","687,695"
CW,2020-07-21,"74,449","74,261","74,637",10.84,10.42,11.27,"686,523","682,493","690,553"
CW,2020-07-22,"74,037","73,820","74,254",10.72,10.39,11.06,"690,362","687,506","693,218"
CW,2020-07-23,"72,144","71,906","72,383",10.36,10.07,10.66,"696,096","693,931","698,261"
CW,2020-07-24,"69,788","69,541","70,035",10.12,9.81,10.43,"689,850","687,561","692,138"
CW,2020-07-25,"69,207","68,924","69,490",10.08,9.75,10.41,"686,699","684,456","688,942"
CW,2020-07-26,"69,019","68,647","69,391",10.10,9.69,10.51,"683,263","680,795","685,731"
CW,2020-07-27,"69,742","69,446","70,038",10.20,9.86,10.54,"683,952","681,799","686,104"
CW,2020-07-28,"70,968","70,766","71,170",10.35,10.13,10.58,"685,377","683,970","686,785"
CW,2020-07-29,"69,778","69,504","70,052",10.19,9.90,10.48,"684,834","683,255","686,414"
CW,2020-07-30,"68,604","68,361","68,846",9.97,9.72,10.23,"687,780","686,413","689,148"
CW,2020-07-31,"67,455","67,228","67,682",9.84,9.60,10.09,"685,271","683,880","686,662"
CW,2020-08-01,"66,005","65,744","66,265",9.67,9.38,9.97,"682,342","680,516","684,169"
CW,2020-08-02,"65,863","65,631","66,095",9.69,9.42,9.96,"679,695","678,011","681,379"
CW,2020-08-03,"65,877","65,684","66,070",9.69,9.48,9.91,"679,511","678,255","680,768"
CW,2020-08-04,"66,199","66,007","66,391",9.71,9.49,9.93,"681,664","680,318","683,010"
CW,2020-08-05,"65,221","65,067","65,374",9.52,9.34,9.70,"684,910","683,750","686,069"
