state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-24,"47,521","46,999","48,043",6.43,6.25,6.61,"705,173","702,374","707,972"
CW,2020-08-25,"47,840","47,331","48,349",6.43,6.28,6.58,"708,902","706,307","711,497"
CW,2020-08-26,"46,859","46,350","47,369",6.28,6.07,6.50,"714,590","711,949","717,231"
CW,2020-08-27,"45,757","45,278","46,236",6.16,5.97,6.36,"717,176","714,512","719,839"
CW,2020-08-28,"44,663","44,183","45,142",6.04,5.61,6.47,"714,376","711,948","716,803"
CW,2020-08-29,"43,452","42,960","43,945",5.88,5.43,6.34,"713,257","710,621","715,894"
CW,2020-08-30,"43,202","42,695","43,708",5.87,5.37,6.37,"711,159","708,006","714,311"
CW,2020-08-31,"43,352","42,898","43,807",5.90,5.50,6.30,"711,177","709,013","713,340"
CW,2020-09-01,"44,708","44,202","45,213",6.05,5.56,6.53,"715,485","713,397","717,574"
CW,2020-09-02,"43,780","43,462","44,098",5.89,5.74,6.04,"718,934","717,383","720,486"
CW,2020-09-03,"42,967","42,474","43,461",5.81,5.24,6.38,"715,834","714,323","717,345"
CW,2020-09-04,"41,496","41,069","41,922",5.61,5.11,6.11,"714,758","713,211","716,305"
CW,2020-09-05,"40,584","40,135","41,033",5.51,4.98,6.04,"712,944","711,144","714,744"
CW,2020-09-06,"39,867","39,408","40,326",5.45,4.89,6.01,"708,325","706,040","710,611"
CW,2020-09-07,"40,144","39,694","40,594",5.48,4.95,6.02,"709,302","707,471","711,132"
CW,2020-09-08,"40,809","40,382","41,236",5.57,5.07,6.07,"710,522","708,983","712,061"
CW,2020-09-09,"40,836","40,424","41,248",5.56,5.30,5.82,"714,901","713,299","716,503"
CW,2020-09-10,"39,441","39,072","39,811",5.35,5.24,5.47,"715,922","714,431","717,413"
CW,2020-09-11,"38,244","37,812","38,677",5.19,4.93,5.45,"716,948","715,431","718,466"
CW,2020-09-12,"37,431","36,945","37,918",5.10,4.73,5.47,"714,091","712,345","715,836"
CW,2020-09-13,"37,028","36,551","37,505",5.09,4.73,5.45,"708,066","706,133","709,999"
CW,2020-09-14,"37,534","37,070","37,998",5.13,4.81,5.46,"712,377","710,752","714,002"
CW,2020-09-15,"37,935","37,491","38,378",5.19,4.93,5.46,"711,317","709,840","712,795"
CW,2020-09-16,"37,145","36,720","37,570",5.08,4.93,5.23,"711,836","710,241","713,431"
CW,2020-09-17,"35,805","35,330","36,280",4.86,4.56,5.17,"712,842","711,361","714,323"
CW,2020-09-18,"35,487","35,000","35,974",4.82,4.49,5.14,"712,829","711,498","714,160"
CW,2020-09-19,"35,023","34,509","35,537",4.78,4.38,5.18,"709,759","708,034","711,485"
CW,2020-09-20,"34,600","34,095","35,106",4.74,4.36,5.13,"707,316","705,465","709,166"
CW,2020-09-21,"35,601","35,133","36,069",4.88,4.60,5.15,"707,305","706,011","708,598"
CW,2020-09-22,"36,645","36,187","37,104",4.99,4.83,5.14,"712,325","710,913","713,738"
CW,2020-09-23,"36,191","35,688","36,694",4.91,4.60,5.21,"713,135","711,714","714,557"
CW,2020-09-24,"35,901","35,348","36,454",4.85,4.41,5.29,"716,403","713,634","719,172"
DC,2020-08-24,137,137,137,5.03,5.03,5.03,"2,725","2,725","2,725"
DC,2020-08-25,123,123,123,4.47,4.47,4.47,"2,752","2,752","2,752"
DC,2020-08-26,124,124,124,4.52,4.52,4.52,"2,742","2,742","2,742"
DC,2020-08-27,125,125,125,4.61,4.61,4.61,"2,710","2,710","2,710"
DC,2020-08-28,130,130,130,4.76,4.76,4.76,"2,729","2,729","2,729"
DC,2020-08-29,116,116,116,4.08,4.08,4.08,"2,840","2,840","2,840"
DC,2020-08-30,119,119,119,4.42,4.42,4.42,"2,693","2,569","2,817"
DC,2020-08-31,108,108,108,3.93,3.93,3.93,"2,746","2,746","2,746"
