fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,08/15/2022 12:00:00 AM,0,,0,,0,,0,,0.17,3,35,,0.142,0,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,08/15/2022 12:00:00 AM,118,211.208,17723,-0.139,1,1.79,222,0,0.273,110,357,638.995,-0.063,-0.073,5.209,2.884,-0.256,8.392,4.646,-0.008,0.703,0.019,0.039,-0.008,0.852,-0.021,0.051,-0.013,,,,,0.449,0.726
1003,"Baldwin County, AL",AL,4,08/15/2022 12:00:00 AM,536,240.107,63022,0.033,2,0.896,693,-0.5,0.178,226,1148,514.259,-0.049,-0.219,44.831,6.546,0.001,1.281,0.187,3.004,0.77,0.005,0.049,-0.002,0.818,0.042,0.065,-0.011,,,,,0.52,0.861
1005,"Barbour County, AL",AL,4,08/15/2022 12:00:00 AM,71,287.612,6453,-0.041,0,0,101,-1,0.272,30,124,502.309,0.056,-0.046,5.864,7.864,0.011,0.178,0.238,-0.596,0.77,0.013,0.074,0.008,0.852,0.031,0.078,0.028,,,,,0.465,0.733
1007,"Bibb County, AL",AL,4,08/15/2022 12:00:00 AM,74,330.446,7070,0.51,0,0,105,,0.347,39,110,491.203,0.049,-0.191,3.781,4.744,0.065,2.081,2.61,0.11,0.827,0.008,0.045,0.001,0.877,0.012,0.076,0.016,,,,,0.357,0.624
1009,"Blount County, AL",AL,4,08/15/2022 12:00:00 AM,114,197.143,16209,0.175,1,1.729,251,-0.667,0.305,98,333,575.866,0.005,0.11,9.764,4.744,0.065,5.373,2.61,0.11,0.827,0.008,0.045,0.001,0.877,0.012,0.076,0.016,,,,,0.323,0.547
1011,"Bullock County, AL",AL,4,08/15/2022 12:00:00 AM,29,287.1,2660,2.625,0,0,54,,0.307,28,87,861.301,0.096,-0.155,0.942,2.884,-0.256,1.517,4.646,-0.008,0.703,0.019,0.039,-0.008,0.852,-0.021,0.051,-0.013,,,,,0.555,0.83
1013,"Butler County, AL",AL,4,08/15/2022 12:00:00 AM,77,395.928,5684,0.283,0,0,129,,0.431,43,120,617.03,0.004,0.043,2,7,1,0,0,,0.365,-0.005,0.025,0.015,0.306,0.041,0,0,,,,,0.402,0.665
1015,"Calhoun County, AL",AL,4,08/15/2022 12:00:00 AM,263,231.504,35055,0.1,1,0.88,640,0,0.308,146,460,404.912,-0.018,-0.154,15.104,7.255,-0.051,22.043,10.588,0.286,0.871,-0.003,0.054,0.002,0.876,0.099,0.076,0.025,,,,,0.479,0.817
1017,"Chambers County, AL",AL,4,08/15/2022 12:00:00 AM,108,324.773,9608,-0.036,0,0,165,,0.214,19,108,324.773,-0.003,-0.39,3.461,7.577,-0.431,2.487,5.446,-0.21,0.774,0.022,0.094,0.007,0.861,0.006,0.135,-0.001,,,,,0.324,0.52
1019,"Cherokee County, AL",AL,4,08/15/2022 12:00:00 AM,69,263.399,5650,0.302,0,0,87,,0.324,39,112,427.546,0.035,0.258,2.825,5.259,-0.177,3.531,6.574,0.824,0.66,0.004,0.038,-0.01,0.774,-0.04,0.077,-0.02,,,,,0.315,0.544
1021,"Chilton County, AL",AL,4,08/15/2022 12:00:00 AM,85,191.321,11935,0.118,0,0,212,,0.251,66,246,553.705,-0.027,0.038,7.502,4.744,0.065,4.128,2.61,0.11,0.827,0.008,0.045,0.001,0.877,0.012,0.076,0.016,,,,,0.369,0.668
1023,"Choctaw County, AL",AL,4,08/15/2022 12:00:00 AM,5,39.717,2152,0.667,0,0,37,,0.125,1,13,103.265,-0.018,-0.606,1.154,2.692,-0.521,0.216,0.505,-0.772,0.609,0.035,0.026,-0.008,0.796,0.014,0.08,-0.018,,,,,0.675,0.95
1025,"Clarke County, AL",AL,4,08/15/2022 12:00:00 AM,85,359.834,7813,0.977,1,4.233,104,0,0.151,25,90,381.001,-0.17,-0.338,4.744,6.546,0.001,0.136,0.187,3.004,0.77,0.005,0.049,-0.002,0.818,0.042,0.065,-0.011,,,,,0.517,0.805
1027,"Clay County, AL",AL,4,08/15/2022 12:00:00 AM,34,256.895,4508,-0.306,1,7.556,84,,0.277,32,106,800.907,-0.051,0.309,2.039,9.143,1.303,0.892,4,,0.535,-0.021,0.024,-0.01,0.371,-0.157,0.079,-0.036,,,,,0.428,0.701
1029,"Cleburne County, AL",AL,4,08/15/2022 12:00:00 AM,19,127.431,3768,-0.136,0,0,69,,0.182,20,67,449.363,-0.251,-0.152,1.982,7.255,-0.051,2.893,10.588,0.286,0.871,-0.003,0.054,0.002,0.876,0.099,0.076,0.025,,,,,0.292,0.528
1031,"Coffee County, AL",AL,4,08/15/2022 12:00:00 AM,187,357.266,15299,0.016,0,0,237,-1,0.37,93,242,462.344,-0.036,-0.032,12.433,7.864,0.011,0.377,0.238,-0.596,0.77,0.013,0.074,0.008,0.852,0.031,0.078,0.028,,,,,0.478,0.806
