fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,08/15/2021 12:00:00 AM,0,,0,,0,,0,,0.144,80,558,,0.01,0.646,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,08/15/2021 12:00:00 AM,280,501.172,8025,0.538,0,0,114,,0.253,268,1002,1793.481,-0.033,0.254,61,69.318,0.151,42,47.727,2.818,0.813,0,0.266,0.133,1,0,0.738,0.429,0.679,0.446,0.429,0.339,0.275,0.561
1003,"Baldwin County, AL",AL,4,08/15/2021 12:00:00 AM,1996,894.129,29094,0.175,17,7.615,347,16,0.312,1630,5019,2248.313,-0.016,-0.095,138,37.097,0.122,32,8.602,-0.238,0.886,-0.002,0.403,0.056,1,-0.068,0.971,0.273,0.827,0.135,0.66,0.206,0.33,0.678
1005,"Barbour County, AL",AL,4,08/15/2021 12:00:00 AM,140,567.123,2750,0.386,2,8.102,65,0,0.345,85,298,1207.162,0,0.155,30,70.588,-0.51,30,70.588,-0.051,0.678,-0.029,0.118,-0.098,0.933,-0.067,0.333,-0.181,0.944,-0.008,0.389,-0.183,0.288,0.626
1007,"Bibb County, AL",AL,4,08/15/2021 12:00:00 AM,130,580.513,3120,0.512,1,4.465,67,0,0.252,97,410,1830.848,0.029,-0.12,6,20,5,0,0,,0.4,-0.014,0.133,0.129,,,,,,,,,0.235,0.521
1009,"Blount County, AL",AL,4,08/15/2021 12:00:00 AM,236,408.121,7803,0.151,0,0,140,-1,0.277,343,1090,1884.965,-0.032,0.176,160,446.215,14.171,0,0,,0.721,0.078,0.159,0.117,0.81,0.143,0.333,0.262,0.04,0.04,0.04,0.04,0.202,0.447
1011,"Bullock County, AL",AL,4,08/15/2021 12:00:00 AM,32,316.8,1302,5.4,0,0,41,,0.204,33,194,1920.602,0.06,0.01,4,6.25,,0,0,,0.462,0.022,0.013,0.013,,,,,,,,,0.357,0.695
1013,"Butler County, AL",AL,4,08/15/2021 12:00:00 AM,99,509.05,2584,0.286,0,0,72,,0.272,98,330,1696.833,-0.011,0.347,2,4.545,-0.867,0,0,-1,0.448,0.039,0.237,0.062,0.796,-0.061,0.755,0.306,1,0.643,0.25,0.25,0.276,0.557
1015,"Calhoun County, AL",AL,4,08/15/2021 12:00:00 AM,550,484.134,16291,0.618,4,3.521,340,1,0.3,367,1313,1155.759,0.054,0.164,37,12.298,0.685,7,2.327,2.347,0.825,0.02,0.135,0.047,0.936,-0.003,0.395,-0.013,0.355,-0.121,0.143,-0.061,0.318,0.692
1017,"Chambers County, AL",AL,4,08/15/2021 12:00:00 AM,175,526.252,4263,0.259,0,0,125,,0.182,76,397,1193.841,-0.028,0.26,5,16.667,0.25,0,0,,0.633,0.057,0.095,0.033,,,,,,,,,0.22,0.451
1019,"Cherokee County, AL",AL,4,08/15/2021 12:00:00 AM,101,385.555,2153,0.683,1,3.817,49,,0.185,34,191,729.119,-0.003,0.144,3,6.742,-0.268,1,2.247,,0.397,0.048,0.011,-0.002,,,,,0,0,0,0,0.23,0.471
1021,"Chilton County, AL",AL,4,08/15/2021 12:00:00 AM,168,378.14,5058,0.412,0,0,117,,0.215,122,579,1303.232,-0.019,0.097,12,31.579,0.333,0,0,,0.692,0.128,0.248,0.086,0.639,-0.028,0.556,0.032,0,0,0,0,0.232,0.555
1023,"Choctaw County, AL",AL,4,08/15/2021 12:00:00 AM,11,87.378,657,4.5,0,0,25,,0.243,10,55,436.889,0.118,0.341,3,10.714,2,0,0,,0.26,-0.066,0.041,0.015,,,,,0,0,0,0,0.428,0.797
1025,"Clarke County, AL",AL,4,08/15/2021 12:00:00 AM,115,486.834,3938,0.036,0,0,63,,0.28,128,376,1591.737,-0.054,0.197,16,16.609,-0.296,5,5.19,-0.579,0.391,-0.008,0.129,-0.03,,,,,0,0,0,0,0.329,0.664
1027,"Clay County, AL",AL,4,08/15/2021 12:00:00 AM,57,430.676,1751,0.781,0,0,59,,0.265,31,179,1352.474,0.087,0.193,2,5.283,-0.364,0,0,,0.449,0.05,0.094,0.051,1,0.429,0.893,0.536,0,0,0,0,0.286,0.524
1029,"Cleburne County, AL",AL,4,08/15/2021 12:00:00 AM,48,321.932,1681,1.4,0,0,45,,0.23,44,179,1200.537,0.001,0.721,,,,,,,,,,,,,,,,,,,0.217,0.502
1031,"Coffee County, AL",AL,4,08/15/2021 12:00:00 AM,482,920.867,7246,0.208,6,11.463,138,,0.327,437,1223,2336.556,-0.004,0.218,35,48.611,0.294,0,0,,0.821,0.088,0.488,0.136,1.167,0.167,1.074,0.163,,,,,0.259,0.625
1033,"Colbert County, AL",AL,4,08/15/2021 12:00:00 AM,279,505.06,7168,0.5,3,5.431,145,,0.249,221,840,1520.61,-0.03,0.34,34,11.847,0.03,3,1.045,-0.4,0.699,0.011,0.133,0.019,,,,,0.543,-0.057,0.429,-0.029,0.352,0.696
