state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-01,"35,815","35,706","35,924",4.93,4.61,5.24,"718,257","712,778","723,736"
CW,2020-10-02,"35,671","35,531","35,810",4.91,4.59,5.23,"717,958","712,837","723,079"
CW,2020-10-03,"35,586","35,457","35,716",4.91,4.60,5.22,"716,510","711,347","721,674"
CW,2020-10-04,"36,356","36,221","36,491",5.04,4.72,5.35,"713,477","708,394","718,559"
CW,2020-10-05,"37,801","37,685","37,916",5.24,4.94,5.53,"715,095","710,336","719,854"
CW,2020-10-06,"39,614","39,508","39,720",5.45,5.19,5.72,"719,359","714,997","723,721"
CW,2020-10-07,"39,939","39,828","40,050",5.48,5.26,5.70,"723,914","720,259","727,570"
CW,2020-10-08,"40,440","40,300","40,579",5.53,5.35,5.72,"725,153","722,677","727,630"
CW,2020-10-09,"40,344","40,253","40,436",5.49,5.37,5.62,"729,110","726,993","731,228"
CW,2020-10-10,"39,878","39,758","39,999",5.44,5.25,5.63,"729,051","726,602","731,500"
CW,2020-10-11,"40,170","40,029","40,312",5.50,5.27,5.72,"726,956","724,146","729,766"
CW,2020-10-12,"41,599","41,465","41,734",5.69,5.48,5.90,"729,161","726,768","731,554"
CW,2020-10-13,"42,925","42,805","43,045",5.85,5.65,6.06,"733,414","731,042","735,786"
CW,2020-10-14,"42,751","42,617","42,884",5.81,5.60,6.03,"735,460","733,074","737,847"
CW,2020-10-15,"42,757","42,644","42,870",5.82,5.62,6.01,"734,721","732,415","737,027"
CW,2020-10-16,"42,933","42,816","43,050",5.85,5.66,6.03,"734,315","732,240","736,389"
CW,2020-10-17,"42,485","42,347","42,623",5.81,5.59,6.02,"731,892","729,643","734,141"
CW,2020-10-18,"42,639","42,514","42,764",5.84,5.65,6.03,"730,012","728,097","731,927"
CW,2020-10-19,"43,976","43,884","44,069",6.00,5.86,6.15,"732,479","730,941","734,017"
CW,2020-10-20,"45,775","45,693","45,857",6.13,6.03,6.24,"746,966","746,054","747,879"
CW,2020-10-21,"46,505","46,434","46,576",6.20,6.10,6.31,"749,330","748,315","750,345"
CW,2020-10-22,"46,366","46,297","46,435",6.18,6.08,6.28,"750,804","749,887","751,721"
CW,2020-10-23,"46,671","46,584","46,759",6.22,6.13,6.31,"750,921","750,064","751,778"
CW,2020-10-24,"46,611","46,505","46,717",6.22,6.10,6.34,"750,649","749,431","751,867"
CW,2020-10-25,"47,181","47,084","47,277",6.32,6.21,6.43,"747,756","746,511","749,001"
CW,2020-10-26,"48,803","48,730","48,876",6.53,6.46,6.61,"747,785","746,842","748,729"
CW,2020-10-27,"50,363","50,252","50,474",6.72,6.61,6.84,"749,863","748,791","750,935"
CW,2020-10-28,"50,976","50,847","51,105",6.79,6.63,6.94,"751,235","749,744","752,725"
CW,2020-10-29,"51,693","51,576","51,811",6.99,6.69,7.29,"739,537","735,557","743,518"
CW,2020-10-30,"52,532","52,319","52,744",7.27,6.99,7.55,"723,333","720,808","725,858"
CW,2020-10-31,"52,570","52,218","52,922",7.31,6.78,7.84,"720,011","714,777","725,245"
AK,2020-10-01,41,41,41,2.72,2.72,2.72,"1,508","1,508","1,508"
AL,2020-10-01,881,881,881,6.30,5.16,7.44,"13,985","13,668","14,302"
AZ,2020-10-01,560,553,567,4.49,3.83,5.16,"11,703","10,946","12,460"
CA,2020-10-01,"3,160","3,138","3,182",5.21,4.78,5.63,"60,671","60,296","61,046"
CT,2020-10-01,211,208,214,2.61,2.61,2.61,"8,085","8,085","8,085"
DC,2020-10-01,149,149,149,5.20,5.20,5.20,"2,867","2,769","2,965"
DE,2020-10-01,126,119,133,5.31,1.61,9.00,"2,375","2,239","2,511"
FL,2020-10-01,"2,435","2,431","2,439",3.25,3.19,3.32,"75,865","75,802","75,928"
GA,2020-10-01,"1,811","1,808","1,814",10.33,10.20,10.46,"17,536","17,501","17,571"
ID,2020-10-01,142,142,142,3.98,3.87,4.08,"3,572","3,562","3,582"
IN,2020-10-01,963,949,977,5.93,5.09,6.77,"16,239","16,077","16,401"
KS,2020-10-01,373,366,380,4.86,2.44,7.29,"7,545","7,148","7,942"
LA,2020-10-01,586,582,590,4.47,4.21,4.73,"12,768","12,480","13,056"
MA,2020-10-01,343,343,343,2.09,2.09,2.09,"16,404","16,404","16,404"
MD,2020-10-01,672,672,672,6.47,6.47,6.47,"10,388","10,388","10,388"
MI,2020-10-01,733,731,735,3.32,3.18,3.46,"22,072","22,011","22,133"
AK,2020-10-02,39,39,39,2.59,2.59,2.59,"1,508","1,508","1,508"
AL,2020-10-02,888,885,891,6.37,5.48,7.25,"13,947","13,706","14,188"
AZ,2020-10-02,576,573,579,4.61,4.38,4.85,"11,773","11,020","12,526"
CA,2020-10-02,"3,130","3,107","3,152",5.15,4.74,5.56,"60,812","60,467","61,156"
CT,2020-10-02,205,201,209,2.52,2.52,2.52,"8,121","8,121","8,121"
DC,2020-10-02,145,145,145,5.04,5.04,5.04,"2,878","2,878","2,878"
DE,2020-10-02,124,117,131,5.19,1.66,8.72,"2,390","2,259","2,521"
FL,2020-10-02,"2,360","2,357","2,362",3.17,3.08,3.26,"75,507","75,337","75,677"
GA,2020-10-02,"1,750","1,746","1,754",10.04,9.83,10.26,"17,429","17,378","17,480"
ID,2020-10-02,144,143,145,4.02,3.66,4.37,"3,584","3,569","3,599"
IN,2020-10-02,921,889,954,5.67,3.81,7.53,"16,234","15,958","16,510"
KS,2020-10-02,402,395,409,5.24,2.88,7.60,"7,564","7,188","7,940"
LA,2020-10-02,550,548,552,4.20,4.07,4.34,"12,761","12,482","13,040"
MA,2020-10-02,347,344,350,2.12,2.12,2.12,"16,395","16,395","16,395"
MD,2020-10-02,653,653,653,6.36,6.36,6.36,"10,267","10,267","10,267"
MI,2020-10-02,731,729,733,3.31,3.17,3.46,"22,052","21,992","22,112"
AK,2020-10-03,48,48,48,3.18,3.18,3.18,"1,508","1,508","1,508"
AL,2020-10-03,881,878,884,6.28,6.04,6.53,"14,024","13,980","14,068"
AZ,2020-10-03,597,582,612,4.69,3.28,6.09,"11,993","11,205","12,780"
CA,2020-10-03,"3,134","3,106","3,163",5.17,4.70,5.64,"60,644","60,347","60,940"
CT,2020-10-03,274,274,274,3.39,3.39,3.39,"8,092","8,092","8,092"
DC,2020-10-03,159,159,159,5.52,5.52,5.52,"2,878","2,878","2,878"
DE,2020-10-03,123,117,129,5.15,1.98,8.32,"2,389","2,271","2,507"
FL,2020-10-03,"2,342","2,336","2,348",3.14,2.93,3.34,"75,728","75,340","76,116"
GA,2020-10-03,"1,754","1,735","1,773",9.95,8.73,11.17,"17,626","17,343","17,910"
ID,2020-10-03,155,153,157,4.37,3.80,4.93,"3,549","3,516","3,582"
IN,2020-10-03,956,951,961,5.89,5.55,6.23,"16,235","16,164","16,306"
KS,2020-10-03,403,367,438,5.27,0.08,10.47,"7,555","7,025","8,084"
LA,2020-10-03,533,532,534,4.06,4.06,4.06,"12,771","12,499","13,043"
MA,2020-10-03,355,355,355,2.17,2.17,2.17,"16,335","16,335","16,335"
MD,2020-10-03,615,615,615,6.07,6.07,6.07,"10,131","10,131","10,131"
MI,2020-10-03,706,699,713,3.22,2.79,3.66,"21,911","21,763","22,059"
AK,2020-10-04,46,46,46,3.05,3.05,3.05,"1,508","1,508","1,508"
AL,2020-10-04,916,910,922,6.59,6.21,6.97,"13,898","13,855","13,941"
AZ,2020-10-04,632,616,648,5.03,3.52,6.53,"11,856","11,087","12,625"
CA,2020-10-04,"3,166","3,139","3,192",5.24,4.79,5.68,"60,465","60,167","60,763"
CT,2020-10-04,221,221,221,2.73,2.73,2.73,"8,088","8,088","8,088"
DC,2020-10-04,144,144,144,5.11,5.11,5.11,"2,819","2,819","2,819"
DE,2020-10-04,135,130,140,5.83,3.34,8.31,"2,317","2,228","2,406"
FL,2020-10-04,"2,398","2,348","2,449",3.21,2.27,4.14,"75,818","74,673","76,964"
GA,2020-10-04,"1,718","1,699","1,737",9.75,8.80,10.71,"17,600","17,408","17,791"
ID,2020-10-04,159,158,160,4.47,4.01,4.92,"3,561","3,530","3,592"
IN,2020-10-04,"1,020","1,013","1,027",6.29,5.83,6.74,"16,229","16,139","16,319"
KS,2020-10-04,396,391,401,5.22,3.07,7.36,"7,543","7,196","7,891"
LA,2020-10-04,563,562,564,4.32,4.28,4.37,"12,694","12,431","12,957"
MA,2020-10-04,386,386,387,2.37,2.37,2.37,"16,336","16,336","16,336"
MD,2020-10-04,631,631,631,6.18,6.18,6.18,"10,204","10,204","10,204"
MI,2020-10-04,752,747,756,3.44,3.13,3.75,"21,869","21,742","21,996"
AK,2020-10-05,44,44,44,2.91,2.91,2.91,"1,510","1,510","1,510"
AL,2020-10-05,891,891,891,6.42,6.35,6.49,"13,878","13,858","13,898"
AZ,2020-10-05,656,648,665,4.84,2.46,7.22,"13,551","12,838","14,264"
CA,2020-10-05,"3,192","3,173","3,212",5.27,4.96,5.58,"60,540","60,351","60,729"
CT,2020-10-05,246,246,246,3.05,3.05,3.05,"8,072","8,072","8,072"
DC,2020-10-05,158,158,158,5.46,5.46,5.46,"2,892","2,892","2,892"
DE,2020-10-05,139,139,139,5.98,5.98,5.98,"2,325","2,325","2,325"
FL,2020-10-05,"2,462","2,443","2,481",3.32,3.03,3.60,"75,219","75,193","75,245"
GA,2020-10-05,"1,796","1,793","1,799",10.26,10.12,10.40,"17,495","17,463","17,527"
ID,2020-10-05,182,182,182,5.14,5.14,5.14,"3,543","3,543","3,543"
IN,2020-10-05,"1,084","1,078","1,089",6.68,6.37,6.98,"16,234","16,191","16,277"
KS,2020-10-05,416,382,449,5.47,0.63,10.32,"7,572","7,085","8,059"
LA,2020-10-05,613,611,615,4.74,4.61,4.86,"12,686","12,430","12,941"
MA,2020-10-05,410,408,412,2.51,2.30,2.71,"16,360","16,294","16,426"
MD,2020-10-05,664,664,664,6.53,6.02,7.04,"10,163","10,061","10,265"
MI,2020-10-05,840,837,843,3.84,3.59,4.10,"21,850","21,737","21,963"
AK,2020-10-06,45,45,45,2.98,2.98,2.98,"1,510","1,510","1,510"
AL,2020-10-06,964,957,970,6.89,6.50,7.28,"13,991","13,963","14,019"
