state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-08,"40,015","39,852","40,178",5.55,5.34,5.75,"715,663","713,308","718,018"
CW,2020-10-09,"40,128","39,982","40,274",5.54,5.36,5.73,"718,107","716,033","720,181"
CW,2020-10-10,"39,738","39,574","39,902",5.51,5.28,5.74,"717,737","715,302","720,172"
CW,2020-10-11,"39,948","39,790","40,106",5.55,5.32,5.79,"715,591","712,842","718,341"
CW,2020-10-12,"41,410","41,235","41,585",5.76,5.51,6.00,"717,688","715,345","720,032"
CW,2020-10-13,"42,757","42,584","42,930",5.92,5.67,6.17,"722,122","719,829","724,414"
CW,2020-10-14,"42,550","42,378","42,722",5.87,5.63,6.12,"724,343","722,017","726,669"
CW,2020-10-15,"42,522","42,393","42,650",5.87,5.67,6.08,"723,788","721,517","726,058"
CW,2020-10-16,"42,696","42,538","42,855",5.90,5.68,6.12,"723,311","721,260","725,362"
CW,2020-10-17,"42,269","42,110","42,428",5.86,5.63,6.10,"720,919","718,708","723,130"
CW,2020-10-18,"42,438","42,270","42,607",5.90,5.67,6.13,"719,111","717,199","721,022"
CW,2020-10-19,"43,729","43,578","43,880",6.06,5.86,6.26,"721,112","719,501","722,724"
CW,2020-10-20,"45,523","45,395","45,650",6.21,6.05,6.38,"732,960","731,648","734,273"
CW,2020-10-21,"46,214","46,140","46,288",6.28,6.16,6.41,"735,223","733,726","736,721"
CW,2020-10-22,"46,082","46,013","46,150",6.26,6.13,6.38,"736,973","735,415","738,531"
CW,2020-10-23,"46,396","46,267","46,526",6.31,6.14,6.47,"736,375","734,819","737,931"
CW,2020-10-24,"46,329","46,169","46,489",6.30,6.10,6.51,"735,619","733,792","737,446"
CW,2020-10-25,"46,924","46,788","47,060",6.40,6.23,6.58,"733,484","731,706","735,262"
CW,2020-10-26,"48,590","48,512","48,669",6.63,6.51,6.76,"733,616","731,978","735,253"
CW,2020-10-27,"50,204","50,080","50,328",6.83,6.67,6.99,"735,783","734,112","737,454"
CW,2020-10-28,"51,075","50,897","51,252",7.01,6.79,7.23,"729,006","727,056","730,957"
CW,2020-10-29,"51,806","51,630","51,982",7.16,6.83,7.49,"724,139","720,280","727,997"
CW,2020-10-30,"52,457","52,300","52,614",7.37,7.18,7.56,"712,492","710,893","714,090"
CW,2020-10-31,"52,679","52,506","52,852",7.45,7.20,7.69,"708,329","705,914","710,745"
CW,2020-11-01,"53,275","53,128","53,422",7.55,7.35,7.75,"706,322","704,414","708,230"
CW,2020-11-02,"55,608","55,507","55,710",7.85,7.71,7.99,"708,899","707,339","710,460"
CW,2020-11-03,"57,537","57,432","57,641",8.10,7.97,8.23,"711,389","709,926","712,851"
CW,2020-11-04,"58,953","58,840","59,067",8.26,8.10,8.43,"714,061","712,281","715,841"
CW,2020-11-05,"60,000","59,891","60,108",8.44,8.34,8.54,"711,748","710,094","713,402"
