state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-12-31,"67,758","67,737","67,779",78.40,78.33,78.47,"86,423","86,402","86,444"
CW,2021-01-01,"66,719","66,658","66,780",77.35,77.16,77.55,"86,252","86,194","86,309"
CW,2021-01-02,"65,775","65,731","65,818",76.35,76.22,76.48,"86,148","86,118","86,177"
CW,2021-01-03,"66,492","66,447","66,538",76.77,76.62,76.91,"86,618","86,576","86,660"
CW,2021-01-04,"67,691","67,655","67,727",77.85,77.71,77.99,"86,950","86,896","87,004"
CW,2021-01-05,"69,433","69,394","69,472",79.47,79.34,79.60,"87,372","87,333","87,412"
CW,2021-01-06,"70,014","69,985","70,042",79.85,79.75,79.95,"87,679","87,644","87,714"
CW,2021-01-07,"69,904","69,845","69,963",79.57,79.37,79.76,"87,856","87,794","87,919"
CW,2021-01-08,"69,706","69,678","69,735",79.23,79.13,79.33,"87,982","87,949","88,015"
CW,2021-01-09,"68,986","68,920","69,053",78.67,78.44,78.90,"87,692","87,618","87,765"
CW,2021-01-10,"67,894","67,858","67,931",77.47,77.34,77.60,"87,634","87,591","87,678"
CW,2021-01-11,"68,164","68,128","68,199",77.83,77.71,77.95,"87,580","87,539","87,621"
CW,2021-01-12,"69,816","69,750","69,882",79.14,78.96,79.32,"88,216","88,183","88,248"
CW,2021-01-13,"69,969","69,960","69,978",79.32,79.30,79.35,"88,207","88,200","88,214"
CW,2021-01-14,"69,977","69,956","69,998",79.16,79.08,79.24,"88,400","88,374","88,427"
CW,2021-01-15,"70,026","69,998","70,054",79.20,79.12,79.29,"88,415","88,393","88,437"
CW,2021-01-16,"69,056","69,021","69,090",78.30,78.16,78.44,"88,194","88,142","88,245"
CW,2021-01-17,"67,914","67,893","67,935",77.13,77.06,77.20,"88,052","88,029","88,074"
CW,2021-01-18,"67,884","67,870","67,897",77.08,77.04,77.13,"88,064","88,051","88,078"
CW,2021-01-19,"69,114","69,081","69,147",78.45,78.35,78.56,"88,094","88,061","88,127"
CW,2021-01-20,"69,827","69,781","69,873",79.14,79.00,79.27,"88,234","88,200","88,268"
CW,2021-01-21,"69,441","69,395","69,487",78.79,78.65,78.94,"88,132","88,087","88,176"
CW,2021-01-22,"69,369","69,329","69,409",78.78,78.64,78.92,"88,056","88,009","88,104"
CW,2021-01-23,"68,273","68,253","68,293",77.80,77.73,77.87,"87,754","87,733","87,776"
CW,2021-01-24,"66,625","66,591","66,659",76.29,76.15,76.42,"87,336","87,286","87,387"
CW,2021-01-25,"66,688","66,609","66,767",76.18,75.88,76.47,"87,544","87,441","87,647"
CW,2021-01-26,"68,566","68,520","68,613",77.97,77.78,78.16,"87,943","87,871","88,015"
CW,2021-01-27,"68,666","68,607","68,725",78.21,77.97,78.45,"87,795","87,704","87,886"
CW,2021-01-28,"68,329","68,260","68,399",77.75,77.48,78.03,"87,879","87,775","87,983"
CW,2021-01-29,"67,806","67,609","68,003",77.01,76.32,77.70,"88,049","87,817","88,282"
CW,2021-01-30,"66,510","66,060","66,960",75.99,74.39,77.60,"87,520","86,973","88,067"
AL,2020-12-31,"1,375","1,371","1,379",94.11,93.45,94.78,"1,461","1,458","1,464"
AZ,2020-12-31,"1,657","1,656","1,658",77.36,77.20,77.52,"2,142","2,141","2,143"
CA,2020-12-31,"7,436","7,428","7,444",87.82,87.56,88.08,"8,467","8,460","8,474"
CT,2020-12-31,676,676,676,62.83,62.83,62.83,"1,076","1,076","1,076"
DC,2020-12-31,268,268,268,78.82,78.82,78.82,340,340,340
GA,2020-12-31,"2,420","2,420","2,420",91.39,91.39,91.39,"2,648","2,648","2,648"
ID,2020-12-31,195,195,195,65.66,65.66,65.66,297,297,297
