fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,08/08/2021 12:00:00 AM,0,,0,,0,,0,,0.137,22,183,,0.035,-0.523,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,08/08/2021 12:00:00 AM,182,325.762,7745,0.264,0,0,114,-1,0.3,132,513,918.219,0.056,-0.226,53,60.227,0.893,11,12.5,-0.522,0.813,0.024,0.133,-0.008,1,0.024,0.31,0,0.232,-0.068,0.089,-0.011,0.269,0.557
1003,"Baldwin County, AL",AL,4,08/08/2021 12:00:00 AM,1699,761.085,27098,0.069,1,0.448,330,-0.75,0.298,1183,3918,1755.109,0.009,0.133,123,33.065,0.07,42,11.29,-0.143,0.888,0.012,0.347,0.105,1.068,0.051,0.698,0.194,0.692,0.301,0.454,0.191,0.323,0.674
1005,"Barbour County, AL",AL,4,08/08/2021 12:00:00 AM,101,409.139,2610,0.347,2,8.102,63,,0.381,69,182,737.26,0.09,-0.157,48,113.386,2.017,22,51.969,1.765,0.681,0.003,0.189,0.035,1,0.114,0.56,-0.011,1,0.762,0.667,0.524,0.282,0.622
1007,"Bibb County, AL",AL,4,08/08/2021 12:00:00 AM,86,384.031,2990,-0.165,1,4.465,66,,0.181,67,332,1482.54,-0.102,0.153,1,3.333,,0,0,,0.414,-0.019,0.005,0.005,,,,,,,,,0.232,0.519
1009,"Blount County, AL",AL,4,08/08/2021 12:00:00 AM,205,354.512,7567,0.152,1,1.729,140,,0.255,164,639,1105.039,-0.054,0.357,10,29.412,-0.545,0,0,-1,0.643,0.092,0.042,-0.008,0.667,0.095,0.071,-0.286,0,0,0,0,0.197,0.444
1011,"Bullock County, AL",AL,4,08/08/2021 12:00:00 AM,5,49.5,1270,-0.444,0,0,42,,0.135,15,97,960.301,-0.129,-0.236,0,0,,0,0,,0.44,0.031,0,0,,,,,,,,,0.353,0.693
1013,"Butler County, AL",AL,4,08/08/2021 12:00:00 AM,77,395.928,2485,0.638,0,0,72,,0.287,50,182,935.829,0.074,-0.222,15,34.091,1.99,2,4.545,,0.409,0.008,0.175,0.081,0.857,0.143,0.449,0.163,0.357,0.157,0,0,0.271,0.551
1015,"Calhoun County, AL",AL,4,08/08/2021 12:00:00 AM,340,299.283,15741,0.255,2,1.76,336,0,0.233,163,755,664.583,-0.025,-0.008,21,7.299,0.289,2,0.695,,0.805,0.045,0.088,0.028,0.939,-0.059,0.409,0.095,0.477,0.124,0.204,0.058,0.312,0.688
1017,"Chambers County, AL",AL,4,08/08/2021 12:00:00 AM,139,417.995,4088,0.433,0,0,125,,0.243,54,227,682.625,0.048,0.135,4,13.333,0.333,0,0,,0.576,-0.062,0.062,0,,,,,,,,,0.215,0.449
1019,"Cherokee County, AL",AL,4,08/08/2021 12:00:00 AM,60,229.043,2052,0.132,0,0,48,,0.195,14,112,427.546,0.019,0.244,4,8.989,2.904,0,0,,0.345,-0.001,0.015,0.012,,,,,0,0,0,0,0.228,0.47
1021,"Chilton County, AL",AL,4,08/08/2021 12:00:00 AM,119,267.849,4890,-0.056,0,0,117,,0.211,94,389,875.574,-0.028,0.147,9,23.684,-0.5,0,0,,0.564,-0.094,0.162,-0.064,0.667,0.119,0.524,0.071,0,0,0,0,0.227,0.551
1023,"Choctaw County, AL",AL,4,08/08/2021 12:00:00 AM,2,15.887,646,-0.667,0,0,25,,0.048,7,32,254.19,-0.177,0.103,1,3.571,0,0,0,,0.327,0.031,0.026,0.015,,,,,0,0,0,0,0.421,0.792
