fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,12/15/2021 12:00:00 AM,0,,0,,0,,0,,0.054,4,142,,0.027,0,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,12/15/2021 12:00:00 AM,66,118.133,10641,0.375,1,1.79,158,,0.071,38,487,871.682,-0.02,0.272,3,3.371,-0.4,7,7.865,0.167,0.652,-0.079,0.035,-0.035,1.083,0.083,0.167,-0.238,0.257,0.129,0.1,0.014,0.378,0.664
1003,"Baldwin County, AL",AL,4,12/15/2021 12:00:00 AM,166,74.361,38413,0.339,1,0.448,591,0,0.036,87,1833,821.111,-0.028,0.23,9,2.419,1.245,8,2.151,-0.667,0.775,0.001,0.017,0.003,0.862,0.009,0.085,0.009,0.144,-0.009,0.021,-0.018,0.47,0.801
1005,"Barbour County, AL",AL,4,12/15/2021 12:00:00 AM,7,28.356,3719,-0.417,1,4.051,81,,0.008,3,227,919.55,-0.001,0.076,0,0,,0,0,,0.503,-0.153,0.023,0.003,0.429,-0.086,0,0,0,0,0,0,0.414,0.697
1007,"Bibb County, AL",AL,4,12/15/2021 12:00:00 AM,17,75.913,4388,-0.261,0,0,95,-1,0.056,18,258,1152.094,-0.011,0.323,1,3.333,,0,0,,0.462,-0.014,0.01,0.01,,,,,,,,,0.323,0.598
1009,"Blount County, AL",AL,4,12/15/2021 12:00:00 AM,87,150.451,10904,0.115,0,0,193,,0.121,50,532,920.001,0.016,0.147,7,16.667,2.5,0,0,,0.395,0.071,0.024,0.017,0.619,0.071,0,-0.048,0,0,0,0,0.293,0.524
1011,"Bullock County, AL",AL,4,12/15/2021 12:00:00 AM,6,59.4,1538,-0.143,1,9.9,46,,0.046,16,264,2613.603,0.011,0.307,0,0,,0,0,,0.241,0.007,0,0,,,,,0,0,0,0,0.467,0.762
1013,"Butler County, AL",AL,4,12/15/2021 12:00:00 AM,32,164.541,3480,4.333,1,5.142,102,,0.118,16,98,503.908,-0.023,-0.162,0,0,,0,0,,0.29,-0.028,0.032,-0.005,0.571,-0.122,0.143,0,0,-0.03,0,0,0.368,0.631
1015,"Calhoun County, AL",AL,4,12/15/2021 12:00:00 AM,75,66.018,22737,0.442,3,2.641,523,2,0.073,61,660,580.96,-0.022,0.248,10,3.471,0.439,0,0,,0.782,-0.019,0.009,0.004,0.994,0,0.018,-0.025,0.393,0.077,0.008,-0.011,0.442,0.786
1017,"Chambers County, AL",AL,4,12/15/2021 12:00:00 AM,30,90.215,5849,0.034,1,3.007,143,,0.057,24,245,736.753,-0.052,0.503,0,0,,0,0,,0.811,0.173,0,0,,,,,0,0,0,0,0.292,0.504
