state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-10-08,"59,600","59,108","60,092",71.81,70.17,73.46,"82,238","81,572","82,904"
CW,2020-10-09,"59,651","59,226","60,075",71.64,70.23,73.06,"82,544","81,963","83,126"
CW,2020-10-10,"58,413","58,121","58,705",70.40,69.60,71.21,"82,233","81,803","82,663"
CW,2020-10-11,"56,878","56,567","57,190",68.74,67.82,69.66,"81,975","81,531","82,418"
CW,2020-10-12,"57,231","56,937","57,524",68.57,67.58,69.56,"82,868","82,461","83,276"
CW,2020-10-13,"59,601","59,311","59,890",71.18,70.20,72.16,"83,220","82,816","83,624"
CW,2020-10-14,"60,083","59,792","60,374",71.76,70.73,72.78,"83,325","82,923","83,726"
CW,2020-10-15,"60,479","60,195","60,762",71.67,70.67,72.67,"83,722","83,334","84,111"
CW,2020-10-16,"60,447","60,184","60,709",71.50,70.57,72.43,"83,943","83,583","84,302"
CW,2020-10-17,"59,359","59,098","59,620",70.30,69.36,71.24,"83,847","83,488","84,207"
CW,2020-10-18,"57,815","57,562","58,068",68.66,67.74,69.57,"83,673","83,326","84,020"
CW,2020-10-19,"58,034","57,841","58,227",68.71,68.02,69.39,"83,962","83,684","84,239"
CW,2020-10-20,"60,670","60,537","60,804",71.37,70.85,71.89,"84,656","84,455","84,858"
CW,2020-10-21,"61,263","61,111","61,415",71.89,71.28,72.49,"84,881","84,659","85,103"
CW,2020-10-22,"61,054","60,940","61,169",71.56,71.10,72.02,"84,990","84,821","85,159"
CW,2020-10-23,"61,304","61,150","61,458",71.71,71.14,72.29,"85,158","84,961","85,355"
CW,2020-10-24,"59,977","59,805","60,150",70.38,69.73,71.03,"84,911","84,691","85,132"
CW,2020-10-25,"58,390","58,251","58,529",68.69,68.15,69.23,"84,703","84,514","84,891"
CW,2020-10-26,"58,103","58,013","58,193",68.41,68.05,68.77,"84,654","84,526","84,783"
CW,2020-10-27,"60,647","60,549","60,744",70.98,70.55,71.40,"85,166","84,997","85,335"
CW,2020-10-28,"61,571","61,410","61,731",72.10,71.49,72.72,"85,117","84,902","85,332"
CW,2020-10-29,"61,916","61,745","62,087",72.05,71.42,72.67,"85,654","85,445","85,862"
CW,2020-10-30,"61,720","61,534","61,906",71.96,71.28,72.63,"85,499","85,279","85,720"
CW,2020-10-31,"60,569","60,335","60,803",70.70,69.85,71.56,"85,380","85,097","85,663"
CW,2020-11-01,"59,059","58,838","59,281",69.28,68.46,70.11,"84,977","84,706","85,249"
