state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/04/21,60617,60516,60718,72.47,72.29,72.66,83639,83488,83790,
CW,2021/04/22,60606,60509,60702,72.62,72.45,72.8,83453,83307,83598,
CW,2021/04/23,60219,60128,60311,72.15,71.99,72.31,83466,83325,83606,
CW,2021/04/24,58761,58664,58858,70.52,70.24,70.8,83323,83155,83492,
CW,2021/04/25,57389,57312,57467,69.07,69.01,69.13,83088,82963,83213,
CW,2021/04/26,57579,57485,57674,69.36,69.15,69.56,83018,82883,83154,
CW,2021/04/27,59980,59896,60064,71.86,71.54,72.18,83470,83350,83591,
CW,2021/04/28,60982,60909,61055,72.58,72.29,72.87,84022,83902,84142,
CW,2021/04/29,60389,60311,60468,72.22,71.9,72.53,83621,83497,83746,
CW,2021/04/30,60259,60179,60339,72,71.69,72.31,83693,83572,83814,
CW,2021/05/01,58583,58504,58662,70.26,69.96,70.57,83377,83260,83494,
CW,2021/05/02,56906,56838,56974,68.4,68.13,68.67,83198,83091,83305,
CW,2021/05/03,57256,57191,57320,68.98,68.74,69.22,83002,82906,83098,
CW,2021/05/04,59674,59579,59769,71.51,71.02,72,83449,83242,83655,
CW,2021/05/05,60264,60185,60342,72.09,71.81,72.36,83599,83502,83695,
CW,2021/05/06,60036,59947,60126,71.59,71.25,71.93,83862,83739,83986,
CW,2021/05/07,59512,59431,59593,71.27,70.95,71.59,83501,83379,83623,
CW,2021/05/08,57934,57843,58024,69.57,69.22,69.92,83274,83145,83404,
CW,2021/05/09,56585,56479,56691,67.95,67.52,68.38,83274,83127,83422,
CW,2021/05/10,56349,56254,56444,67.98,67.6,68.37,82888,82754,83022,
CW,2021/05/11,58674,58573,58776,70.39,69.98,70.8,83354,83210,83497,
CW,2021/05/12,59277,59158,59396,71.01,70.56,71.46,83477,83330,83624,
CW,2021/05/13,58800,58701,58899,70.6,70.33,70.87,83287,83143,83431,
CW,2021/05/14,58119,58010,58227,69.84,69.55,70.14,83211,83066,83356,
CW,2021/05/15,56983,56861,57105,68.78,68.42,69.14,82849,82685,83013,
CW,2021/05/16,55669,55547,55792,67.34,67,67.68,82674,82518,82831,
CW,2021/05/17,55936,55816,56056,67.67,67.35,67.99,82660,82501,82818,
CW,2021/05/18,58322,58213,58430,70.12,69.87,70.37,83172,83019,83325,
CW,2021/05/19,59086,58920,59251,70.97,70.46,71.48,83255,83053,83457,
CW,2021/05/20,58872,58727,59018,70.82,70.4,71.25,83133,82947,83319,
