fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,02/23/2022 12:00:00 AM,0,,0,,0,,0,,0.022,6,68,,-0.053,-0.352,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,02/23/2022 12:00:00 AM,85,152.142,15451,-0.653,3,5.37,184,-0.625,0.12,116,669,1197.444,-0.103,-0.063,6,6.742,0,12,13.483,,0.713,-0.122,0.096,-0.143,0.944,-0.389,0.333,-0.333,,,,,0.433,0.706
1003,"Baldwin County, AL",AL,4,02/23/2022 12:00:00 AM,223,99.895,54837,-0.57,6,2.688,636,0.5,0.1,240,1906,853.813,-0.063,0.127,26,6.933,-0.447,17,4.533,-0.261,0.784,-0.012,0.08,-0.035,0.992,0.038,0.319,-0.037,,,,,0.5,0.827
1005,"Barbour County, AL",AL,4,02/23/2022 12:00:00 AM,20,81.018,5433,-0.394,1,4.051,92,-0.833,0.113,17,139,563.072,0.002,-0.473,0,0,,0,0,,0.597,-0.088,0.03,-0.054,0.6,-0.343,0.4,0.314,,,,,0.445,0.717
1007,"Bibb County, AL",AL,4,02/23/2022 12:00:00 AM,28,125.033,6364,-0.594,1,4.465,99,-0.5,0.098,27,234,1044.923,-0.075,0.194,1,3.333,-0.857,0,0,,0.467,-0.043,0.157,-0.029,,,,,,,,,0.343,0.613
1009,"Blount County, AL",AL,4,02/23/2022 12:00:00 AM,112,193.685,14706,-0.238,2,3.459,216,0,0.17,81,425,734.964,-0.088,-0.002,25,54.348,-0.306,0,0,,0.398,-0.14,0.078,-0.034,0.81,-0.024,0,-0.167,,,,,0.312,0.536
1011,"Bullock County, AL",AL,4,02/23/2022 12:00:00 AM,8,79.2,2278,-0.111,0,0,49,,0.032,17,430,4257.004,-0.016,0.25,0,0,,0,0,,0.321,-0.029,0,-0.007,,,,,,,,,0.522,0.796
1013,"Butler County, AL",AL,4,02/23/2022 12:00:00 AM,22,113.122,5028,-0.5,2,10.284,115,-0.333,0.143,28,154,791.855,-0.153,-0.083,0,0,-1,0,0,,0.412,0.08,0.061,0.025,0.673,0.102,0,-0.02,,,,,0.389,0.65
1015,"Calhoun County, AL",AL,4,02/23/2022 12:00:00 AM,202,177.809,31469,-0.273,8,7.042,581,0,0.111,128,749,659.302,-0.16,-0.332,20,6.819,-0.745,2,0.682,,0.839,-0.138,0.056,-0.093,0.984,-0.01,0.168,-0.064,,,,,0.462,0.797
1017,"Chambers County, AL",AL,4,02/23/2022 12:00:00 AM,33,99.236,8421,-0.411,1,3.007,150,,0.058,9,238,715.703,-0.012,-0.067,2,8,-0.5,0,0,,0.789,-0.143,0.137,0.034,,,,,,,,,0.309,0.506
1019,"Cherokee County, AL",AL,4,02/23/2022 12:00:00 AM,39,148.878,5062,-0.278,0,0,77,-1,0.199,29,157,599.328,-0.006,-0.169,0,0,,0,0,,0.328,-0.015,0,-0.012,,,,,,,,,0.303,0.523
