fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,03/13/2022 12:00:00 AM,0,,0,,0,,0,,0.022,2,353,,0.02,0.528,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,03/13/2022 12:00:00 AM,33,59.067,15563,0.571,9,16.109,208,0.8,0.034,31,593,1061.412,-0.031,-0.018,0.398,1.439,-0.095,4.648,16.816,0.379,0.676,-0.013,0.021,-0.017,0.874,-0.003,0.066,-0.123,,,,,0.437,0.708
1003,"Baldwin County, AL",AL,4,03/13/2022 12:00:00 AM,92,41.212,55171,-0.14,12,5.376,662,0.2,0.034,61,1441,645.511,-0.011,-0.032,10.869,5.012,0.127,2.769,1.277,-0.13,0.766,-0.008,0.018,-0.016,0.843,0.004,0.041,-0.038,,,,,0.503,0.829
1005,"Barbour County, AL",AL,4,03/13/2022 12:00:00 AM,14,56.712,5461,6,0,0,94,-1,0.061,6,130,526.614,0.006,0.275,0.134,1.988,-0.397,0.008,0.117,-0.801,0.785,0.015,0.039,-0.021,0.829,0.017,0.086,-0.076,,,,,0.449,0.718
1007,"Bibb County, AL",AL,4,03/13/2022 12:00:00 AM,20,89.31,6401,2.333,1,4.465,100,,0.008,1,153,683.219,-0.003,-0.19,0.028,1.923,-0.367,0.039,2.661,-0.217,0.801,-0.002,0.027,-0.011,0.88,-0.004,0.056,-0.019,,,,,0.345,0.615
1009,"Blount County, AL",AL,4,03/13/2022 12:00:00 AM,66,114.136,14869,0.435,6,10.376,227,1,0.06,23,345,596.617,-0.013,-0.068,0.188,1.923,-0.367,0.26,2.661,-0.217,0.801,-0.002,0.027,-0.011,0.88,-0.004,0.056,-0.019,,,,,0.314,0.537
1011,"Bullock County, AL",AL,4,03/13/2022 12:00:00 AM,1,9.9,2282,-0.5,3,29.7,52,,0.003,5,367,3633.304,-0.017,-0.076,0.013,1.439,-0.095,0.152,16.816,0.379,0.676,-0.013,0.021,-0.017,0.874,-0.003,0.066,-0.123,,,,,0.525,0.797
1013,"Butler County, AL",AL,4,03/13/2022 12:00:00 AM,4,20.568,5041,1,2,10.284,124,-0.333,0.029,4,130,668.449,0.001,-0.085,0,0,-1,0,0,,0.369,0.001,0.007,-0.029,0.486,-0.127,0,0,,,,,0.392,0.652
1015,"Calhoun County, AL",AL,4,03/13/2022 12:00:00 AM,354,311.606,32241,0.416,12,10.563,602,5,0.029,29,726,639.056,-0.02,-0.169,1.833,2.168,0.838,1.333,1.577,,0.915,0.035,0.015,-0.01,0.833,-0.073,0.037,-0.015,,,,,0.465,0.799
1017,"Chambers County, AL",AL,4,03/13/2022 12:00:00 AM,10,30.072,8447,0.429,5,15.036,158,4,0.029,5,246,739.761,0.013,0.128,0.175,3.451,-0.321,0.246,4.831,-0.132,0.672,-0.042,0.027,-0.026,0.772,-0.065,0.063,-0.062,,,,,0.312,0.508
