state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-28,"35,646","35,553","35,739",4.94,4.83,5.05,"708,251","702,873","713,629"
CW,2020-09-29,"36,896","36,797","36,995",5.08,4.95,5.21,"713,580","708,327","718,832"
CW,2020-09-30,"36,425","36,347","36,503",5.00,4.91,5.10,"716,222","711,048","721,395"
CW,2020-10-01,"36,291","36,175","36,408",4.99,4.67,5.31,"719,038","713,762","724,314"
CW,2020-10-02,"35,995","35,863","36,127",4.95,4.63,5.27,"718,980","713,923","724,037"
CW,2020-10-03,"35,920","35,797","36,043",4.95,4.64,5.26,"717,533","712,516","722,550"
CW,2020-10-04,"36,690","36,559","36,821",5.08,4.75,5.41,"714,453","709,333","719,572"
CW,2020-10-05,"38,143","38,032","38,253",5.28,4.98,5.57,"716,074","711,392","720,757"
CW,2020-10-06,"39,960","39,858","40,061",5.49,5.22,5.77,"720,312","716,034","724,591"
CW,2020-10-07,"40,260","40,151","40,369",5.52,5.28,5.76,"724,153","720,423","727,884"
CW,2020-10-08,"40,439","40,297","40,580",5.53,5.34,5.72,"725,305","722,889","727,722"
CW,2020-10-09,"40,337","40,247","40,427",5.49,5.37,5.61,"729,244","727,250","731,238"
CW,2020-10-10,"39,872","39,745","39,999",5.44,5.24,5.64,"729,182","726,776","731,588"
CW,2020-10-11,"40,163","40,013","40,312",5.50,5.26,5.73,"727,043","724,244","729,843"
CW,2020-10-12,"41,594","41,448","41,739",5.69,5.48,5.91,"729,269","726,975","731,563"
CW,2020-10-13,"42,922","42,792","43,051",5.85,5.64,6.06,"733,470","731,155","735,784"
CW,2020-10-14,"42,743","42,606","42,880",5.81,5.60,6.03,"735,496","733,203","737,790"
CW,2020-10-15,"42,753","42,648","42,859",5.82,5.63,6.00,"734,752","732,524","736,980"
CW,2020-10-16,"42,929","42,786","43,071",5.85,5.63,6.06,"734,376","732,070","736,682"
CW,2020-10-17,"42,467","42,293","42,641",5.80,5.54,6.07,"731,805","729,207","734,403"
CW,2020-10-18,"42,629","42,463","42,795",5.84,5.60,6.08,"729,908","727,631","732,185"
CW,2020-10-19,"43,937","43,806","44,068",6.00,5.81,6.19,"732,195","730,301","734,088"
CW,2020-10-20,"45,760","45,664","45,857",6.13,6.01,6.25,"746,723","745,804","747,643"
CW,2020-10-21,"46,489","46,415","46,562",6.21,6.10,6.31,"748,793","747,761","749,824"
