state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-10,"39,154","38,944","39,364",5.49,5.26,5.72,"710,129","707,144","713,114"
CW,2020-10-11,"39,462","39,278","39,646",5.54,5.34,5.75,"707,936","704,864","711,008"
CW,2020-10-12,"41,348","41,155","41,541",5.76,5.55,5.97,"710,988","708,374","713,602"
CW,2020-10-13,"42,829","42,635","43,022",5.93,5.66,6.20,"722,322","719,774","724,871"
CW,2020-10-14,"42,602","42,419","42,786",5.88,5.62,6.14,"724,412","721,930","726,894"
CW,2020-10-15,"42,561","42,425","42,698",5.88,5.67,6.09,"723,854","721,428","726,281"
CW,2020-10-16,"42,727","42,557","42,897",5.91,5.67,6.14,"723,364","721,122","725,605"
CW,2020-10-17,"42,293","42,127","42,458",5.87,5.63,6.10,"720,958","718,616","723,300"
CW,2020-10-18,"42,452","42,271","42,632",5.90,5.66,6.14,"719,136","717,075","721,196"
CW,2020-10-19,"43,730","43,565","43,896",6.06,5.85,6.28,"721,123","719,355","722,891"
CW,2020-10-20,"45,523","45,383","45,662",6.21,6.04,6.39,"732,960","731,456","734,465"
CW,2020-10-21,"46,217","46,140","46,293",6.28,6.16,6.41,"735,286","733,611","736,962"
CW,2020-10-22,"46,085","46,012","46,157",6.26,6.13,6.39,"736,973","735,248","738,697"
CW,2020-10-23,"46,396","46,256","46,537",6.31,6.13,6.48,"736,375","734,633","738,117"
CW,2020-10-24,"46,331","46,156","46,506",6.31,6.09,6.52,"735,619","733,657","737,581"
CW,2020-10-25,"46,931","46,784","47,077",6.40,6.22,6.59,"733,487","731,568","735,405"
CW,2020-10-26,"48,593","48,511","48,676",6.63,6.51,6.76,"733,617","731,813","735,422"
CW,2020-10-27,"50,204","50,077","50,331",6.83,6.67,6.99,"735,783","733,965","737,601"
CW,2020-10-28,"51,082","50,897","51,268",7.01,6.78,7.24,"729,125","727,058","731,192"
CW,2020-10-29,"51,807","51,620","51,994",7.16,6.83,7.49,"724,139","720,322","727,956"
CW,2020-10-30,"52,455","52,285","52,625",7.37,7.16,7.57,"713,543","711,821","715,265"
CW,2020-10-31,"52,683","52,502","52,864",7.45,7.19,7.70,"710,030","707,581","712,478"
