fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,10/03/2021 12:00:00 AM,0,,0,,0,,0,,0.067,13,201,,-0.009,0.149,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,10/03/2021 12:00:00 AM,113,202.259,9780,-0.276,5,8.95,142,-0.5,0.123,97,710,1270.83,-0.05,-0.164,3,3.371,-0.795,5,5.618,-0.61,0.738,0.061,0.06,-0.046,1.056,-0.04,0.778,-0.056,0.3,-0.118,0.271,-0.116,0.342,0.618
1003,"Baldwin County, AL",AL,4,10/03/2021 12:00:00 AM,337,150.963,36579,-0.315,23,10.303,518,-0.465,0.075,298,3122,1398.532,-0.026,-0.169,22,5.914,-0.267,23,6.183,0,0.754,-0.064,0.097,-0.028,0.821,-0.154,0.318,-0.066,0.405,-0.094,0.237,-0.117,0.429,0.753
1005,"Barbour County, AL",AL,4,10/03/2021 12:00:00 AM,47,190.391,3519,-0.365,1,4.051,71,-0.5,0.089,26,170,688.649,-0.086,-0.261,1,2.358,0.004,0,0,,0.66,0.003,0.033,-0.034,0.96,-0.04,0,-0.114,0.72,-0.08,0,-0.114,0.357,0.661
1007,"Bibb County, AL",AL,4,10/03/2021 12:00:00 AM,64,285.791,4157,-0.484,2,8.931,83,-0.5,0.137,93,446,1991.605,-0.062,-0.088,1,3.333,,0,0,,0.333,0.029,0.044,-0.022,,,,,,,,,0.298,0.571
1009,"Blount County, AL",AL,4,10/03/2021 12:00:00 AM,150,259.399,9870,-0.44,5,8.647,162,-0.375,0.18,178,793,1371.355,-0.063,-0.147,9,21.429,-0.357,0,0,,0.349,-0.066,0.036,-0.012,0.5,0.167,0.194,0.123,0,0,0,0,0.265,0.496
1011,"Bullock County, AL",AL,4,10/03/2021 12:00:00 AM,15,148.5,1507,-0.25,1,9.9,44,0,0.095,43,246,2435.402,-0.058,0.344,0,0,,0,0,,0.414,-0.017,0,0,,,,,0,0,0,0,0.433,0.731
1013,"Butler County, AL",AL,4,10/03/2021 12:00:00 AM,28,143.974,3210,-0.632,1,5.142,91,-0.857,0.143,35,197,1012.958,-0.062,-0.206,0,0,-1,0,0,,0.506,-0.031,0.218,-0.057,0.595,-0.037,0.452,-0.078,0.4,-0.057,0.333,-0.095,0.338,0.594
1015,"Calhoun County, AL",AL,4,10/03/2021 12:00:00 AM,508,447.163,21719,-0.461,23,20.246,433,-0.303,0.232,359,1525,1342.37,0.009,-0.196,43,15.449,-0.486,1,0.359,-0.89,0.908,-0.013,0.184,-0.027,0.944,-0.008,0.306,-0.004,0.639,-0.071,0.248,-0.063,0.397,0.742
1017,"Chambers County, AL",AL,4,10/03/2021 12:00:00 AM,77,231.551,5493,-0.519,4,12.029,138,1,0.142,48,286,860.047,-0.016,-0.065,1,4,-0.805,0,0,,0.773,0.007,0.107,-0.064,,,,,0,0,0,0,0.269,0.485
1019,"Cherokee County, AL",AL,4,10/03/2021 12:00:00 AM,52,198.504,2950,-0.395,2,7.635,57,-0.6,0.187,34,172,656.589,-0.005,-0.407,2,4.255,-0.836,0,0,,0.302,-0.023,0.026,-0.018,,,,,0,0,0,0,0.274,0.502
1021,"Chilton County, AL",AL,4,10/03/2021 12:00:00 AM,91,204.826,6476,-0.305,2,4.502,146,-0.818,0.143,63,533,1199.694,0.024,-0.119,3,8.571,-0.459,0,0,,0.262,-0.093,0.076,-0.056,0.083,-0.25,0,-0.262,0.028,-0.056,0,-0.083,0.302,0.601
1023,"Choctaw County, AL",AL,4,10/03/2021 12:00:00 AM,43,341.568,777,3.778,0,0,27,-1,0.143,6,37,293.907,0.004,-0.14,0,0,-1,0,0,,0.19,0.063,0.012,0.007,,,,,0,0,0,0,0.557,0.875
1025,"Clarke County, AL",AL,4,10/03/2021 12:00:00 AM,55,232.834,4687,-0.471,1,4.233,80,-0.875,0.19,17,174,736.601,0.065,-0.22,4,4.264,-0.328,1,1.066,-0.664,0.245,-0.012,0.022,0.001,,,,,0,0,0,0,0.445,0.735
