state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/25,39321,39276,39366,5.62,5.57,5.67,703292,703146,703438,
CW,2021/03/26,39416,39396,39436,5.65,5.63,5.67,701586,701422,701751,
CW,2021/03/27,38843,38764,38922,5.59,5.49,5.68,698962,698815,699109,
CW,2021/03/28,39128,39108,39147,5.66,5.63,5.68,695181,695014,695348,
CW,2021/03/29,40169,40150,40189,5.8,5.78,5.83,695463,695312,695613,
CW,2021/03/30,40646,40613,40679,5.83,5.79,5.88,700106,699732,700480,
CW,2021/03/31,40474,40456,40492,5.79,5.77,5.82,701849,701690,702008,
CW,2021/04/01,40339,40318,40360,5.78,5.74,5.81,701228,700924,701531,
CW,2021/04/02,40057,39997,40118,5.76,5.68,5.83,698932,698608,699256,
CW,2021/04/03,39673,39655,39691,5.73,5.68,5.78,695729,695082,696376,
CW,2021/04/04,40130,40090,40170,5.82,5.77,5.88,692244,691861,692628,
CW,2021/04/05,41571,41545,41596,6.02,5.99,6.06,693195,692944,693446,
CW,2021/04/06,42754,42739,42768,6.15,6.12,6.18,698546,698202,698889,
CW,2021/04/07,42984,42973,42995,6.16,6.14,6.18,700462,700183,700740,
CW,2021/04/08,42930,42917,42943,6.16,6.14,6.18,699950,699702,700198,
CW,2021/04/09,42853,42839,42867,6.15,6.13,6.18,699479,699143,699815,
CW,2021/04/10,42417,42392,42441,6.1,6.07,6.13,697933,697703,698163,
CW,2021/04/11,43174,43141,43206,6.25,6.19,6.3,694265,693618,694912,
CW,2021/04/12,44509,44487,44532,6.44,6.41,6.47,694264,693968,694561,
CW,2021/04/13,44937,44915,44958,6.46,6.44,6.49,698272,698064,698480,
CW,2021/04/14,44738,44717,44759,6.41,6.39,6.44,700413,700203,700623,
CW,2021/04/15,44148,44136,44159,6.33,6.31,6.35,700672,700396,700949,
CW,2021/04/16,44351,44335,44367,6.35,6.33,6.38,701096,700799,701392,
CW,2021/04/17,43801,43764,43837,6.3,6.25,6.35,697844,697421,698267,
CW,2021/04/18,44184,44159,44209,6.4,6.35,6.44,693844,693397,694290,
CW,2021/04/19,45454,45440,45467,6.58,6.56,6.59,694044,693823,694264,
CW,2021/04/20,45524,45471,45577,6.55,6.49,6.61,697854,697615,698093,
CW,2021/04/21,44829,44812,44846,6.43,6.4,6.46,699919,699576,700262,
CW,2021/04/22,43784,43738,43831,6.29,6.19,6.38,699308,698200,700415,
CW,2021/04/23,42954,42719,43190,6.19,5.88,6.51,696804,694570,699037,
CW,2021/04/24,42039,41583,42495,6.09,5.44,6.74,693762,688595,698929,
AK,2021/03/25,24,24,24,1.62,1.62,1.62,1484,1484,1484,POINT (-151.631889 63.631126)
AL,2021/03/25,457,457,457,3.29,3.29,3.29,13872,13872,13872,POINT (-86.844516 32.756889)
AR,2021/03/25,209,209,209,2.75,2.75,2.75,7608,7608,7608,POINT (-92.439162 34.899825)
AZ,2021/03/25,568,568,568,4.04,4.04,4.04,14081,14081,14081,POINT (-111.664616 34.293239)
CA,2021/03/25,2731,2728,2734,4.6,4.52,4.68,59321,59239,59403,POINT (-119.662127 37.211164)
CT,2021/03/25,515,515,515,6.59,6.59,6.59,7813,7813,7813,POINT (-72.738288 41.575155)
DC,2021/03/25,188,188,188,6.9,6.9,6.9,2723,2723,2723,POINT (-77.016275 38.904785)
DE,2021/03/25,128,128,128,4.92,4.92,4.92,2603,2603,2603,POINT (-75.452394 38.994926)
FL,2021/03/25,3149,3149,3149,6.09,6.09,6.09,52676,52676,52676,POINT (-82.420978 28.260731)
GA,2021/03/25,1362,1359,1365,7.07,6.94,7.2,19275,19249,19301,POINT (-83.426574 32.638481)
IA,2021/03/25,200,200,200,2.63,2.63,2.63,7693,7693,7693,POINT (-93.500061 42.074659)
ID,2021/03/25,155,155,155,4.79,4.79,4.79,3236,3236,3236,POINT (-114.659366 44.389073)
IL,2021/03/25,1342,1342,1342,4.66,4.66,4.66,28791,28791,28791,POINT (-89.148632 40.124144)
IN,2021/03/25,625,625,625,3.71,3.71,3.71,16834,16834,16834,POINT (-86.2818 39.919991)
KS,2021/03/25,198,198,198,2.52,2.52,2.52,7846,7846,7846,POINT (-98.38018 38.484729)
KY,2021/03/25,399,399,399,3.24,3.24,3.24,12299,12299,12299,POINT (-85.290484 37.526683)
LA,2021/03/25,340,340,340,2.76,2.76,2.76,12550,12550,12550,POINT (-91.840238 30.921314)
MA,2021/03/25,613,610,616,3.66,3.66,3.66,16768,16768,16768,POINT (-71.481104 42.151077)
MD,2021/03/25,1158,1118,1198,11.69,11.69,11.69,9903,9903,9903,POINT (-76.687282 38.946466)
ME,2021/03/25,89,89,89,3.1,3.1,3.1,2869,2869,2869,POINT (-69.06137 45.117911)
MI,2021/03/25,1875,1870,1880,8.87,8.87,8.87,21148,21148,21148,POINT (-85.730977 44.874798)
MN,2021/03/25,447,447,447,4.69,4.69,4.69,9525,9525,9525,POINT (-94.198308 46.349153)
AK,2021/03/26,31,31,31,2.1,2.1,2.1,1478,1478,1478,POINT (-151.631889 63.631126)
AL,2021/03/26,427,426,428,3.08,3.08,3.08,13882,13882,13882,POINT (-86.844516 32.756889)
AR,2021/03/26,200,200,200,2.65,2.65,2.65,7551,7551,7551,POINT (-92.439162 34.899825)
AZ,2021/03/26,547,547,547,3.91,3.91,3.91,14017,14017,14017,POINT (-111.664616 34.293239)
CA,2021/03/26,2675,2674,2676,4.52,4.49,4.56,59132,59085,59180,POINT (-119.662127 37.211164)
CT,2021/03/26,545,545,545,6.95,6.95,6.95,7841,7841,7841,POINT (-72.738288 41.575155)
DC,2021/03/26,166,166,166,6.05,6.05,6.05,2742,2742,2742,POINT (-77.016275 38.904785)
DE,2021/03/26,142,142,142,5.43,5.43,5.43,2613,2613,2613,POINT (-75.452394 38.994926)
FL,2021/03/26,3248,3248,3248,6.29,6.29,6.29,52584,52584,52584,POINT (-82.420978 28.260731)
GA,2021/03/26,1306,1306,1306,6.79,6.75,6.83,19236,19224,19248,POINT (-83.426574 32.638481)
IA,2021/03/26,205,204,206,2.7,2.7,2.7,7686,7686,7686,POINT (-93.500061 42.074659)
ID,2021/03/26,160,160,160,4.96,4.96,4.96,3227,3227,3227,POINT (-114.659366 44.389073)
IL,2021/03/26,1403,1403,1403,4.88,4.88,4.88,28771,28771,28771,POINT (-89.148632 40.124144)
IN,2021/03/26,629,621,637,3.73,3.73,3.73,16847,16847,16847,POINT (-86.2818 39.919991)
KS,2021/03/26,160,160,160,2.04,2.04,2.04,7851,7851,7851,POINT (-98.38018 38.484729)
KY,2021/03/26,416,415,417,3.38,3.38,3.38,12302,12302,12302,POINT (-85.290484 37.526683)
LA,2021/03/26,336,335,336,2.73,2.73,2.73,12505,12505,12505,POINT (-91.840238 30.921314)
MA,2021/03/26,644,644,644,3.83,3.83,3.83,16809,16809,16809,POINT (-71.481104 42.151077)
MD,2021/03/26,1202,1202,1202,12.14,12.14,12.14,9903,9903,9903,POINT (-76.687282 38.946466)
ME,2021/03/26,91,91,91,3.17,3.17,3.17,2867,2867,2867,POINT (-69.06137 45.117911)
MI,2021/03/26,1937,1933,1941,9.19,9.19,9.19,21088,21088,21088,POINT (-85.730977 44.874798)
