fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
17031,"Cook County, IL",IL,5,05/24/2021 12:00:00 AM,3966,77.006,551311,-0.063,83,1.612,10230,-0.012,0.029,3641,138677,2692.635,-0.002,-0.085,510,3.57,-0.102,1082,7.575,-0.002,0.729,0.016,0.047,-0.008,0.688,0.022,0.104,-0.01,0.289,0.008,0.036,-0.002
12086,"Miami-Dade County, FL",FL,4,05/24/2021 12:00:00 AM,3586,131.987,498953,-0.174,53,1.951,6372,-0.117,0.059,5728,108790,4004.137,-0.006,-0.051,361,5.888,-0.118,104,1.696,-0.022,0.834,-0.004,0.068,-0.003,0.767,-0.002,0.111,-0.015,0.265,0.007,0.038,-0.005
4013,"Maricopa County, AZ",AZ,9,05/24/2021 12:00:00 AM,2594,57.832,547645,-0.129,62,1.382,10017,0.879,0.05,2684,56801,1266.349,-0.005,-0.133,262,2.588,0.107,521,5.146,-0.122,0.662,0.004,0.029,0,0.499,-0.008,0.058,-0.014,0.275,-0.016,0.029,-0.009
48201,"Harris County, TX",TX,6,05/24/2021 12:00:00 AM,2021,42.878,398573,0.962,60,1.273,6393,0.034,0.042,1547,51567,1094.068,-0.007,-0.066,346,2.92,-0.327,562,4.743,-0.115,0.798,-0.007,0.047,-0.005,0.783,-0.016,0.124,-0.007,0.375,-0.01,0.039,-0.002
12057,"Hillsborough County, FL",FL,4,05/24/2021 12:00:00 AM,1607,109.174,141833,-0.16,37,2.514,1804,0.762,0.046,1005,25336,1721.233,-0.007,-0.08,201,4.906,-0.3,135,3.295,-0.011,0.805,-0.017,0.044,-0.01,0.745,-0.05,0.089,-0.006,0.255,-0.02,0.034,-0.011
12011,"Broward County, FL",FL,4,05/24/2021 12:00:00 AM,1589,81.371,243788,-0.227,40,2.048,3052,-0.149,0.051,2369,51492,2636.859,-0.01,-0.056,269,5.851,-0.247,98,2.131,0.174,0.772,0.01,0.068,-0.014,0.812,0.021,0.165,-0.022,0.357,0.001,0.058,-0.012
26163,"Wayne County, MI",MI,5,05/24/2021 12:00:00 AM,1490,85.175,163498,-0.342,83,4.745,4958,-0.046,0.055,1524,30862,1764.205,-0.02,-0.083,244,5.641,-0.25,116,2.682,0.06,0.835,-0.003,0.081,-0.031,0.812,-0.017,0.194,-0.064,0.34,-0.012,0.087,-0.02
32003,"Clark County, NV",NV,9,05/24/2021 12:00:00 AM,1376,60.705,250169,-0.306,23,1.015,4383,0.095,0.038,966,27668,1220.621,0.001,-0.053,177,3.176,-0.11,275,4.935,-0.087,0.719,-0.007,0.039,-0.006,0.739,0.036,0.095,0,0.304,0.021,0.036,0.002
6037,"Los Angeles County, CA",CA,9,05/24/2021 12:00:00 AM,1371,13.657,1238932,-0.209,77,0.767,24197,-0.181,,118,283041,2819.384,,-0.323,352,2.017,0.043,518,2.968,-0.069,0.74,0,0.02,-0.001,0.674,0.006,0.037,0.002,0.226,0.001,0.011,-0.001
48029,"Bexar County, TX",TX,6,05/24/2021 12:00:00 AM,1251,62.439,222429,0.002,19,0.948,3555,-0.321,0.015,759,48017,2396.591,-0.008,-0.119,140,2.181,-0.186,106,1.651,0.077,0.597,-0.008,0.024,-0.004,0.891,-0.006,0.112,-0.012,0.383,0,0.028,-0.005
36081,"Queens County, NY",NY,2,05/24/2021 12:00:00 AM,1214,53.863,275707,-0.138,27,1.198,9887,-0.534,0.013,1499,119992,5323.849,-0.008,-0.109,72,1.905,-0.491,106,2.804,-0.075,0.728,0,0.039,-0.011,0.534,0.018,0.087,-0.019,0.308,0.011,0.038,-0.007
36047,"Kings County, NY",NY,2,05/24/2021 12:00:00 AM,1195,46.681,278846,-0.239,46,1.797,10375,-0.233,0.012,1374,117878,4604.784,-0.004,-0.125,113,2.604,-0.079,32,0.737,0.07,0.701,0.01,0.042,-0.014,0.738,-0.007,0.095,-0.038,0.218,-0.013,0.02,-0.008
12095,"Orange County, FL",FL,4,05/24/2021 12:00:00 AM,1182,84.825,141856,-0.231,10,0.718,1293,0.25,0.045,1175,29125,2090.133,-0.005,-0.01,192,4.005,-0.151,640,13.351,-0.251,0.865,0.006,0.045,-0.009,0.839,0.018,0.106,-0.017,0.355,0.004,0.042,-0.003
8041,"El Paso County, CO",CO,8,05/24/2021 12:00:00 AM,1149,159.494,69031,-0.238,11,1.527,829,-0.353,0.043,690,17779,2467.924,-0.027,-0.078,55,7.033,-0.212,29,3.708,0.017,0.727,-0.052,0.074,-0.026,0.75,0.003,0.164,0.007,0.339,-0.014,0.112,-0.013
53033,"King County, WA",WA,10,05/24/2021 12:00:00 AM,1142,50.693,108508,-0.412,16,0.71,1562,0.455,0.031,581,43591,1934.985,-0.001,-0.129,96,2.261,-0.066,222,5.229,-0.208,0.769,-0.003,0.034,-0.004,0.587,-0.013,0.093,-0.013,0.252,0.001,0.037,-0.004
44007,"Providence County, RI",RI,1,05/24/2021 12:00:00 AM,1084,169.658,98724,0.243,7,1.096,1978,-0.5,0.013,425,34673,5426.721,-0.002,-0.179,26,1.474,-0.16,0,0,,0.897,-0.016,0.041,-0.004,0.787,-0.031,0.114,-0.004,0.163,0.011,0.021,-0.002
42101,"Philadelphia County, PA",PA,3,05/24/2021 12:00:00 AM,1076,67.927,152530,-0.283,43,2.715,3615,0,0.033,1073,39594,2499.52,-0.008,-0.163,185,3.311,-0.268,455,8.143,-0.032,0.817,0.003,0.042,-0.015,0.788,-0.008,0.084,-0.028,0.285,-0.002,0.023,-0.007
39035,"Cuyahoga County, OH",OH,5,05/24/2021 12:00:00 AM,974,78.862,114272,-0.093,0,0,2153,-1,0.035,817,25438,2059.637,0,-0.133,151,2.617,-0.173,331,5.737,0.065,0.715,0.002,0.031,-0.006,0.751,0.008,0.055,-0.014,0.303,-0.014,0.026,-0.001
