fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week
6037,"Los Angeles County, CA",CA,Region 9,03/09/2021 12:00:00 AM,10994,109.512,1205327,0.014,535,5.329,22104,-0.643,0.02,1284,62695,624.508,-0.006,-0.754,865,4.861,-0.138,809,4.546,-0.079,0.729,-0.012,0.07,-0.026,0.729,-0.04,0.163,-0.055,0.299,-0.035,0.065,-0.029
12086,"Miami-Dade County, FL",FL,Region 4,03/09/2021 12:00:00 AM,8525,313.772,421433,0.014,131,4.822,5612,-0.084,0.099,12258,123963,4562.596,0,-0.111,545,8.997,-0.041,174,2.873,-0.088,0.826,0,0.093,-0.009,0.807,-0.021,0.18,0,0.29,0.004,0.068,-0.001
36047,"Kings County, NY",NY,Region 2,03/09/2021 12:00:00 AM,8142,318.059,220266,-0.06,136,5.313,9280,-0.205,0.057,8866,156530,6114.685,-0.001,-0.043,436,10.049,-0.14,168,3.872,0.054,0.72,-0.012,0.142,-0.013,0.843,0.064,0.271,0.016,0.27,0.016,0.054,-0.001
36081,"Queens County, NY",NY,Region 2,03/09/2021 12:00:00 AM,7523,333.783,220450,-0.029,141,6.256,8945,-0.084,0.072,10845,151449,6719.545,-0.004,-0.051,469,12.404,-0.053,150,3.967,-0.113,0.83,0,0.177,-0.022,0.667,0.014,0.335,-0.047,0.406,-0.022,0.137,-0.023
48201,"Harris County, TX",TX,Region 6,03/09/2021 12:00:00 AM,6971,147.9,360421,-0.294,221,4.689,5331,-0.022,0.081,4141,51368,1089.846,-0.023,-0.409,842,6.831,-0.055,687,5.573,-0.066,0.826,-0.017,0.106,-0.012,0.849,-0.002,0.232,-0.008,0.452,-0.003,0.085,-0.011
4013,"Maricopa County, AZ",AZ,Region 9,03/09/2021 12:00:00 AM,5496,122.53,517132,0.105,164,3.656,9316,-0.325,0.048,4546,94515,2107.163,-0.014,-0.001,395,3.9,-0.224,846,8.352,-0.042,0.66,-0.003,0.047,-0.019,0.551,-0.018,0.086,-0.032,0.352,-0.029,0.067,-0.029
36005,"Bronx County, NY",NY,Region 2,03/09/2021 12:00:00 AM,5073,357.705,150299,-0.077,79,5.57,5976,-0.218,0.072,5397,75090,5294.714,-0.002,-0.085,404,10.346,-0.043,64,1.639,0.611,0.752,0.005,0.146,-0.012,0.837,0.076,0.356,0.021,0.311,-0.014,0.106,0.001
12011,"Broward County, FL",FL,Region 4,03/09/2021 12:00:00 AM,4574,234.23,200688,-0.094,76,3.892,2484,0.357,0.107,6723,62724,3212.039,0.002,-0.072,495,10.939,-0.164,189,4.177,0.591,0.789,-0.005,0.116,-0.013,0.81,-0.018,0.208,-0.021,0.368,-0.015,0.095,-0.002
17031,"Cook County, IL",IL,Region 5,03/09/2021 12:00:00 AM,4527,87.899,479913,0.017,57,1.107,9457,-0.477,0.029,3380,118546,2301.76,-0.003,-0.022,374,2.619,-0.053,1210,8.473,0.014,0.69,-0.013,0.036,-0.004,0.632,-0.009,0.063,-0.017,0.261,-0.006,0.024,-0.006
36059,"Nassau County, NY",NY,Region 2,03/09/2021 12:00:00 AM,4460,328.685,153711,-0.004,41,3.022,2967,-0.128,0.055,3892,70142,5169.191,0.003,-0.093,254,8.064,-0.129,35,1.111,0.002,0.731,0.003,0.117,-0.017,0.573,-0.025,0.195,-0.009,0.295,-0.001,0.084,-0.006
