fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,09/02/2021 12:00:00 AM,0,,0,,0,,0,,0.168,41,273,,0.029,0.026,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,09/02/2021 12:00:00 AM,387,692.692,8873,0.194,4,7.16,119,,0.237,277,1197,2142.512,-0.009,-0.012,63,70.787,0.014,24,26.966,-0.401,0.778,-0.011,0.337,0.02,1,0,0.548,-0.071,0.667,-0.104,0.593,0.113,0.305,0.595
1003,"Baldwin County, AL",AL,4,09/02/2021 12:00:00 AM,1602,717.633,33480,-0.096,19,8.511,388,0.357,0.239,1170,5337,2390.765,0.014,-0.01,81,21.774,-0.289,44,11.828,0.257,0.894,-0.005,0.368,-0.04,1.013,-0.019,0.614,-0.107,0.561,-0.135,0.291,-0.241,0.379,0.722
1005,"Barbour County, AL",AL,4,09/02/2021 12:00:00 AM,171,692.7,3100,0.583,0,0,65,,0.337,136,405,1640.606,0.051,0.311,0,0,-1,0,0,-1,0.701,-0.075,0.221,0.108,1,0,0.571,0.2,0.971,-0.029,0.543,0.543,0.313,0.64
1007,"Bibb County, AL",AL,4,09/02/2021 12:00:00 AM,186,830.58,3545,0.094,5,22.327,74,,0.138,84,541,2415.826,-0.036,0.063,6,20,2,0,0,-1,0.281,-0.119,0.11,-0.057,,,,,,,,,0.266,0.552
1009,"Blount County, AL",AL,4,09/02/2021 12:00:00 AM,359,620.828,8699,-0.011,3,5.188,145,,0.326,373,1192,2061.356,0.026,-0.045,68,162.457,0.687,0,0,,0.799,0.159,0.232,0.095,0.952,0.381,0.619,0.405,0,-0.067,0,-0.067,0.226,0.477
1011,"Bullock County, AL",AL,4,09/02/2021 12:00:00 AM,38,376.2,1397,0.267,0,0,41,,0.155,31,168,1663.202,-0.067,-0.24,0,0,,0,0,,0.373,-0.02,0,-0.002,,,,,,,,,0.384,0.711
1013,"Butler County, AL",AL,4,09/02/2021 12:00:00 AM,101,519.334,2848,-0.205,2,10.284,75,1,0.286,100,356,1830.522,-0.016,0.333,3,10.345,,7,24.138,2.5,0.67,-0.128,0.296,-0.099,0.857,-0.082,0.612,-0.041,0.75,-0.25,0.75,-0.25,0.299,0.569
1015,"Calhoun County, AL",AL,4,09/02/2021 12:00:00 AM,988,869.68,18142,0.771,5,4.401,355,0.25,0.271,549,2205,1940.936,0.039,0.309,46,16.263,-0.135,0,0,,0.896,0.059,0.181,0.014,0.986,0.051,0.433,0.048,0.778,0.24,0.331,0.138,0.348,0.714
1017,"Chambers County, AL",AL,4,09/02/2021 12:00:00 AM,267,802.911,4807,0.628,0,0,127,-1,0.198,73,394,1184.82,0.042,-0.14,2,6.667,-0.333,0,0,,0.619,0.057,0.081,0.014,,,,,,,,,0.242,0.47
