state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-24,"46,425","46,212","46,638",6.33,6.07,6.58,"735,327","733,278","737,376"
CW,2020-10-25,"47,030","46,864","47,195",6.42,6.22,6.63,"733,119","731,197","735,041"
CW,2020-10-26,"48,673","48,587","48,759",6.65,6.51,6.78,"733,472","731,684","735,260"
CW,2020-10-27,"50,262","50,109","50,415",6.85,6.66,7.04,"735,243","733,464","737,022"
CW,2020-10-28,"51,037","50,848","51,227",7.01,6.78,7.24,"728,418","726,453","730,383"
CW,2020-10-29,"51,730","51,538","51,922",7.16,6.86,7.45,"723,422","720,339","726,505"
CW,2020-10-30,"52,464","52,279","52,649",7.37,7.15,7.59,"713,594","712,021","715,167"
CW,2020-10-31,"52,760","52,553","52,967",7.46,7.19,7.73,"710,156","707,951","712,361"
CW,2020-11-01,"53,372","53,199","53,546",7.57,7.35,7.79,"707,862","706,067","709,657"
CW,2020-11-02,"55,717","55,621","55,812",7.87,7.73,8.01,"710,561","709,069","712,053"
CW,2020-11-03,"57,670","57,572","57,769",8.12,7.97,8.26,"713,297","711,807","714,787"
CW,2020-11-04,"59,123","59,025","59,221",8.29,8.12,8.45,"716,165","714,457","717,874"
CW,2020-11-05,"60,238","60,148","60,328",8.45,8.32,8.59,"715,607","713,976","717,237"
CW,2020-11-06,"61,348","61,277","61,419",8.61,8.49,8.73,"715,726","714,211","717,241"
CW,2020-11-07,"62,586","62,443","62,729",8.83,8.65,9.00,"712,472","710,830","714,114"
CW,2020-11-08,"64,244","64,125","64,363",9.09,8.93,9.25,"709,917","708,223","711,610"
CW,2020-11-09,"67,179","67,090","67,268",9.51,9.38,9.64,"709,847","708,363","711,330"
CW,2020-11-10,"71,255","71,203","71,307",10.02,9.94,10.10,"714,582","713,357","715,807"
CW,2020-11-11,"72,925","72,792","73,058",10.23,10.10,10.36,"716,200","714,977","717,423"
CW,2020-11-12,"74,365","74,304","74,426",10.44,10.36,10.53,"715,418","714,144","716,693"
