state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/15,39889,39880,39898,5.76,5.75,5.78,695285,695134,695436,
CW,2021/03/16,40282,40261,40304,5.78,5.75,5.81,700143,700000,700286,
CW,2021/03/17,39769,39749,39788,5.69,5.67,5.72,701680,701501,701860,
CW,2021/03/18,39376,39354,39398,5.63,5.6,5.66,702173,702049,702296,
CW,2021/03/19,39114,39092,39136,5.6,5.56,5.63,701958,701562,702354,
CW,2021/03/20,37917,37908,37926,5.46,5.44,5.48,697875,697658,698091,
CW,2021/03/21,37906,37892,37920,5.48,5.45,5.5,694999,694719,695279,
CW,2021/03/22,38964,38933,38995,5.63,5.59,5.66,695664,695590,695737,
CW,2021/03/23,39552,39536,39568,5.67,5.65,5.7,700260,700061,700458,
CW,2021/03/24,39462,39436,39489,5.64,5.6,5.69,702200,701795,702604,
CW,2021/03/25,39387,39341,39433,5.63,5.57,5.68,702968,702741,703196,
CW,2021/03/26,39425,39411,39439,5.64,5.62,5.66,701574,701404,701743,
CW,2021/03/27,38849,38783,38915,5.58,5.5,5.66,699019,698849,699189,
CW,2021/03/28,39123,39110,39137,5.65,5.63,5.67,695239,695062,695416,
CW,2021/03/29,40165,40149,40180,5.8,5.78,5.82,695521,695343,695698,
CW,2021/03/30,40644,40614,40674,5.83,5.78,5.88,700164,699722,700607,
CW,2021/03/31,40457,40444,40471,5.79,5.77,5.81,701908,701727,702089,
CW,2021/04/01,40321,40301,40341,5.77,5.74,5.81,701290,700945,701634,
CW,2021/04/02,40040,39987,40094,5.75,5.68,5.82,698994,698621,699367,
CW,2021/04/03,39658,39641,39674,5.72,5.67,5.78,695791,695007,696575,
CW,2021/04/04,40122,40081,40163,5.82,5.75,5.89,692308,691619,692996,
CW,2021/04/05,41553,41523,41583,6.02,5.98,6.06,693252,692991,693513,
CW,2021/04/06,42761,42745,42777,6.15,6.11,6.18,698810,698439,699180,
CW,2021/04/07,42978,42967,42988,6.16,6.14,6.18,700526,700257,700796,
CW,2021/04/08,42936,42921,42951,6.16,6.14,6.18,700016,699776,700256,
CW,2021/04/09,42873,42839,42907,6.16,6.11,6.2,699523,699103,699943,
CW,2021/04/10,42393,42359,42426,6.1,6.05,6.15,698059,697608,698509,
CW,2021/04/11,43137,43086,43187,6.24,6.15,6.33,694341,693400,695281,
CW,2021/04/12,44493,44450,44536,6.44,6.38,6.49,694286,693856,694717,
CW,2021/04/13,44928,44831,45025,6.46,6.33,6.6,698151,697035,699267,
CW,2021/04/14,44715,44403,45027,6.44,6,6.89,697603,693800,701406,
AK,2021/03/15,40,40,40,2.69,2.69,2.69,1485,1485,1485,POINT (-151.631889 63.631126)
AL,2021/03/15,487,487,487,3.51,3.51,3.51,13890,13890,13890,POINT (-86.844516 32.756889)
AR,2021/03/15,295,293,297,3.9,3.6,4.2,7561,7543,7579,POINT (-92.439162 34.899825)
AZ,2021/03/15,699,698,700,5.08,5.02,5.14,13776,13760,13792,POINT (-111.664616 34.293239)
CA,2021/03/15,3410,3410,3410,5.84,5.84,5.84,58361,58361,58361,POINT (-119.662127 37.211164)
CO,2021/03/15,407,407,407,4.02,4.02,4.02,10129,10129,10129,POINT (-105.547832 38.998552)
CT,2021/03/15,460,460,460,5.93,5.93,5.93,7753,7753,7753,POINT (-72.738288 41.575155)
DC,2021/03/15,220,220,220,8.04,8.04,8.04,2736,2736,2736,POINT (-77.016275 38.904785)
DE,2021/03/15,115,115,115,4.47,4.47,4.47,2573,2573,2573,POINT (-75.452394 38.994926)
FL,2021/03/15,3440,3440,3440,6.73,6.73,6.73,52104,52104,52104,POINT (-82.420978 28.260731)
GA,2021/03/15,1706,1706,1706,8.88,8.88,8.88,19203,19203,19203,POINT (-83.426574 32.638481)
HI,2021/03/15,34,34,34,1.37,1.37,1.37,2473,2473,2473,POINT (-157.854309 21.361013)
IA,2021/03/15,173,173,173,2.28,2.28,2.28,7681,7681,7681,POINT (-93.500061 42.074659)
ID,2021/03/15,155,155,155,4.85,4.85,4.85,3196,3196,3196,POINT (-114.659366 44.389073)
IL,2021/03/15,1156,1156,1156,4.01,4.01,4.01,28844,28844,28844,POINT (-89.148632 40.124144)
IN,2021/03/15,613,613,613,3.64,3.64,3.64,16826,16826,16826,POINT (-86.2818 39.919991)
KS,2021/03/15,226,226,226,2.9,2.9,2.9,7801,7801,7801,POINT (-98.38018 38.484729)
KY,2021/03/15,476,476,476,3.86,3.86,3.86,12316,12316,12316,POINT (-85.290484 37.526683)
LA,2021/03/15,402,402,402,3.27,3.27,3.27,12505,12505,12505,POINT (-91.840238 30.921314)
MA,2021/03/15,566,566,566,3.41,3.41,3.41,16592,16592,16592,POINT (-71.481104 42.151077)
MD,2021/03/15,1025,1025,1025,10.41,10.41,10.41,9843,9843,9843,POINT (-76.687282 38.946466)
ME,2021/03/15,103,103,103,3.61,3.61,3.61,2850,2850,2850,POINT (-69.06137 45.117911)
MI,2021/03/15,1089,1081,1097,5.24,4.9,5.58,20781,20749,20813,POINT (-85.730977 44.874798)
MN,2021/03/15,333,333,333,3.63,3.63,3.63,9162,9162,9162,POINT (-94.198308 46.349153)
AK,2021/03/16,45,45,45,3.03,3.03,3.03,1485,1485,1485,POINT (-151.631889 63.631126)
AL,2021/03/16,506,505,507,3.64,3.64,3.64,13910,13910,13910,POINT (-86.844516 32.756889)
AR,2021/03/16,289,289,289,3.76,3.76,3.76,7685,7685,7685,POINT (-92.439162 34.899825)
AZ,2021/03/16,741,741,741,5.3,5.24,5.35,14007,13993,14021,POINT (-111.664616 34.293239)
CA,2021/03/16,3407,3407,3407,5.78,5.78,5.78,58907,58907,58907,POINT (-119.662127 37.211164)
CO,2021/03/16,425,425,425,4.2,4.2,4.2,10130,10130,10130,POINT (-105.547832 38.998552)
CT,2021/03/16,469,469,469,6.04,6.04,6.04,7771,7771,7771,POINT (-72.738288 41.575155)
DC,2021/03/16,210,210,210,7.68,7.68,7.68,2734,2734,2734,POINT (-77.016275 38.904785)
DE,2021/03/16,124,124,124,4.76,4.76,4.76,2603,2603,2603,POINT (-75.452394 38.994926)
FL,2021/03/16,3445,3440,3450,6.7,6.7,6.7,52425,52425,52425,POINT (-82.420978 28.260731)
GA,2021/03/16,1680,1678,1683,8.74,8.62,8.86,19229,19205,19253,POINT (-83.426574 32.638481)
HI,2021/03/16,38,37,38,1.51,1.51,1.51,2488,2488,2488,POINT (-157.854309 21.361013)
IA,2021/03/16,171,171,171,2.26,2.26,2.26,7669,7663,7675,POINT (-93.500061 42.074659)
ID,2021/03/16,165,165,165,5.14,5.14,5.14,3207,3207,3207,POINT (-114.659366 44.389073)
IL,2021/03/16,1189,1189,1189,4.12,4.12,4.12,28865,28865,28865,POINT (-89.148632 40.124144)
IN,2021/03/16,603,601,605,3.58,3.58,3.58,16832,16832,16832,POINT (-86.2818 39.919991)
KS,2021/03/16,222,222,222,2.84,2.84,2.84,7814,7814,7814,POINT (-98.38018 38.484729)
KY,2021/03/16,464,453,475,3.77,2.82,4.72,12317,12205,12429,POINT (-85.290484 37.526683)
LA,2021/03/16,374,374,374,3.04,3.04,3.04,12494,12494,12494,POINT (-91.840238 30.921314)
MA,2021/03/16,573,573,573,3.43,3.43,3.43,16724,16724,16724,POINT (-71.481104 42.151077)
MD,2021/03/16,1063,1063,1063,10.72,10.72,10.72,9918,9918,9918,POINT (-76.687282 38.946466)
ME,2021/03/16,99,99,99,3.45,3.45,3.45,2867,2867,2867,POINT (-69.06137 45.117911)
MI,2021/03/16,1121,1113,1129,5.32,4.99,5.65,21072,21033,21111,POINT (-85.730977 44.874798)
MN,2021/03/16,359,359,359,3.81,3.81,3.81,9433,9433,9433,POINT (-94.198308 46.349153)
AK,2021/03/17,38,38,38,2.64,2.64,2.64,1440,1440,1440,POINT (-151.631889 63.631126)
AL,2021/03/17,485,485,485,3.49,3.49,3.49,13906,13906,13906,POINT (-86.844516 32.756889)
AR,2021/03/17,291,291,291,3.8,3.8,3.8,7650,7650,7650,POINT (-92.439162 34.899825)
AZ,2021/03/17,679,679,679,4.81,4.81,4.81,14128,14128,14128,POINT (-111.664616 34.293239)
CA,2021/03/17,3407,3406,3408,5.73,5.73,5.73,59435,59435,59435,POINT (-119.662127 37.211164)
CO,2021/03/17,425,425,425,4.19,4.19,4.19,10149,10149,10149,POINT (-105.547832 38.998552)
CT,2021/03/17,445,445,445,5.72,5.72,5.72,7783,7783,7783,POINT (-72.738288 41.575155)
DC,2021/03/17,202,202,202,7.37,7.37,7.37,2739,2739,2739,POINT (-77.016275 38.904785)
DE,2021/03/17,121,121,121,4.66,4.66,4.66,2599,2599,2599,POINT (-75.452394 38.994926)
FL,2021/03/17,3446,3444,3449,6.68,6.68,6.68,52547,52547,52547,POINT (-82.420978 28.260731)
GA,2021/03/17,1650,1649,1651,8.56,8.52,8.61,19269,19258,19280,POINT (-83.426574 32.638481)
HI,2021/03/17,41,41,41,1.65,1.65,1.65,2479,2479,2479,POINT (-157.854309 21.361013)
IA,2021/03/17,188,187,190,2.49,2.49,2.49,7677,7677,7677,POINT (-93.500061 42.074659)
ID,2021/03/17,165,165,165,5.12,5.12,5.12,3223,3223,3223,POINT (-114.659366 44.389073)
IL,2021/03/17,1173,1171,1175,4.07,4.07,4.07,28828,28828,28828,POINT (-89.148632 40.124144)
