fips,county,state,fema_region,date,cases_last_7_days,cases_per_100k_last_7_days,total_cases,cases_pct_change_from_prev_week,deaths_last_7_days,deaths_per_100k_last_7_days,total_deaths,deaths_pct_change_from_prev_week,test_positivity_rate_last_7_days,total_positive_tests_last_7_days,total_tests_last_7_days,total_tests_per_100k_last_7_days,test_positivity_rate_pct_change_from_prev_week,total_tests_pct_change_from_prev_week,confirmed_covid_hosp_last_7_days,confirmed_covid_hosp_per_100_beds_last_7_days,confirmed_covid_hosp_per_100_beds_pct_change_from_prev_week,suspected_covid_hosp_last_7_days,suspected_covid_hosp_per_100_beds_last_7_days,suspected_covid_hosp_per_100_beds_pct_change_from_prev_week,pct_inpatient_beds_used_avg_last_7_days,pct_inpatient_beds_used_abs_change_from_prev_week,pct_inpatient_beds_used_covid_avg_last_7_days,pct_inpatient_beds_used_covid_abs_change_from_prev_week,pct_icu_beds_used_avg_last_7_days,pct_icu_beds_used_abs_change_from_prev_week,pct_icu_beds_used_covid_avg_last_7_days,pct_icu_beds_used_covid_abs_change_from_prev_week,pct_vents_used_avg_last_7_days,pct_vents_used_abs_change_from_prev_week,pct_vents_used_covid_avg_last_7_days,pct_vents_used_covid_abs_change_from_prev_week,pct_fully_vacc_total_pop,pct_fully_vacc_65_and_older
1000,"Unallocated, AL",AL,4,12/02/2021 12:00:00 AM,0,,0,,0,,0,,0.011,3,139,,-0.029,0.241,,,,,,,,,,,,,,,,,,,,
1001,"Autauga County, AL",AL,4,12/02/2021 12:00:00 AM,19,34.008,10531,-0.74,0,0,157,-1,0.075,36,360,644.364,-0.035,-0.312,5,5.618,0,3,3.371,-0.5,0.693,0.029,0.061,0.022,0.857,0.167,0.262,0.238,0.114,0.086,0,0,0.372,0.656
1003,"Baldwin County, AL",AL,4,12/02/2021 12:00:00 AM,79,35.389,38140,-0.347,0,0,589,-1,0.064,56,1057,473.494,0.017,-0.455,7,1.882,-0.364,12,3.226,-0.25,0.7,-0.083,0.025,0.002,0.804,-0.104,0.121,0.025,0.166,0.021,0.036,0.021,0.463,0.794
1005,"Barbour County, AL",AL,4,12/02/2021 12:00:00 AM,9,36.458,3700,-0.719,0,0,80,-1,0.042,4,126,510.411,0.011,-0.246,0,0,,0,0,,0.628,-0.005,0.007,-0.01,0.886,0.114,0,0,0.086,-0.057,0,0,0.409,0.694
1007,"Bibb County, AL",AL,4,12/02/2021 12:00:00 AM,12,53.586,4352,0,0,0,94,-1,0.052,4,216,964.544,0.017,-0.122,0,0,,0,0,,0.452,0.1,0,0,,,,,,,,,0.32,0.596
1009,"Blount County, AL",AL,4,12/02/2021 12:00:00 AM,56,96.842,10756,-0.451,1,1.729,193,-0.5,0.106,55,400,691.73,-0.026,-0.309,6,14.286,-0.5,0,0,,0.18,-0.068,0.02,-0.02,0.286,-0.167,0.048,-0.214,0,0,0,0,0.289,0.521
1011,"Bullock County, AL",AL,4,12/02/2021 12:00:00 AM,0,0,1525,,0,0,45,,0.037,3,82,811.801,0.023,-0.692,0,0,,0,0,,0.324,0.002,0,0,,,,,0,0,0,0,0.461,0.755
1013,"Butler County, AL",AL,4,12/02/2021 12:00:00 AM,12,61.703,3445,-0.586,1,5.142,101,,0.075,9,77,395.928,-0.016,-0.506,1,3.302,-0.042,0,0,,0.358,0.053,0.042,0.033,0.357,-0.071,0.024,0.024,0,0,0,0,0.362,0.625
1015,"Calhoun County, AL",AL,4,12/02/2021 12:00:00 AM,38,33.449,22620,-0.356,1,0.88,519,0,0.066,31,612,538.709,0.025,-0.269,9,3.278,0.094,0,0,,0.765,-0.039,0.019,-0.003,0.989,0.006,0.089,0.005,0.354,-0.019,0.033,0.011,0.436,0.781
1017,"Chambers County, AL",AL,4,12/02/2021 12:00:00 AM,13,39.093,5791,2.25,0,0,142,,0.057,9,155,466.109,-0.03,-0.083,1,4,-0.667,0,0,,0.457,-0.109,0.017,-0.011,,,,,0,0,0,0,0.289,0.502
1019,"Cherokee County, AL",AL,4,12/02/2021 12:00:00 AM,26,99.252,3195,-0.297,0,0,63,-1,0.228,24,90,343.564,0.096,-0.371,2,4.778,,0,0,,0.205,-0.146,0.01,-0.009,,,,,0,0,0,0,0.296,0.529
1021,"Chilton County, AL",AL,4,12/02/2021 12:00:00 AM,62,139.552,7077,-0.127,0,0,170,-1,0.066,24,257,578.464,-0.017,-0.117,1,2.857,,0,0,,0.167,-0.012,0.004,-0.004,0.095,0.024,0,0,0,0,0,0,0.334,0.638
1023,"Choctaw County, AL",AL,4,12/02/2021 12:00:00 AM,1,7.943,933,-0.8,0,0,28,,0,3,18,142.982,-0.138,-0.217,0,0,-1,0,0,,0.214,-0.061,0,-0.01,,,,,0,0,0,0,0.609,0.941
1025,"Clarke County, AL",AL,4,12/02/2021 12:00:00 AM,6,25.4,4855,-0.571,0,0,86,,0.098,15,76,321.734,-0.044,-0.55,0,0,-1,0,0,,0.228,-0.033,0.002,-0.006,,,,,0,0,0,0,0.474,0.767
1027,"Clay County, AL",AL,4,12/02/2021 12:00:00 AM,8,60.446,2516,0.333,0,0,69,,0.019,4,94,710.238,-0.057,-0.314,0,0,-1,0,0,,0.209,-0.143,0.004,-0.007,0.333,-0.06,0.042,-0.065,0,0,0,0,0.398,0.65
1029,"Cleburne County, AL",AL,4,12/02/2021 12:00:00 AM,11,73.776,2554,-0.083,0,0,60,,0.047,4,58,389.001,-0.003,-0.37,,,,,,,,,,,,,,,,,,,0.292,0.56
1031,"Coffee County, AL",AL,4,12/02/2021 12:00:00 AM,19,36.3,9431,-0.457,0,0,192,,0.064,12,242,462.344,0.011,-0.373,15,21.084,,0,0,,0.512,0.005,0.032,0.028,0.778,0.19,0,0,0.063,0.063,0,0,0.366,0.716
1033,"Colbert County, AL",AL,4,12/02/2021 12:00:00 AM,31,56.118,9356,-0.5,2,3.62,210,1,0.07,41,383,693.326,-0.046,-0.242,7,2.543,2.484,0,0,,0.56,0.009,0.016,0.003,0.381,-0.127,0.048,-0.008,0.114,0,0,0,0.447,0.761
1035,"Conecuh County, AL",AL,4,12/02/2021 12:00:00 AM,5,41.435,1932,-0.286,0,0,62,,0.1,4,62,513.798,0,-0.244,0,0,,3,10.294,,0.397,0.108,0.005,-0.005,,,,,,,,,0.39,0.62
1037,"Coosa County, AL",AL,4,12/02/2021 12:00:00 AM,10,93.782,1856,-0.375,0,0,47,-1,0.093,8,50,468.911,0.015,-0.419,,,,,,,,,,,,,,,,,,,0.376,0.63
1039,"Covington County, AL",AL,4,12/02/2021 12:00:00 AM,30,80.974,6956,-0.492,0,0,195,-1,0.052,3,61,164.647,-0.011,-0.508,1,1.039,-0.5,0,0,,0.631,-0.067,0.006,-0.021,0.791,0.055,0,-0.066,0.095,0.016,0.008,-0.048,0.354,0.642
1041,"Crenshaw County, AL",AL,4,12/02/2021 12:00:00 AM,11,79.872,2615,-0.621,0,0,77,-1,0.024,3,74,537.322,-0.01,-0.063,0,0,-1,0,0,,0.442,-0.08,0.009,0,,,,,0,0,0,0,0.317,0.619
1043,"Cullman County, AL",AL,4,12/02/2021 12:00:00 AM,81,96.696,16113,-0.047,1,1.194,304,-0.667,0.031,36,1239,1479.085,-0.004,0.028,4,2.484,-0.5,0,0,,0.651,-0.062,0.063,-0.024,0.649,-0.208,0.247,-0.117,0.283,-0.245,0.217,-0.155,0.358,0.685
1045,"Dale County, AL",AL,4,12/02/2021 12:00:00 AM,22,44.741,9035,1.75,1,2.034,192,,0.068,17,324,658.912,0.022,-0.2,1,2.083,0,0,0,,0.562,0.104,0.015,0.012,0.629,-0.029,0.029,0.029,0.024,-0.107,0,0,0.496,0.754
1047,"Dallas County, AL",AL,4,12/02/2021 12:00:00 AM,16,43.015,5299,1.667,1,2.688,210,0,0.023,5,273,733.95,0.002,-0.42,0,0,,0,0,,0.393,-0.132,0.015,-0.005,0.629,-0.043,0.2,0.071,0.143,-0.014,0.1,0,0.409,0.687
1049,"DeKalb County, AL",AL,4,12/02/2021 12:00:00 AM,76,106.274,13033,-0.315,1,1.398,270,0,0.207,79,330,461.455,0.021,-0.24,5,7.277,0.656,28,40.748,-0.006,0.688,0.025,0.06,0.018,0.904,0.093,0.084,-0.004,0.054,0.054,0,0,0.311,0.578
1051,"Elmore County, AL",AL,4,12/02/2021 12:00:00 AM,25,30.785,15927,0.562,1,1.231,295,,0.044,36,625,769.619,-0.016,-0.242,1,1.316,,0,0,,0.107,-0.049,0.008,0.008,,,,,0,0,0,0,0.411,0.805
1053,"Escambia County, AL",AL,4,12/02/2021 12:00:00 AM,10,27.298,6961,-0.615,1,2.73,144,-0.667,0.028,1,108,294.816,-0.008,-0.303,3,2.941,2,0,0,,0.239,-0.133,0.028,0.001,0.296,0.01,0.204,0.061,0.012,0.012,0,0,0.335,0.691
1055,"Etowah County, AL",AL,4,12/02/2021 12:00:00 AM,34,33.246,20043,0.417,3,2.933,520,,0.083,14,314,307.036,0.037,-0.506,6,1.681,-0.15,1,0.28,-0.008,0.713,-0.016,0.019,-0.001,0.952,0.012,0.018,-0.002,0.365,0.004,0,0,0.382,0.69
1057,"Fayette County, AL",AL,4,12/02/2021 12:00:00 AM,15,92.013,3313,-0.583,0,0,85,,0.087,10,117,717.703,-0.009,-0.199,0,0,,0,0,,0.503,-0.008,0,0,0,-0.071,0,0,0,0,0,0,0.323,0.587
1059,"Franklin County, AL",AL,4,12/02/2021 12:00:00 AM,18,57.394,6355,-0.816,0,0,108,,0.064,15,227,723.806,-0.002,-0.238,1,2,0,3,6,0.5,0.417,0,0.003,-0.029,0.429,0.024,0.024,-0.024,0,-0.086,0,0,0.404,0.775
1061,"Geneva County, AL",AL,4,12/02/2021 12:00:00 AM,9,34.258,4649,-0.5,0,0,136,-1,0.05,7,130,494.842,0.016,-0.11,0,0,,0,0,,0.464,-0.065,0,0,0.31,0.048,0,0,0,0,0,0,0.357,0.702
1063,"Greene County, AL",AL,4,12/02/2021 12:00:00 AM,0,0,1302,-1,0,0,45,,0.036,1,42,517.815,0.02,-0.772,0,0,,0,0,,0.286,-0.171,0,0,,,,,,,,,0.466,0.722
1065,"Hale County, AL",AL,4,12/02/2021 12:00:00 AM,7,47.778,3186,-0.611,0,0,89,,0.029,12,178,1214.934,-0.028,-0.437,0,0,,0,0,,0.517,0.197,0,0,,,,,,,,,0.566,0.824
1067,"Henry County, AL",AL,4,12/02/2021 12:00:00 AM,3,17.437,3208,-0.75,0,0,66,,0,0,67,389.422,-0.027,-0.287,,,,,,,,,,,,,,,,,,,0.417,0.707
